best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
559,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6138046369498084,0,1.0,combined,1,12.577143,0.9787738762076721,12.577143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
554,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5817593768418363,0,1.0,own,2,11.577143,0.9616580221163843,11.577143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
544,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",445,0.538672605206508,0,1.0,combined,3,11.437143,0.9694155381723456,11.437143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
994,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.4991666674382707,0,1.0,combined,4,11.14381,0.9730494890722472,11.14381,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6372234579363484,0,1.0,own,5,10.777143,0.9684987733220671,10.777143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
599,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5377849677326424,0,1.0,combined,6,10.708571,0.9583564469768379,10.708571,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
559,36,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5174928576663897,0,1.0,own,7,10.677143,0.9721487193869992,10.677143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
599,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5293412500457856,0,1.0,own,8,10.377143,0.9677141892505896,10.377143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
994,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5241478655622194,0,1.0,own,9,10.34381,0.9671804872806428,10.34381,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,36,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.49250056244937956,0,1.0,combined,10,10.277143,0.9771395937470586,10.277143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
