best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
599,54,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.4825071423336103,1,1.0,combined,1,13.727143,0.9917372083225602,13.727143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
599,54,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5043748883497735,1,1.0,own,2,12.727143,0.9849951757990794,12.727143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
922,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5116645498437119,0,1.0,combined,3,12.527143,0.9797986301478435,12.527143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5572478545985555,0,1.0,combined,4,11.977143,0.9765676601183906,11.977143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
922,84,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5490088057588589,1,1.0,own,5,11.727143,0.9876983592848,11.727143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
922,84,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5241478655622194,1,1.0,combined,6,11.727143,0.9876983592848,11.727143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
224,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.6157781581019024,0,1.0,combined,7,11.537143,0.974889955210435,11.537143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
599,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.6364525402815664,0,1.0,own,8,11.477143,0.9765676601183906,11.477143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
599,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.6118273690017372,0,1.0,combined,9,11.437143,0.9760999521718934,11.437143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
922,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5366010793535907,0,1.0,own,10,10.927143,0.970012070553968,10.927143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
