state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
OntarioCanada4,2025-06-23,166,22,21,21,12,4,19,12,0,15,0,1,12,3,3,6,21.848,36.45,"col1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
OntarioCanada4,2025-06-23,189,245,46,46,19,4,36,7,9,25,12,1,13,3,3,7,18.915,35.65,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,157,123,23,23,8,5,19,2,12,16,0,0,14,3,3,7,21.607,33.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical5,vt_straight"
OntarioCanada4,2025-06-23,678,234,28,28,6,5,21,1,9,19,1,0,13,3,3,7,21.329,33.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,004,15,55,55,22,4,45,11,19,24,0,0,0,3,3,7,19.035,31.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
OntarioCanada4,2025-06-23,456,125,56,56,17,4,48,5,10,20,7,0,0,3,3,7,17.738,31.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,334,45,49,49,12,5,33,6,16,19,1,0,12,3,3,7,19.802,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,112,23,23,23,0,5,19,1,6,14,3,0,11,3,3,7,21.354,31.4,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,116,22,10,10,1,3,8,1,0,4,4,1,0,3,3,6,17.375,31.25,"col1,guard_set1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,009,15,62,62,22,4,45,13,23,28,0,0,0,3,3,7,19.64,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
OntarioCanada4,2025-06-23,049,155,62,62,24,4,53,6,11,29,10,0,0,3,3,7,18.342,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,346,245,40,40,14,4,31,5,8,15,4,1,0,3,3,7,17.51,30.75,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,367,234,23,23,2,4,17,1,4,14,5,0,9,3,3,7,19.263,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,229,35,59,59,16,4,38,10,18,5,0,0,0,3,3,7,19.681,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
OntarioCanada4,2025-06-23,459,155,62,62,24,4,53,6,12,29,19,0,0,3,3,7,18.36,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,559,15,55,55,22,4,45,4,7,24,15,0,0,3,3,7,17.621,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,455,15,62,62,22,4,45,4,10,28,19,0,0,3,3,7,17.583,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,019,125,56,56,17,4,48,3,9,20,15,0,0,3,3,7,17.429,29.65,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,469,255,28,28,4,4,19,0,5,14,9,0,0,3,3,6,19.595,29.3,"funnel_precol1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
OntarioCanada4,2025-06-23,122,23,25,25,2,4,14,0,2,14,6,0,8,3,3,6,19.792,29.1,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
