Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,459,544,188,957,143,666,529
Set3,Draw1,R2,92240013877,9220013877,92200377,220037*,22007*,22007*,2007*
Set3,Draw1,R4,22900834771,2290083771,22900377,220037*,22007*,22007*,2007*
Set3,Draw1,R6,81770093224,8177009322,77009322,700322*,70022*,70022*,7002*
Set3,Draw1,R8,77001983224,7700198322,77009322,700322*,70022*,70022*,7002*
Set2,Draw1,draw_data,544,188,957,143,666,529,262
Set2,Draw1,R2,922001138677,9220013677,22001367,220067*,22007*,2007*,007*
Set2,Draw1,R4,229006837711,2290063771,22006371,220067*,22007*,2007*,007*
Set2,Draw1,R6,681177009322,6177009322,61700322,670022*,70022*,7002*,700*
Set2,Draw1,R8,770011983622,7700193622,70013622,700622*,70022*,7002*,700*
Set1,Draw1,draw_data,188,957,143,666,529,262,241
Set1,Draw1,R2,922001336677,2200133667,22003667*,220037*,20037**,0037**,0037**
Set1,Draw1,R4,229006633771,2200663371,22006637*,220037*,20037**,0037**,0037**
Set1,Draw1,R6,661770093322,6617003322,66700322*,700322*,70032**,7003**,7003**
Set1,Draw1,R8,770019336622,7001336622,70036622*,700322*,70032**,7003**,7003**
Set1,Draw2,draw_data,N/A,957,143,666,529,262,241
Set1,Draw2,R2,N/A,92200133667,922003667,9220037*,20037*,0037**,0037**
Set1,Draw2,R4,N/A,22900663371,229006637,2290037*,20037*,0037**,0037**
Set1,Draw2,R6,N/A,66170093322,667009322,7009322*,70032*,7003**,7003**
Set1,Draw2,R8,N/A,70019336622,700936622,7009322*,70032*,7003**,7003**
Set1,Draw3,draw_data,N/A,N/A,143,666,529,262,241
Set1,Draw3,R2,N/A,N/A,59224003667,592240037,240037*,40037**,0037**
Set1,Draw3,R4,N/A,N/A,22590066347,225900347,200347*,00347**,0037**
Set1,Draw3,R6,N/A,N/A,66700593224,700593224,700324*,70034**,7003**
Set1,Draw3,R8,N/A,N/A,70093662245,700932245,700324*,70034**,7003**
Set1,Draw4,draw_data,N/A,N/A,N/A,666,529,262,241
Set1,Draw4,R2,N/A,N/A,N/A,592240013887,240013887,40013887**,003887**
Set1,Draw4,R4,N/A,N/A,N/A,225900883471,200883471,00883471**,008837**
Set1,Draw4,R6,N/A,N/A,N/A,881700593224,881700324,88170034**,887003**
Set1,Draw4,R8,N/A,N/A,N/A,700198832245,700188324,70018834**,700883**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,529,262,241
Set1,Draw5,R2,N/A,N/A,N/A,N/A,592400138877,59400138877**,590038877**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,259008834771,59008834771**,590088377**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,881770059324,88177005934**,887700593**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,770019883245,77001988345**,770098835**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,262,241
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,59440011338877,594001338877*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,59008833447711,590088334771*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,88117700593344,881770059334*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,77001198833445,770019883345*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,241
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,5940013388677
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,5900688334771
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,6881770059334
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,7700198833645
