best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
994,114,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5366010793535907,1,1.0,combined,1,22.577143,0.9989587918517782,22.577143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
994,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.4991666674382707,1,1.0,combined,2,18.427143,0.9964599852851627,18.427143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
994,114,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5613558846263439,1,1.0,own,3,18.327143,0.9967963226030975,18.327143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5158280430170563,0,1.0,combined,4,14.577143,0.9891359883114997,14.577143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
994,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5241478655622194,1,1.0,own,5,14.427143,0.9904064199688634,14.427143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
559,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5407427963089437,0,1.0,own,6,12.177143,0.9802924889535375,12.177143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
599,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.551071269307342,0,1.0,combined,7,12.087143,0.9778077240050849,12.087143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,54,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.617747874769249,0,1.0,combined,8,11.777143,0.981703457893131,11.777143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
554,54,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5572478545985555,0,1.0,combined,9,11.727143,0.9842319273092319,11.727143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,54,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6361219320283826,0,1.0,own,10,10.665714,0.973988835494443,10.665714,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
554,54,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5768852611320463,0,1.0,own,11,10.627143,0.9776977252028628,10.627143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
599,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.4950001666600003,1,1.0,combined,12,10.577143,0.9782423799658522,10.577143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
433,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",334,0.5817593768418363,0,1.0,combined,13,10.327143,0.9741351301220716,10.327143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
594,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",459,0.48750260351578967,0,1.0,combined,14,9.797143,0.9680303033155948,9.797143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
547,12,"exact,vtrac,family_exact,family_vtrac",457,0.7068222210935676,0,1.0,combined,15,9.714643,0.9495194464712944,9.714643,NewYork4,exact:1;vtrac:1;drop_exact:-1;drop_vtrac:-1;family_exact:1;family_vtrac:1,Evening,0
599,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5756643510425494,0,1.0,own,16,9.687143,0.9599285819327407,9.687143,NewYork4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
