section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Midday,1223388,21.0,17.5,15.0,1,3,0,False,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|hot1|draw_chain3;straight|cov1|hp_repeat2|mirror|draw_chain3,draw_chain3|hot1x1
Midday,2233488,30.0,17.5,15.0,1,3,0,False,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|hot1|draw_chain3;straight|cov1|hp_repeat2|mirror|draw_chain3,draw_chain3|hot1x1
Midday,133788,21.0,17.5,15.0,1,3,0,False,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|mirror|hot1|draw_chain3;straight|cov1|hp_repeat3|mirror|draw_chain3,draw_chain3|hot1x1
Midday,334788,30.0,17.5,15.0,1,3,0,False,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|mirror|hot1|draw_chain3;straight|cov1|hp_repeat3|mirror|draw_chain3,draw_chain3|hot1x1
Midday,014455,9.0,17.5,14.5,2,1,0,False,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2|draw_chain1|vstrx1
Midday,011445,9.0,17.5,14.5,2,1,0,False,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2|draw_chain1|vstrx1
Midday,011358,8.0,17.5,14.5,1,1,0,False,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Midday,113568,8.0,17.5,14.5,1,1,0,False,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Midday,135568,8.0,17.5,14.5,1,1,0,False,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Midday,03557,11.0,17.5,14.0,1,1,0,False,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|mirror|hot1|vtrac_straight;straight|cov1|hp_repeat2|mirror|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Midday,3447,30.0,17.5,13.0,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,1447,22.0,17.5,13.0,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Midday,3678,21.0,17.5,13.0,1,2,0,False,1,0,2,0,0,1,0,3,boxed|cov2|hp_repeat2|mirror|hot1|perm2|draw_chain2;straight|cov1|hp_repeat2|mirror|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx1
Midday,1488,24.0,17.5,12.5,2,0,0,False,2,0,1,0,0,0,0,2,boxed|cov2|hot1|perm2|hidden3v|set_chain2;boxed|cov2|hot1|perm2|hidden3v|set_chain2,set_chain2|col1x1|hot1x2
Midday,4456,9.0,17.5,12.5,2,2,0,True,0,0,0,0,0,2,0,4,straight|cov1|hidden3v|vtrac_straight|set_chain2|draw_chain2;straight|cov1|hidden3v|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain2|vstrx2
Midday,014,9.0,17.5,12.5,3,1,0,False,0,0,0,0,0,1,0,3,straight|cov1|hidden3v|vtrac_straight|set_chain3;straight|cov1|hidden3v|set_chain3,set_chain3|draw_chain1|vstrx1
Midday,3556,8.0,17.5,12.5,1,2,0,False,1,0,2,0,0,2,0,2,straight|cov1|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Midday,113358,8.0,17.0,14.5,1,1,0,False,2,0,0,0,0,0,0,4,straight|cov1|hp_repeat4|mirror|hot1|hidden3v;straight|cov1|hp_repeat4|mirror|hot1|hidden3v,draw_chain1|hot1x2
Midday,0113568,8.0,17.0,14.5,1,1,0,False,1,0,1,0,0,0,0,1,boxed|cov2|mirror|hot1|perm2|hidden3v,draw_chain1|col1x1|hot1x1
Midday,034455,14.0,17.0,14.0,2,1,0,False,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1|vstrx1
Midday,11455,9.0,17.0,13.5,1,1,0,False,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx2
Midday,14455,9.0,17.0,13.5,1,1,0,False,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx2
Midday,35688,8.0,17.0,13.5,2,2,0,False,0,0,0,0,0,1,0,3,straight|cov1|mirror|hidden3v|vtrac_straight|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2|draw_chain2|vstrx1
Midday,0157,7.0,17.0,13.5,1,1,0,False,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
