section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set1,1,Draw1,12,4,3,0.0,7,1.0,True,True,True,True,024:2;0244:1,024:6;0244:2,29.0
Combined,Set1,1,Draw2,12,4,3,0.0,6,1.0,True,True,True,True,024:2;0244:1,024:6;0244:2,28.0
Combined,Set1,1,Draw3,12,4,3,0.0,5,1.0,True,False,False,True,0244:1;024:1,0244:2;024:2,21.0
Combined,Set1,1,Draw4,12,4,3,0.0,4,1.0,True,False,False,True,024:2;00244:1;245:1,00244:2;524:2;0244:2,20.0
Combined,Set1,1,Draw5,12,4,3,0.0,3,1.0,True,False,False,True,2245:2;245:2;002449:1,5224:3;009244:2;09244:2,19.0
Combined,Set1,1,Draw6,12,4,2,0.0,2,1.0,True,False,False,True,2245:2;0244:2;2445:2,5224:3;52244:2;5924:2,17.0
Combined,Set3,7,Draw1,12,4,2,0.0,2,0.0,True,False,False,False,22445:2;02244:2;0244:2,592244:2;59224:2;5922:2,13.0
Combined,Set1,5,Draw2,12,3,1,0.0,6,0.0,False,False,False,False,0244:1;02244:1;0249:1,2440:1;22440:1;9240:1,12.0
Combined,Set1,5,Draw3,12,3,2,0.0,5,0.0,False,False,False,False,0244:1;022449:1;2459:1,2440:1;922440:1;5924:1,12.0
Combined,Set1,1,Draw7,12,4,2,0.0,1,0.0,True,False,False,False,224459:2;22459:2;2259:2,592244:4;59224:4;5922:4,12.0
Combined,Set1,2,Draw5,12,3,2,0.0,3,1.0,False,False,False,False,2245:2;245:2;002449:1,5224:2;245:2;924400:1,11.0
Combined,Set1,4,Draw4,12,3,2,0.0,4,0.0,False,False,False,False,0245:1;00244:1;245:1,5240:1;24400:1;524:1,11.0
Combined,Set3,6,Draw1,12,3,2,0.0,2,0.0,True,False,False,False,02244:2;0244:2;22445:1,52244:2;5224:2;22440:2,11.0
Combined,Set1,3,Draw1,12,1,1,0.0,7,1.0,False,False,False,False,0244:1,2440:1,10.0
Combined,Set1,2,Draw1,12,1,1,0.0,7,1.0,False,False,False,False,0244:1,2440:1,10.0
Combined,Set1,6,Draw2,12,2,1,0.0,6,0.0,False,False,False,False,0244:2;02449:1;02244:1,2440:2;92440:1;22440:1,10.0
Combined,Set1,4,Draw1,12,1,1,0.0,7,1.0,False,False,False,False,0244:1,2440:1,10.0
Combined,Set1,5,Draw1,12,1,1,0.0,7,1.0,False,False,False,False,0244:1;02244:1,2440:1;22440:1,10.0
Combined,Set1,3,Draw5,12,3,2,0.0,3,0.0,False,False,False,False,2245:2;002449:1;02245:1,5224:2;924400:1;52240:1,10.0
Combined,Set1,2,Draw4,12,2,2,0.0,4,1.0,False,False,False,False,0245:1;00244:1;245:1,5240:1;24400:1;524:1,10.0
Combined,Set1,3,Draw2,12,1,1,0.0,6,1.0,False,False,False,False,0244:1;024:1,2440:1;240:1,9.0
Combined,Set1,2,Draw2,12,1,1,0.0,6,1.0,False,False,False,False,0244:1,2440:1,9.0
Combined,Set1,2,Draw6,12,3,2,0.0,2,0.0,False,False,False,False,2245:2;0244:2;2445:2,5224:2;2440:2;2445:2,9.0
Combined,Set1,7,Draw1,12,1,1,0.0,7,0.0,False,False,False,False,0244:1;02244:1,2440:1;22440:1,9.0
Combined,Set1,4,Draw2,12,1,1,0.0,6,1.0,False,False,False,False,0244:1;024:1,2440:1;240:1,9.0
Combined,Set1,3,Draw4,12,2,2,0.0,4,0.0,False,False,False,False,0245:1;00244:1;245:1,5240:1;24400:1;524:1,9.0
Combined,Set1,4,Draw3,12,2,1,0.0,5,0.0,False,False,False,False,0244:1;02449:1;024:1,2440:1;92440:1;240:1,9.0
Combined,Set1,6,Draw1,12,1,1,0.0,7,0.0,False,False,False,False,0244:1;02244:1,2440:1;22440:1,9.0
Combined,Set1,2,Draw3,12,1,1,0.0,5,1.0,False,False,False,False,0244:1,2440:1,8.0
Combined,Set1,3,Draw3,12,1,1,0.0,5,1.0,False,False,False,False,0244:1;024:1,2440:1;240:1,8.0
Combined,Set2,7,Draw1,12,2,2,0.0,1,0.0,False,False,False,False,02244:2;0244:2;022445:1,22440:2;2440:2;522440:1,6.0
