section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,hp_span,orders_modal_value,orders_modal_rows,why,family_id,is_exact_straight
Combined,Set1,Draw2,1,024,straight,31.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,2,1.0,0.0,3.0,024,4.0,straight|cov4|span3|vstr2|vstr3|cons_full|hot2|dom_last|cons_3v,12,False
Combined,Set1,Draw1,1,024,straight,29.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,2,1.0,0.0,1.0,024,4.0,straight|cov4|vstr2|vstr3|cons_full|hot2|dom_last|cons_3v,12,False
Combined,Set1,Draw1,1,0244,boxed,28.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3.0,0.0,7.0,0244,2.0,boxed|cov4|span7|vstr2|hot2|dom_last|perm3,12,False
Combined,Set1,Draw2,1,0244,boxed,27.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3.0,0.0,6.0,0244,2.0,boxed|cov4|span6|vstr2|hot2|dom_last|perm3,12,False
Combined,Set1,Draw5,1,002449,boxed,27.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,2,3.0,0.0,3.0,009244,2.0,boxed|cov4|span3|vstr2|mirror|hot2|dom_last|perm3,12,False
Combined,Set1,Draw3,1,0244,boxed,26.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3.0,0.0,5.0,0244,2.0,boxed|cov4|span5|vstr2|hot2|dom_last|perm3,12,False
Combined,Set1,Draw4,1,00244,boxed,26.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3.0,0.0,4.0,00244,2.0,boxed|cov4|span4|vstr2|hot2|dom_last|perm3,12,False
Combined,Set1,Draw4,1,245,boxed,21.0,"R2,R6,R8",False,True,False,False,False,False,False,True,False,2,2.0,0.0,4.0,524,2.0,boxed|cov3|span4|vstr2|hot2|dom_last|perm2,12,False
Combined,Set1,Draw5,1,2245,boxed,21.0,"R2,R6,R8",False,True,False,False,False,False,False,True,False,2,2.0,0.0,3.0,5224,2.0,boxed|cov3|span3|vstr2|hot2|dom_last|perm2,12,False
Combined,Set1,Draw5,1,02449,boxed,20.0,"R2,R6,R8",True,True,False,False,False,False,False,False,False,2,2.0,0.0,3.0,09244,2.0,boxed|cov3|span3|vstr2|mirror|hot2|perm2,12,False
