best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
990,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.5448788923735801,0,1.0,combined,1,11.777143,0.9741351301220716,11.777143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
599,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.550187567185078,1,1.0,combined,2,10.958571,0.964924777942195,10.958571,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
003,6,"exact,vtrac,family_exact,family_vtrac",003,0.5809481051484585,0,1.0,own,3,10.864643,0.9456945659973296,10.864643,Pennsylvania4,exact:1;vtrac:1;drop_exact:-1;drop_vtrac:-1;family_exact:1;family_vtrac:1,Evening,0
922,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5490088057588589,1,1.0,own,4,10.577143,0.9821511695831373,10.577143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
599,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.6109788358723445,0,1.0,combined,5,10.308571,0.9493698543858864,10.308571,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
599,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.6344669669457548,0,1.0,own,6,10.208571,0.964052803827766,10.208571,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
599,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5747917057768236,1,1.0,own,7,10.158571,0.9573247297946614,10.158571,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
228,6,"exact,vtrac,family_exact,family_vtrac",228,0.5970848732418457,0,1.0,own,8,10.064643,0.9340675582915405,10.064643,Pennsylvania4,exact:1;vtrac:1;drop_exact:-1;drop_vtrac:-1;family_exact:1;family_vtrac:1,Midday,0
922,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5179090021040188,1,1.0,combined,9,9.737143,0.9778077240050849,9.737143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
992,36,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.5366010793535907,0,1.0,own,10,9.627143,0.9714537242590623,9.627143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
990,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.569546223939229,0,1.0,own,11,9.377143,0.9533669369540613,9.377143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
220,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",022,0.5556024148191652,0,1.0,own,12,9.327143,0.9714537242590623,9.327143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
220,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",022,0.5307943085882936,0,1.0,combined,13,9.327143,0.9714537242590623,9.327143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
992,36,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.5074994375506203,0,1.0,combined,14,9.277143,0.9692645888694489,9.277143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
990,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.5572478545985555,0,1.0,combined,15,9.027143,0.9260615814066459,9.027143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
403,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",034,0.6532449007182833,0,1.0,combined,16,8.997143,0.9249860569527595,8.997143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
001,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",001,0.5793242521487495,0,1.0,own,17,8.99381,0.9437918058203055,8.99381,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
001,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",001,0.549833997312478,0,1.0,combined,18,8.99381,0.9437918058203055,8.99381,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
990,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.5817593768418363,0,1.0,own,19,8.977143,0.943334773587905,8.977143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
540,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",045,0.5547792351072148,0,1.0,combined,20,8.977143,0.9242607043197804,8.977143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
922,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5858090215649849,0,1.0,own,21,8.927143,0.9652433350320649,8.927143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
922,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5613558846263439,0,1.0,combined,22,8.927143,0.9652433350320649,8.927143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
940,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",049,0.5436386872370789,0,1.0,combined,23,8.857143,0.9197651360839086,8.857143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
594,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",459,0.4825071423336103,0,1.0,combined,24,8.830476,0.9313309897402667,8.830476,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
901,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",019,0.6607563687658172,0,1.0,own,25,8.580476,0.9313309897402667,8.580476,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
901,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",019,0.6379936706609839,0,1.0,combined,26,8.580476,0.9313309897402667,8.580476,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
220,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",022,0.4883354501562882,0,1.0,combined,27,8.577143,0.9607064601046226,8.577143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
992,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.6098464124263923,0,1.0,combined,28,8.577143,0.940515894540715,8.577143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
223,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",223,0.5703632448561154,0,1.0,own,29,8.527143,0.9577108258246346,8.527143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
223,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",223,0.5457053875844059,0,1.0,combined,30,8.527143,0.9577108258246346,8.527143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
017,12,"exact,vtrac,family_exact,family_vtrac",017,0.6547534606063192,0,1.0,combined,31,8.48131,0.9279660502012765,8.48131,Pennsylvania4,exact:1;vtrac:1;drop_exact:-1;drop_vtrac:-1;family_exact:1;family_vtrac:1,Evening,0
003,6,"exact,vtrac,family_exact,family_vtrac",003,0.5564252894494102,0,1.0,combined,32,8.464643,0.9032096748545573,8.464643,Pennsylvania4,exact:1;vtrac:1;drop_exact:-1;drop_vtrac:-1;family_exact:1;family_vtrac:1,Evening,0
992,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.633361886978954,0,1.0,own,33,8.377143,0.940515894540715,8.377143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
208,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",028,0.6169604483124169,0,1.0,own,34,8.34381,0.9464597266625452,8.34381,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
208,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",028,0.5906532827008859,0,1.0,combined,35,8.34381,0.9464597266625452,8.34381,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
220,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",022,0.5183251216999564,0,1.0,own,36,8.327143,0.9555907578329279,8.327143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
224,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.5407427963089437,0,1.0,own,37,8.170476,0.960577849132198,8.170476,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
224,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.5158280430170563,0,1.0,combined,38,8.170476,0.960577849132198,8.170476,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
007,6,"exact,vtrac,family_exact,family_vtrac",007,0.5556024148191651,0,1.0,combined,39,8.13131,0.914776856239021,8.13131,Pennsylvania4,exact:1;vtrac:1;drop_exact:-1;drop_vtrac:-1;family_exact:1;family_vtrac:1,Evening,0
922,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5241478655622194,0,1.0,combined,40,8.077143,0.9587334055461876,8.077143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
922,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5407427963089437,0,1.0,own,41,7.970476,0.9565219167863517,7.970476,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
240,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",024,0.610639233949222,0,1.0,own,42,7.897143,0.9549347210871054,7.897143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
240,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",024,0.5866175789173301,0,1.0,combined,43,7.897143,0.9549347210871054,7.897143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
540,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",045,0.5817593768418363,0,1.0,own,44,7.777143,0.9242607043197804,7.777143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
017,12,"exact,vtrac,family_exact,family_vtrac",017,0.6769958562385231,0,1.0,own,45,7.68131,0.9127135794357717,7.68131,Pennsylvania4,exact:1;vtrac:1;drop_exact:-1;drop_vtrac:-1;family_exact:1;family_vtrac:1,Evening,0
594,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",459,0.5667860060893646,0,1.0,own,46,7.657143,0.925346225311741,7.657143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
403,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",034,0.6755363229894543,0,1.0,own,47,7.597143,0.9249860569527595,7.597143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
940,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",049,0.574442516811659,0,1.0,own,48,7.497143,0.9212913684015296,7.497143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
224,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.6098464124263923,0,1.0,own,49,7.377143,0.9312203851016388,7.377143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
007,6,"exact,vtrac,family_exact,family_vtrac",007,0.5801363955312803,0,1.0,own,50,7.33131,0.8968810740496966,7.33131,Pennsylvania4,exact:1;vtrac:1;drop_exact:-1;drop_vtrac:-1;family_exact:1;family_vtrac:1,Evening,0
224,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.5785116791685817,0,1.0,combined,51,7.297143,0.928513764888952,7.297143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
552,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",255,0.5183251216999564,0,1.0,own,52,7.29381,0.933400162297675,7.29381,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
522,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",225,0.5740350358299823,0,1.0,own,53,7.287143,0.9281683082344766,7.287143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
401,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",014,0.6322000416345195,0,1.0,combined,54,7.257143,0.9116993188832707,7.257143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
592,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",259,0.6524894621927444,0,1.0,combined,55,7.227143,0.9260615814066459,7.227143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
552,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",255,0.4850044983805899,0,1.0,combined,56,7.187143,0.9298796587312388,7.187143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
522,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",225,0.5801363955312803,0,1.0,own,57,7.127143,0.9146067115633721,7.127143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
524,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",245,0.6681877721681662,0,1.0,own,58,7.097143,0.9212913684015296,7.097143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
228,6,"exact,vtrac,family_exact,family_vtrac",228,0.5728119915700138,0,1.0,combined,59,7.064643,0.9032096748545573,7.064643,Pennsylvania4,exact:1;vtrac:1;drop_exact:-1;drop_vtrac:-1;family_exact:1;family_vtrac:1,Midday,0
524,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",245,0.6399160967377341,0,1.0,combined,60,7.057143,0.9197651360839086,7.057143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
224,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.5906532827008858,0,1.0,own,61,7.047143,0.9193791691545815,7.047143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
224,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.5662743941954392,0,1.0,combined,62,7.047143,0.9193791691545815,7.047143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
401,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",014,0.6570104626734988,0,1.0,own,63,6.997143,0.900053283525865,6.997143,Pennsylvania4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
