state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
NewJersey4,2025-06-21,445,15,20,20,13,4,16,12,2,14,2,1,12,3,3,6,21.618,36.45,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,399,45,18,18,12,4,16,7,7,15,0,1,13,2,2,6,22.947,35.65,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
NewJersey4,2025-06-21,047,135,36,36,9,3,26,2,15,20,6,0,14,3,3,7,19.224,33.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,034,145,31,31,7,3,22,1,11,19,6,0,13,3,3,7,20.41,33.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,068,124,57,57,14,4,40,9,14,24,3,0,0,3,3,7,19.761,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,135,124,60,60,14,3,41,9,15,33,21,0,12,3,3,7,19.887,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,234,345,35,35,6,4,25,3,8,17,4,0,11,3,3,7,19.369,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,099,15,9,9,2,3,5,1,2,3,1,1,0,2,3,6,17.444,31.25,"col1,funnel_precol1,guard_set1,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,448,45,6,6,1,2,5,0,2,3,3,1,0,2,2,5,17.008,30.75,"funnel_precol1,guard_set1,hot12,hot16,hot20,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,668,24,43,43,18,4,40,9,16,10,1,0,0,3,3,7,20.151,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical4,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,788,34,70,70,20,4,47,12,22,18,3,0,0,3,3,7,19.645,30.1,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,088,14,46,46,12,3,32,6,13,11,5,0,0,3,3,7,19.403,30.1,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,078,134,53,53,12,3,40,6,8,13,7,0,0,3,3,7,18.852,29.5,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,568,124,60,60,20,4,46,9,17,21,10,0,0,3,3,7,18.436,29.5,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,689,245,55,55,10,4,41,3,16,19,7,0,0,3,3,7,17.798,29.5,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,269,235,29,29,7,2,21,1,5,17,8,0,9,3,3,7,17.943,29.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,578,134,35,35,6,3,20,1,6,18,8,0,8,3,3,7,18.791,29.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,566,12,36,36,16,4,33,7,11,9,6,0,0,3,3,7,18.322,29.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,134,245,57,57,10,3,41,3,11,25,18,0,6,3,3,7,17.616,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewJersey4,2025-06-21,017,123,47,47,13,4,37,4,6,20,6,0,5,3,3,7,17.172,28.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
