Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,298,147,487,068,256,929,658
Set3,Draw1,R2,59244033677,592403367,5920336,59233*,933*,033*,033*
Set3,Draw1,R4,25906334477,259063347,2590633,25933*,933*,033*,033*
Set3,Draw1,R6,67705933244,670593324,6059332,59332*,933*,033*,033*
Set3,Draw1,R8,77093362445,709336245,0933625,93325*,933*,033*,033*
Set2,Draw1,draw_data,147,487,068,256,929,658,771
Set2,Draw1,R2,55924003367,559200336,5592033,59033*,5033*,033*,033*
Set2,Draw1,R4,25590063347,255900633,2559033,59033*,5033*,033*,033*
Set2,Draw1,R6,67005593324,600559332,0559332,05933*,0533*,033*,033*
Set2,Draw1,R8,70093362455,009336255,0933255,09335*,0335*,033*,033*
Set1,Draw1,draw_data,487,068,256,929,658,771,438
Set1,Draw1,R2,55920013366,559201336,590133*,50133*,0133**,033**,003**
Set1,Draw1,R4,25590066331,255906331,590331*,50331*,0331**,033**,003**
Set1,Draw1,R6,66100559332,610559332,105933*,10533*,1033**,033**,003**
Set1,Draw1,R8,00193366255,019336255,019335*,01335*,0133**,033**,003**
Set1,Draw2,draw_data,N/A,068,256,929,658,771,438
Set1,Draw2,R2,N/A,55992201336,59920133,50133*,0133*,033**,003**
Set1,Draw2,R4,N/A,22559906331,25990331,50331*,0331*,033**,003**
Set1,Draw2,R6,N/A,61055993322,10599332,10533*,1033*,033**,003**
Set1,Draw2,R8,N/A,01993362255,01993325,01335*,0133*,033**,003**
Set1,Draw3,draw_data,N/A,N/A,256,929,658,771,438
Set1,Draw3,R2,N/A,N/A,59924011337,54011337,4011337*,40133**,013**
Set1,Draw3,R4,N/A,N/A,25990334711,50334711,0334711*,03341**,031**
Set1,Draw3,R6,N/A,N/A,11705993324,11705334,1170334*,10334**,103**
Set1,Draw3,R8,N/A,N/A,70119933245,70113345,7011334*,01334**,013**
Set1,Draw4,draw_data,N/A,N/A,N/A,929,658,771,438
Set1,Draw4,R2,N/A,N/A,N/A,54401133877,440113377,440133**,4013**
Set1,Draw4,R4,N/A,N/A,N/A,50833447711,033447711,033441**,0341**
Set1,Draw4,R6,N/A,N/A,N/A,81177053344,117703344,103344**,1034**
Set1,Draw4,R8,N/A,N/A,N/A,77011833445,770113344,013344**,0134**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,658,771,438
Set1,Draw5,R2,N/A,N/A,N/A,N/A,44001133877,44001338**,40013**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,00833447711,00833441**,00341**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,81177003344,81003344**,10034**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,77001183344,00183344**,00134**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,771,438
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,52440013386,52400136*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,25006833441,25006341*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,68100533244,61005324*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,00183362445,00136245*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,438
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,59922400136
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,22599006341
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,61005993224
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,00199362245
