best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
940,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",049,0.5938731029341427,1,1.0,combined,1,12.877143,0.9776977252028628,12.877143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
994,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5366010793535907,0,1.0,combined,2,11.627143,0.9625869800912907,11.627143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
940,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",049,0.617747874769249,1,1.0,own,3,11.577143,0.966910392445867,11.577143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,54,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5670929049654543,0,1.0,own,4,11.377143,0.9747656786413226,11.377143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.513052589314883,0,1.0,combined,5,10.514921,0.97266273843479,10.514921,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
433,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",334,0.6028848673274662,0,1.0,own,6,10.477143,0.9460237850730043,10.477143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
940,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",049,0.569546223939229,0,1.0,combined,7,10.377143,0.9533669369540613,10.377143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
401,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",014,0.6263679917281479,0,1.0,combined,8,10.247143,0.9629523500734012,10.247143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
411,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",114,0.5829175685164513,0,1.0,own,9,10.208571,0.9385048700619804,10.208571,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
554,54,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.542397940774351,0,1.0,combined,10,10.177143,0.9747656786413226,10.177143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6352948493228071,0,1.0,own,11,10.087143,0.963672617943135,10.087143,NorthCarolina4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
