section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,35,4,1,0.0,4,1.0,True,True,True,True,True,True,False,1,6,1,6,0,0,1,1,499:1,994:4,8,4,0,0.0,2,1,2,4,1,1,0.0,1,5,0,0,0.0,29.0,98.5,1,False,False
Combined,Set1,Draw1,2,35,4,1,0.0,4,1.0,True,True,True,False,True,True,False,1,6,1,6,0,0,1,1,499:1,994:4,8,4,0,0.0,2,1,2,4,1,1,0.0,1,5,0,0,0.0,29.0,98.5,1,False,False
Combined,Set1,Draw1,3,34,4,2,0.0,5,1.0,True,True,False,False,False,True,True,1,6,1,6,3,0,3,0,399:1;3499:1;349:1,993:3;9934:3;934:3,8,5,1,0.0,0,1,2,4,0,1,0.5,1,5,0,0,0.0,28.5,63.5,1,False,False
Combined,Set1,Draw1,3,30,4,3,0.0,5,1.0,True,False,False,False,False,True,False,1,5,1,5,0,0,4,0,34799:1;3799:1;3479:1,79934:2;7993:2;9437:1,8,5,2,0.0,0,1,2,0,0,1,0.0,0,4,1,1,0.0,25.0,50.5,2,True,False
Combined,Set1,Draw1,3,31,2,1,0.0,3,1.0,True,False,False,False,False,True,True,1,7,1,7,1,0,1,0,799:1,799:2,4,3,0,0.0,0,1,2,0,0,1,0.5,1,6,0,0,0.0,18.5,53.5,1,False,False
Combined,Set1,Draw1,3,35,1,1,0.0,4,1.0,False,False,False,False,False,True,False,1,6,1,6,0,0,1,0,499:1,994:1,2,4,0,0.0,0,1,0,0,0,1,0.0,1,5,0,0,0.0,14.0,98.5,1,False,False
Combined,Set1,Draw1,4,34,4,2,0.0,5,1.0,True,True,False,False,False,False,True,1,6,1,6,3,3,0,0,3499:1;399:1;349:1,9934:3;993:3;934:3,8,5,1,0.0,0,1,2,4,0,0,0.5,1,5,0,0,0.0,27.5,63.5,1,False,False
Combined,Set1,Draw1,4,30,4,3,0.0,5,1.0,True,False,False,False,False,False,False,1,5,1,5,0,4,0,0,34799:1;3799:1;3479:1,79934:2;7993:2;9437:1,8,5,2,0.0,0,1,2,0,0,0,0.0,0,4,1,1,0.0,24.0,50.5,2,True,False
Combined,Set1,Draw1,4,31,2,1,0.0,3,1.0,True,False,False,False,False,False,True,1,7,1,7,1,1,0,0,799:1,799:2,4,3,0,0.0,0,1,2,0,0,0,0.5,1,6,0,0,0.0,17.5,53.5,1,False,False
Combined,Set1,Draw1,4,35,1,1,0.0,4,1.0,False,False,False,False,False,False,False,1,6,1,6,0,1,0,0,499:1,994:1,2,4,0,0.0,0,1,0,0,0,0,0.0,1,5,0,0,0.0,13.0,98.5,1,False,False
Combined,Set1,Draw1,5,30,4,2,0.0,5,1.0,True,False,False,False,False,False,False,2,5,2,5,0,13,0,0,23499:1;234:1;2349:1,99324:2;324:2;9324:2,8,5,1,0.0,0,1,2,0,0,0,0.0,0,6,4,1,0.0,28.0,50.5,3,True,False
