section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,055,1.0,32.0,21.0,3,2,0,False,1,0,0,0,0,0,10,10,boxed|cov3|hp_repeat4|vstr2|mirror|hot1|perm2|double_mirror|set_chain3;boxed|cov3|hp_repeat4|vstr2|mirror|perm2|double_mirror|set_chain3,set_chain3|draw_chain2|hot1x1|dblmirrorx10
Combined,255,3.0,32.0,19.0,3,3,0,False,2,0,0,0,0,0,11,11,straight|cov2|hp_repeat4|vstr2|hot1|double_mirror|set_chain3;straight|cov2|hp_repeat4|vstr2|double_mirror|set_chain3,set_chain3|draw_chain3|hot1x2|dblmirrorx11
Combined,1799,22.0,31.5,18.5,1,5,0,False,2,2,3,0,0,3,0,9,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain5;boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x2|vstrx3
Combined,179,22.0,30.5,17.5,1,5,0,False,2,2,3,0,0,3,0,9,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain5;boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x2|vstrx3
Combined,678,21.0,30.0,18.5,3,2,0,False,0,2,1,0,0,3,0,7,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain3,set_chain3|draw_chain2|col1x1|hot2x2|vstrx3
Combined,1899,24.0,30.0,17.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,667,17.0,30.0,17.5,3,2,0,False,1,0,2,0,0,3,6,6,straight|cov1|hp_repeat2|hot1|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain2|col1x2|hot1x1|vstrx3|dblmirrorx6
Combined,334799,30.0,29.0,21.0,1,4,0,True,3,0,0,0,0,4,0,5,straight|cov2|hp_repeat2|vstr2|mirror|hot1|vtrac_straight|draw_chain4;straight|cov2|hp_repeat2|vstr2|mirror|hot1|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,599,15.0,28.5,23.0,1,3,0,False,1,0,0,0,0,0,6,6,straight|cov3|vstr2|vstr3|single_left|double_mirror|draw_chain3;straight|cov3|hp_repeat3|vstr2|vstr3|hot1|double_mirror|draw_chain3,draw_chain3|hot1x1|dblmirrorx6
Combined,34799,30.0,28.5,21.0,1,2,0,False,2,2,0,0,0,1,0,4,boxed|cov4|hp_repeat3|vstr2|mirror|hot2|perm3;boxed|cov4|hp_repeat3|vstr2|mirror|hot1|perm3,draw_chain2|hot1x2|hot2x2|vstrx1
Combined,299,31.0,28.5,19.5,1,5,0,False,1,0,1,0,0,0,9,9,boxed|cov3|vstr2|dom_last|perm2|hidden3v|double_mirror|draw_chain4;straight|cov1|hp_repeat3|hot1|hidden3v|double_mirror|draw_chain4,draw_chain5|col1x1|hot1x1|dblmirrorx9
Combined,144699,25.0,28.0,24.5,1,1,0,False,0,1,1,0,0,0,0,1,boxed|cov4|mirror|hot2|dom_last|perm4|hidden3v,draw_chain1|col1x1|hot2x1
Combined,33799,30.0,28.0,20.0,1,4,0,True,3,0,0,0,0,4,0,7,straight|cov2|hp_repeat3|vstr2|hot1|vtrac_straight|draw_chain4;straight|cov2|hp_repeat3|vstr2|hot1|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,6899,24.0,28.0,16.5,1,3,0,False,1,2,3,0,0,4,0,5,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx4
Combined,355,4.0,27.5,23.0,1,0,0,False,2,0,0,0,0,0,5,5,boxed|cov4|hp_repeat5|vstr2|vstr3|hot1|perm2|double_mirror;straight|cov1|hp_repeat5|hot1|double_mirror,hot1x2|dblmirrorx5
Combined,1399,24.0,27.5,19.5,1,2,0,False,1,2,0,0,0,4,0,7,straight|cov2|hp_repeat4|vstr2|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot1x1|hot2x2|vstrx4
Combined,1499,25.0,27.5,19.5,1,2,0,False,0,2,2,0,0,2,0,2,straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot2x2|vstrx2
Combined,3447,30.0,27.5,17.0,1,5,0,False,3,1,0,0,0,6,0,12,straight|cov1|hp_repeat4|hot1|vtrac_straight|draw_chain5;straight|cov1|hp_repeat3|hot1|vtrac_straight|draw_chain5,draw_chain5|hot1x3|hot2x1|vstrx6
Combined,13449,24.0,27.5,16.5,1,3,0,False,1,3,0,0,0,5,0,6,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|hot1x1|hot2x3|vstrx5
Combined,6678,21.0,27.0,17.5,3,2,0,False,1,0,2,0,0,3,0,6,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight|set_chain3|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain2|col1x2|hot1x1|vstrx3
Combined,134,24.0,27.0,15.5,1,3,0,False,1,3,0,0,0,6,0,8,straight|cov1|hp_repeat4|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat4|hot1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|hot1x1|hot2x3|vstrx6
Combined,689,24.0,27.0,15.5,1,3,0,False,1,2,3,0,0,4,0,5,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx4
Combined,16899,24.0,26.5,17.5,1,3,0,False,1,1,3,0,0,3,0,3,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x1|vstrx3
Combined,117,17.0,26.0,20.5,1,2,0,False,1,0,2,0,0,0,3,3,boxed|cov3|hp_repeat2|vstr2|hot1|dom_last|perm2|hidden3v|double_mirror|draw_chain2;boxed|cov3|vstr2|dom_last|perm2|hidden3v|double_mirror|draw_chain2,draw_chain2|col1x2|hot1x1|dblmirrorx3
Combined,677,20.0,26.0,17.0,3,2,0,False,0,0,0,0,0,1,7,7,straight|cov2|hp_repeat3|vstr2|double_mirror|set_chain3;straight|cov2|hp_repeat2|vstr2|double_mirror|set_chain3,set_chain3|draw_chain2|vstrx1|dblmirrorx7
Combined,1344,24.0,26.0,15.5,1,3,0,False,1,3,0,0,0,4,0,8,straight|cov1|hp_repeat4|hot1|hidden3v|vtrac_straight|draw_chain3;boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot1x1|hot2x3|vstrx4
Combined,448,34.0,26.0,15.5,1,3,0,False,1,1,3,0,0,3,3,3,straight|cov1|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3;straight|cov1|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x1|vstrx3|dblmirrorx3
Combined,5599,5.0,25.5,23.0,1,3,0,False,1,0,0,0,0,0,0,6,straight|cov3|vstr2|vstr3|single_left|draw_chain3;straight|cov3|hp_repeat3|vstr2|vstr3|hot1|draw_chain3,draw_chain3|hot1x1
Combined,557,3.0,25.5,14.0,3,3,0,False,3,0,0,0,0,1,5,5,straight|cov1|hot1|double_mirror|vtrac_straight|set_chain3;straight|cov1|hot1|double_mirror|set_chain3|draw_chain3,set_chain3|draw_chain3|hot1x3|vstrx1|dblmirrorx5
Combined,13499,24.0,24.5,18.5,1,2,0,False,0,2,0,0,0,2,0,2,straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x2|vstrx2
Combined,144799,22.0,24.5,17.5,1,2,0,False,1,1,2,0,0,2,0,2,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x1|vstrx2
Combined,077,10.0,24.5,17.0,3,1,0,False,0,0,0,0,0,0,6,6,straight|cov2|hp_repeat3|vstr2|double_mirror|set_chain3;straight|cov2|hp_repeat3|vstr2|double_mirror|set_chain3,set_chain3|draw_chain1|dblmirrorx6
Combined,368,23.0,24.5,16.0,3,3,0,False,0,1,0,0,0,2,0,6,boxed|cov3|hp_repeat2|mirror|perm3|set_chain3;boxed|cov3|hp_repeat2|mirror|perm3|set_chain3,set_chain3|draw_chain3|hot2x1|vstrx2
Combined,4478,30.0,24.0,15.0,1,3,0,False,1,1,3,0,0,3,0,3,straight|cov1|hot2|vtrac_straight|draw_chain3;straight|cov1|hot1|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x1|vstrx3
Combined,44699,25.0,23.5,19.5,1,1,0,False,0,1,1,0,0,1,0,1,straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot2x1|vstrx1
Combined,036,8.0,23.5,17.0,3,3,0,False,1,0,0,0,0,0,0,7,boxed|cov3|hp_repeat2|vstr2|hot1|perm2|set_chain3;boxed|cov3|hp_repeat2|vstr2|perm2|set_chain3,set_chain3|draw_chain3|hot1x1
Combined,14799,22.0,23.5,16.5,1,2,0,False,1,1,2,0,0,2,0,2,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x1|vstrx2
Combined,44799,31.0,23.5,16.5,1,2,0,False,1,1,2,0,0,2,0,2,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x1|vstrx2
Combined,33447,30.0,23.5,16.0,1,4,0,True,3,0,0,0,0,3,0,10,boxed|cov2|hp_repeat4|hot1|perm2|draw_chain4;boxed|cov2|hp_repeat4|hot1|perm2|draw_chain4,draw_chain4|hot1x3|vstrx3
Combined,1344699,24.0,23.0,20.5,1,1,0,False,0,1,0,0,0,0,0,1,boxed|cov4|mirror|hot2|perm4|hidden3v,draw_chain1|hot2x1
Combined,037,11.0,23.0,19.0,1,0,0,False,3,0,1,0,0,0,0,4,boxed|cov4|hp_repeat2|vstr2|hot1|dom_last|perm2;boxed|cov4|hp_repeat2|vstr2|hot1|perm2,col1x1|hot1x3
Combined,4468,24.0,23.0,14.5,1,3,0,False,1,1,3,0,0,2,0,3,boxed|cov2|hot2|perm2|hidden3v|draw_chain3;straight|cov1|hot1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x1|vstrx2
Combined,4699,25.0,22.5,18.5,1,1,0,False,0,1,1,0,0,1,0,1,straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot2x1|vstrx1
Combined,4469,25.0,22.5,18.5,1,1,0,False,0,1,1,0,0,1,0,1,straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot2x1|vstrx1
Combined,2499,31.0,22.5,17.5,1,5,0,False,1,0,1,0,0,1,0,8,straight|cov2|vstr2|mirror|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|mirror|hot1|hidden3v|draw_chain4,draw_chain5|col1x1|hot1x1|vstrx1
Combined,4799,31.0,22.5,15.5,1,2,0,False,1,1,2,0,0,2,0,2,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x1|vstrx2
Combined,224,28.0,22.0,21.0,1,1,0,False,0,0,0,0,0,0,1,1,straight|cov3|vstr2|vstr3|single_left|double_mirror,draw_chain1|dblmirrorx1
Combined,3688,23.0,22.0,19.0,1,2,0,False,0,1,0,0,0,0,0,3,boxed|cov3|hp_repeat2|mirror|hot2|dom_last|perm3|draw_chain2;boxed|cov3|mirror|perm3|draw_chain2,draw_chain2|hot2x1
Combined,3668,23.0,22.0,17.0,3,1,0,False,0,0,0,0,0,1,0,4,boxed|cov3|hp_repeat2|mirror|perm3|set_chain3;boxed|cov3|hp_repeat2|mirror|perm3|set_chain3,set_chain3|draw_chain1|vstrx1
Combined,168,18.0,22.0,14.5,1,3,0,False,1,1,3,0,0,0,0,3,boxed|cov2|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|mirror|hot1|perm2|hidden3v|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x1
Combined,133,23.0,22.0,14.0,1,3,0,True,1,0,0,0,0,3,6,6,straight|cov1|hp_repeat3|hot1|double_mirror|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|double_mirror|vtrac_straight|draw_chain3,draw_chain3|hot1x1|vstrx3|dblmirrorx6
Combined,468,24.0,22.0,13.5,1,3,0,False,1,1,3,0,0,2,0,3,boxed|cov2|hot2|perm2|hidden3v|draw_chain3;straight|cov1|hot1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x1|vstrx2
Combined,337,29.0,22.0,13.0,1,2,0,True,3,0,0,0,0,2,6,6,straight|cov1|hp_repeat3|hot1|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|hot1|double_mirror|vtrac_straight|draw_chain2,draw_chain2|hot1x3|vstrx2|dblmirrorx6
Combined,2244,28.0,21.5,21.0,1,1,0,False,0,0,0,0,0,0,0,1,straight|cov3|vstr2|vstr3|single_left,draw_chain1
Combined,469,25.0,21.5,17.5,1,1,0,False,0,1,1,0,0,1,0,1,straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot2x1|vstrx1
Combined,239,30.0,21.5,17.0,2,1,0,False,2,0,0,0,0,0,0,7,boxed|cov3|hp_repeat4|vstr2|hot1|perm2|set_chain2;straight|cov2|hp_repeat3|vstr2|hot1|set_chain2,set_chain2|draw_chain1|hot1x2
Combined,388,32.0,21.5,17.0,1,2,0,False,0,1,0,0,0,0,3,3,boxed|cov3|hp_repeat2|vstr2|mirror|hot2|perm2|double_mirror|draw_chain2;boxed|cov3|hp_repeat2|vstr2|mirror|perm2|double_mirror|draw_chain2,draw_chain2|hot2x1|dblmirrorx3
Combined,1144668,24.0,21.5,16.5,1,2,0,False,1,0,2,0,0,2,0,2,straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
