area,col,combined.core,combined.first3_step,draw,method,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,own.core,own.first3_step,section,set,state
LS1,5,266,1,Draw1,T,1,2,0,0,266,1,Midday,Set2,NewJersey4
LS1,7,3466,3,Draw1,A,0,2,0,0,4667,3,Midday,Set1,NewJersey4
LS1,7,2466,2,Draw1,B,0,0,0,0,47,2,Midday,Set1,NewJersey4
LS1,7,2667,1,Draw1,C,1,0,0,0,2667,1,Midday,Set1,NewJersey4
LS1,7,2667,1,Draw1,D,1,0,0,0,2667,1,Midday,Set1,NewJersey4
LS1,7,69,4,Draw1,E,0,0,0,1,567,3,Midday,Set1,NewJersey4
LS1,7,2667,1,Draw1,T,1,2,0,0,2667,1,Midday,Set1,NewJersey4
LS1,6,3466,3,Draw1,A,1,2,0,1,3466,2,Midday,Set1,NewJersey4
LS1,6,466,2,Draw1,B,0,0,0,0,4,2,Midday,Set1,NewJersey4
LS1,6,266,1,Draw1,C,1,0,0,0,266,1,Midday,Set1,NewJersey4
LS1,6,266,1,Draw1,D,1,0,0,0,266,1,Midday,Set1,NewJersey4
LS1,6,4669,2,Draw1,E,0,0,0,0,469,2,Midday,Set1,NewJersey4
LS1,6,266,1,Draw1,T,1,2,0,0,266,1,Midday,Set1,NewJersey4
LS1,5,66,1,Draw1,A,1,2,0,0,66,1,Midday,Set1,NewJersey4
LS1,5,66,1,Draw1,B,1,0,0,0,66,1,Midday,Set1,NewJersey4
LS1,5,66,1,Draw1,C,1,0,0,0,66,1,Midday,Set1,NewJersey4
LS1,5,66,1,Draw1,D,1,0,0,0,66,1,Midday,Set1,NewJersey4
LS1,5,669,1,Draw1,E,1,0,0,0,669,1,Midday,Set1,NewJersey4
LS1,5,66,1,Draw1,T,1,2,0,0,66,1,Midday,Set1,NewJersey4
LS1,7,0036,4,Draw1,A,0,0,0,1,2269,5,Evening,Set3,NewJersey4
LS1,7,00226,2,Draw1,B,0,0,0,0,226,2,Evening,Set3,NewJersey4
LS1,7,6,2,Draw1,C,1,0,0,0,6,2,Evening,Set3,NewJersey4
LS1,7,026,2,Draw1,D,0,0,0,0,26,2,Evening,Set3,NewJersey4
LS1,7,2267,3,Draw1,E,0,0,0,1,2236,4,Evening,Set3,NewJersey4
LS1,7,006,2,Draw1,T,0,0,0,0,69,2,Evening,Set3,NewJersey4
LS1,6,0026,2,Draw1,A,0,0,0,2,269,4,Evening,Set3,NewJersey4
LS1,6,26,2,Draw1,B,1,0,0,0,26,2,Evening,Set3,NewJersey4
LS1,6,0069,1,Draw1,C,1,0,0,0,0069,1,Evening,Set3,NewJersey4
LS1,6,0069,1,Draw1,D,1,0,0,0,0069,1,Evening,Set3,NewJersey4
LS1,6,267,3,Draw1,E,1,0,0,1,267,2,Evening,Set3,NewJersey4
LS1,6,0069,1,Draw1,T,1,0,0,0,0069,1,Evening,Set3,NewJersey4
LS1,5,0026,2,Draw1,A,0,0,0,2,269,4,Evening,Set3,NewJersey4
LS1,5,26,2,Draw1,B,1,0,0,0,26,2,Evening,Set3,NewJersey4
LS1,5,0069,1,Draw1,C,1,0,0,0,0069,1,Evening,Set3,NewJersey4
LS1,5,0069,1,Draw1,D,1,0,0,0,0069,1,Evening,Set3,NewJersey4
LS1,5,267,3,Draw1,E,1,0,0,1,267,2,Evening,Set3,NewJersey4
LS1,5,0069,1,Draw1,T,1,0,0,0,0069,1,Evening,Set3,NewJersey4
LS1,7,00266,3,Draw1,A,0,0,0,1,2669,4,Evening,Set2,NewJersey4
LS1,7,2466,2,Draw1,B,0,0,0,0,2669,2,Evening,Set2,NewJersey4
LS1,7,66,2,Draw1,C,1,0,0,0,66,2,Evening,Set2,NewJersey4
LS1,7,066,2,Draw1,D,0,0,0,0,66,2,Evening,Set2,NewJersey4
LS1,7,2667,3,Draw1,E,1,0,0,0,2667,3,Evening,Set2,NewJersey4
LS1,7,66,2,Draw1,T,0,0,0,0,669,2,Evening,Set2,NewJersey4
LS1,6,00266,2,Draw1,A,0,0,0,2,2669,4,Evening,Set2,NewJersey4
LS1,6,266,2,Draw1,B,1,0,0,0,266,2,Evening,Set2,NewJersey4
LS1,6,00669,1,Draw1,C,1,0,0,0,00669,1,Evening,Set2,NewJersey4
LS1,6,00669,1,Draw1,D,1,0,0,0,00669,1,Evening,Set2,NewJersey4
LS1,6,2667,3,Draw1,E,1,0,0,1,2667,2,Evening,Set2,NewJersey4
LS1,6,00669,1,Draw1,T,1,0,0,0,00669,1,Evening,Set2,NewJersey4
LS1,5,006,1,Draw1,A,1,0,0,0,006,1,Evening,Set2,NewJersey4
LS1,5,006,1,Draw1,B,1,0,0,0,006,1,Evening,Set2,NewJersey4
LS1,5,006,1,Draw1,C,1,0,0,0,006,1,Evening,Set2,NewJersey4
LS1,5,006,1,Draw1,D,1,0,0,0,006,1,Evening,Set2,NewJersey4
LS1,5,0067,1,Draw1,E,1,0,0,0,0067,1,Evening,Set2,NewJersey4
LS1,5,006,1,Draw1,T,1,0,0,0,006,1,Evening,Set2,NewJersey4
LS1,7,0066,4,Draw1,A,0,0,0,1,2669,5,Evening,Set1,NewJersey4
LS1,7,1266,3,Draw1,B,1,0,0,1,1266,2,Evening,Set1,NewJersey4
LS1,7,166,2,Draw1,C,1,0,0,0,166,2,Evening,Set1,NewJersey4
LS1,7,0166,2,Draw1,D,0,0,0,0,166,2,Evening,Set1,NewJersey4
LS1,7,667,4,Draw1,E,0,0,0,0,1266,4,Evening,Set1,NewJersey4
LS1,7,166,2,Draw1,T,1,0,0,0,166,2,Evening,Set1,NewJersey4
LS1,6,0016,2,Draw1,A,1,0,0,0,0016,2,Evening,Set1,NewJersey4
LS1,6,0016,2,Draw1,B,0,0,0,0,16,2,Evening,Set1,NewJersey4
LS1,6,16,2,Draw1,C,1,0,0,0,16,2,Evening,Set1,NewJersey4
LS1,6,016,2,Draw1,D,0,0,0,0,16,2,Evening,Set1,NewJersey4
LS1,6,167,3,Draw1,E,1,0,0,0,167,3,Evening,Set1,NewJersey4
LS1,6,16,2,Draw1,T,1,0,0,0,16,2,Evening,Set1,NewJersey4
LS1,5,006,1,Draw1,A,1,0,0,0,006,1,Evening,Set1,NewJersey4
LS1,5,006,1,Draw1,B,1,0,0,0,006,1,Evening,Set1,NewJersey4
LS1,5,006,1,Draw1,C,1,0,0,0,006,1,Evening,Set1,NewJersey4
LS1,5,006,1,Draw1,D,1,0,0,0,006,1,Evening,Set1,NewJersey4
LS1,5,67,3,Draw1,E,1,0,0,1,67,2,Evening,Set1,NewJersey4
LS1,5,006,1,Draw1,T,1,0,0,0,006,1,Evening,Set1,NewJersey4
LS1,7,0016,5,Draw1,A,1,0,0,2,0016,3,Combined,Set3,NewJersey4
LS1,7,16,4,Draw1,B,1,0,0,1,16,3,Combined,Set3,NewJersey4
LS1,7,16,3,Draw1,C,1,0,0,1,16,2,Combined,Set3,NewJersey4
LS1,7,016,3,Draw1,D,1,0,0,1,016,2,Combined,Set3,NewJersey4
LS1,7,016,4,Draw1,E,0,0,0,1,167,3,Combined,Set3,NewJersey4
LS1,7,16,3,Draw1,T,1,0,0,1,16,2,Combined,Set3,NewJersey4
LS1,6,016,3,Draw1,A,1,0,0,1,016,2,Combined,Set3,NewJersey4
LS1,6,016,3,Draw1,B,1,0,0,1,016,2,Combined,Set3,NewJersey4
LS1,6,16,3,Draw1,C,1,0,0,1,16,2,Combined,Set3,NewJersey4
LS1,6,16,3,Draw1,D,1,0,0,1,16,2,Combined,Set3,NewJersey4
LS1,6,016,3,Draw1,E,0,0,0,0,167,3,Combined,Set3,NewJersey4
LS1,6,016,3,Draw1,T,1,0,0,1,016,2,Combined,Set3,NewJersey4
LS1,5,16,3,Draw1,A,1,0,0,1,16,2,Combined,Set3,NewJersey4
LS1,5,16,3,Draw1,B,1,0,0,1,16,2,Combined,Set3,NewJersey4
LS1,5,16,3,Draw1,C,1,0,0,1,16,2,Combined,Set3,NewJersey4
LS1,5,16,3,Draw1,D,1,0,0,1,16,2,Combined,Set3,NewJersey4
LS1,5,16,3,Draw1,E,1,0,0,1,16,2,Combined,Set3,NewJersey4
LS1,5,16,3,Draw1,T,1,0,0,1,16,2,Combined,Set3,NewJersey4
LS1,7,066,7,Draw1,A,1,0,0,3,066,4,Combined,Set2,NewJersey4
LS1,7,0166,3,Draw1,B,0,0,0,0,1266,3,Combined,Set2,NewJersey4
LS1,7,166,3,Draw1,C,1,0,0,1,166,2,Combined,Set2,NewJersey4
LS1,7,166,3,Draw1,D,1,0,0,1,166,2,Combined,Set2,NewJersey4
LS1,7,1266,4,Draw1,E,0,0,0,0,667,4,Combined,Set2,NewJersey4
LS1,7,166,3,Draw1,T,1,0,0,1,166,2,Combined,Set2,NewJersey4
LS1,6,1266,3,Draw1,A,1,0,0,1,1266,2,Combined,Set2,NewJersey4
LS1,6,166,3,Draw1,B,0,0,0,1,1266,2,Combined,Set2,NewJersey4
LS1,6,166,3,Draw1,C,1,0,0,1,166,2,Combined,Set2,NewJersey4
LS1,6,166,3,Draw1,D,1,0,0,1,166,2,Combined,Set2,NewJersey4
LS1,6,1669,3,Draw1,E,0,0,0,0,1266,3,Combined,Set2,NewJersey4
LS1,6,166,3,Draw1,T,1,0,0,1,166,2,Combined,Set2,NewJersey4
LS1,5,1266,3,Draw1,A,1,0,0,1,1266,2,Combined,Set2,NewJersey4
LS1,5,1566,2,Draw1,B,0,0,0,0,1266,2,Combined,Set2,NewJersey4
LS1,5,1566,1,Draw1,C,1,0,0,0,1566,1,Combined,Set2,NewJersey4
LS1,5,1566,1,Draw1,D,1,0,0,0,1566,1,Combined,Set2,NewJersey4
LS1,5,1566,2,Draw1,E,0,0,0,0,1266,2,Combined,Set2,NewJersey4
LS1,5,1566,1,Draw1,T,1,0,0,0,1566,1,Combined,Set2,NewJersey4
LS1,7,12266,3,Draw1,A,1,0,0,1,12266,2,Combined,Set1,NewJersey4
LS1,7,166,3,Draw1,B,0,0,0,1,12266,2,Combined,Set1,NewJersey4
LS1,7,166,3,Draw1,C,1,0,0,1,166,2,Combined,Set1,NewJersey4
LS1,7,166,3,Draw1,D,0,0,0,1,1266,2,Combined,Set1,NewJersey4
LS1,7,1266,4,Draw1,E,0,0,0,1,12266,3,Combined,Set1,NewJersey4
LS1,7,166,3,Draw1,T,1,0,0,1,166,2,Combined,Set1,NewJersey4
LS1,6,12266,3,Draw1,A,1,0,0,1,12266,2,Combined,Set1,NewJersey4
LS1,6,1566,2,Draw1,B,0,0,0,0,12266,2,Combined,Set1,NewJersey4
LS1,6,1566,1,Draw1,C,1,0,0,0,1566,1,Combined,Set1,NewJersey4
LS1,6,1566,2,Draw1,D,0,0,0,0,1266,2,Combined,Set1,NewJersey4
LS1,6,1266,3,Draw1,E,0,0,0,1,12266,2,Combined,Set1,NewJersey4
LS1,6,1566,1,Draw1,T,1,0,0,0,1566,1,Combined,Set1,NewJersey4
LS1,5,66,7,Draw1,A,1,0,0,3,66,4,Combined,Set1,NewJersey4
LS1,5,166,2,Draw1,B,0,0,0,2,66,4,Combined,Set1,NewJersey4
LS1,5,166,1,Draw1,C,1,0,0,0,166,1,Combined,Set1,NewJersey4
LS1,5,166,2,Draw1,D,0,0,0,2,6,4,Combined,Set1,NewJersey4
LS1,5,66,7,Draw1,E,0,0,0,3,266,4,Combined,Set1,NewJersey4
LS1,5,166,1,Draw1,T,1,0,0,0,166,1,Combined,Set1,NewJersey4
LS2,3,066,3,Draw4,A,0,2,0,1,0667,2,Midday,Set1,NewJersey4
LS2,3,066,3,Draw4,B,0,0,0,1,0667,2,Midday,Set1,NewJersey4
LS2,3,1166,2,Draw4,C,0,0,0,0,,2,Midday,Set1,NewJersey4
LS2,3,1166,2,Draw4,D,0,0,0,0,6,2,Midday,Set1,NewJersey4
LS2,3,0166,3,Draw4,E,0,0,0,1,1667,4,Midday,Set1,NewJersey4
LS2,3,1166,2,Draw4,T,0,2,0,0,667,2,Midday,Set1,NewJersey4
LS2,1,066,4,Draw6,A,0,2,0,0,6677,4,Midday,Set1,NewJersey4
LS2,1,066,3,Draw6,B,0,0,0,1,6677,4,Midday,Set1,NewJersey4
LS2,1,166,2,Draw6,C,0,0,0,0,,2,Midday,Set1,NewJersey4
LS2,1,166,2,Draw6,D,0,0,0,0,67,2,Midday,Set1,NewJersey4
LS2,1,667,4,Draw6,E,0,0,0,0,6677,4,Midday,Set1,NewJersey4
LS2,1,166,2,Draw6,T,0,0,0,0,77,2,Midday,Set1,NewJersey4
LS2,3,036,4,Draw4,A,0,0,0,1,269,5,Evening,Set1,NewJersey4
LS2,3,126,2,Draw4,B,1,0,0,0,126,2,Evening,Set1,NewJersey4
LS2,3,16,2,Draw4,C,1,0,0,0,16,2,Evening,Set1,NewJersey4
LS2,3,16,2,Draw4,D,1,0,0,0,16,2,Evening,Set1,NewJersey4
LS2,3,126,2,Draw4,E,0,0,0,2,136,4,Evening,Set1,NewJersey4
LS2,3,016,2,Draw4,T,0,0,0,0,169,2,Evening,Set1,NewJersey4
LS2,1,066,6,Draw6,A,0,0,0,0,,6,Evening,Set1,NewJersey4
LS2,1,1166,2,Draw6,B,1,0,0,0,1166,2,Evening,Set1,NewJersey4
LS2,1,1166,2,Draw6,C,1,0,0,0,1166,2,Evening,Set1,NewJersey4
LS2,1,6,4,Draw6,D,0,0,0,0,1166,4,Evening,Set1,NewJersey4
LS2,1,166,4,Draw6,E,0,0,0,0,1166,4,Evening,Set1,NewJersey4
LS2,1,1166,2,Draw6,T,1,0,0,0,1166,2,Evening,Set1,NewJersey4
LS2,3,00366,7,Draw4,A,1,0,0,3,00366,4,Combined,Set1,NewJersey4
LS2,3,00166,2,Draw4,B,0,0,0,0,1266,2,Combined,Set1,NewJersey4
LS2,3,00166,1,Draw4,C,1,0,0,0,00166,1,Combined,Set1,NewJersey4
LS2,3,00166,1,Draw4,D,1,0,0,0,00166,1,Combined,Set1,NewJersey4
LS2,3,1266,4,Draw4,E,0,0,0,0,667,4,Combined,Set1,NewJersey4
LS2,3,00166,1,Draw4,T,1,0,0,0,00166,1,Combined,Set1,NewJersey4
LS2,1,0066,11,Draw6,A,1,0,0,5,0066,6,Combined,Set1,NewJersey4
LS2,1,166,4,Draw6,B,0,0,0,0,66,4,Combined,Set1,NewJersey4
LS2,1,166,3,Draw6,C,1,0,0,1,166,2,Combined,Set1,NewJersey4
LS2,1,166,4,Draw6,D,1,0,0,1,166,3,Combined,Set1,NewJersey4
LS2,1,166,4,Draw6,E,0,0,0,0,66,4,Combined,Set1,NewJersey4
LS2,1,166,3,Draw6,T,1,0,0,1,166,2,Combined,Set1,NewJersey4
