best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
240,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",024,0.6312306626164005,0,1.0,combined,1,13.547143,0.9839955303715675,13.547143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
924,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",249,0.4922228495049003,1,1.0,combined,2,11.864921,0.9690790990577833,11.864921,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,36,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.6028848673274662,0,1.0,combined,3,11.727143,0.9771395937470586,11.727143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
552,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",255,0.5432251644818576,0,1.0,combined,4,11.677143,0.9759815913801453,11.677143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
592,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",259,0.6410674063348171,1,1.0,combined,5,11.197143,0.9717337500730343,11.197143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
566,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",566,0.6034832498647263,0,1.0,combined,6,11.127143,0.9587334055461876,11.127143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
554,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.551071269307342,0,1.0,combined,7,11.037143,0.9736195170584504,11.037143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,1
544,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",445,0.48785952956327,1,1.0,combined,8,10.658571,0.9732450259425951,10.658571,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,1
240,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",024,0.654188113761243,0,1.0,own,9,10.347143,0.9647273193205546,10.347143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
566,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",566,0.6271477663131956,0,1.0,own,10,10.327143,0.9498260756930403,10.327143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
540,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",045,0.5374298453437496,0,1.0,combined,11,10.247143,0.9629523500734012,10.247143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
552,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",255,0.5608868100331019,0,1.0,own,12,10.208571,0.963159558764973,10.208571,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,36,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.6265629971237182,0,1.0,own,13,10.127143,0.9660869289795985,10.127143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
922,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.55519086282318,0,1.0,combined,14,9.987143,0.9488384233759846,9.987143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,48,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5817593768418363,0,1.0,own,15,9.977143,0.9616580221163843,9.977143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
599,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.596884378259767,0,1.0,combined,16,9.937143,0.9558073556932596,9.937143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,1
924,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",249,0.5191572840642293,1,1.0,own,17,9.927143,0.9634938499173732,9.927143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
599,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.569546223939229,0,1.0,combined,18,9.877143,0.9707416436590314,9.877143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
592,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",259,0.6637386974043528,1,1.0,own,19,9.797143,0.9655832183699564,9.797143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.4908343602014497,0,1.0,combined,20,9.577143,0.9677141892505896,9.577143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
592,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",259,0.6637386974043528,1,1.0,combined,21,9.477143,0.9555907578329279,9.477143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
592,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",259,0.6827993860934125,0,1.0,combined,22,9.440476,0.9558793252680614,9.440476,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
599,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.6206951913643555,0,1.0,own,23,9.437143,0.9462857624303807,9.437143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
544,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",445,0.5199893401555817,1,1.0,own,24,9.427143,0.9616580221163843,9.427143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
599,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5858090215649849,0,1.0,own,25,9.370476,0.9691635488108135,9.370476,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
593,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",359,0.7237886973798111,0,1.0,own,26,9.327143,0.9498260756930403,9.327143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
599,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.538672605206508,0,1.0,combined,27,9.287143,0.9558073556932596,9.287143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
992,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.5523828368353603,0,1.0,combined,28,9.246234,0.9381361148903893,9.246234,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
592,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",259,0.7050428670262252,0,1.0,own,29,9.178571,0.9510686525768081,9.178571,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.551071269307342,0,1.0,combined,30,8.987143,0.9488384233759846,8.987143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
593,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",359,0.6998674325879449,0,1.0,combined,31,8.927143,0.9498260756930403,8.927143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
536,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",356,0.6885466133829796,0,1.0,combined,32,8.827143,0.9419419283273185,8.827143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
540,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",045,0.5467381519846138,0,1.0,combined,33,8.747143,0.9478318497072341,8.747143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
540,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",045,0.5621765008857981,0,1.0,own,34,8.647143,0.9452303780997486,8.647143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
536,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",356,0.7095775762760542,0,1.0,own,35,8.627143,0.9419419283273185,8.627143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
592,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",259,0.6704011598088686,1,1.0,own,36,8.577143,0.9577108258246346,8.577143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
559,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5158280430170563,0,1.0,own,37,8.577143,0.9607064601046226,8.577143,Michigan4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
