state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
Delaware4,2025-06-22,899,45,60,60,20,5,40,14,18,35,0,1,12,3,3,7,21.421,37.05,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vertical5,vt_straight"
Delaware4,2025-06-22,567,123,32,32,13,4,24,7,7,24,11,1,13,3,3,7,21.761,36.25,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-22,277,33,22,22,6,4,16,1,9,19,0,0,19,3,3,6,24.207,34.35,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
Delaware4,2025-06-22,257,133,29,29,6,4,22,2,13,18,4,0,14,3,3,7,21.51,34.35,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-22,147,235,28,28,0,3,17,1,9,18,3,0,12,3,3,7,22.005,32.3,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Delaware4,2025-06-22,344,45,50,50,10,3,30,4,14,25,22,1,0,3,3,7,19.427,32.15,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Delaware4,2025-06-22,016,122,44,44,18,4,36,9,11,36,28,0,0,3,3,7,19.832,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-22,013,124,74,74,25,4,59,10,22,45,17,0,0,3,3,7,18.645,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-22,038,144,55,55,20,4,45,8,18,36,34,0,0,3,3,7,18.594,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-22,246,235,41,41,12,4,31,6,9,18,2,0,0,3,3,7,19.328,31.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-22,358,144,55,55,20,4,45,7,20,36,33,0,0,3,3,7,18.754,31.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-22,489,455,46,46,5,4,26,1,15,26,15,0,11,3,3,7,19.688,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-22,168,224,49,49,22,4,43,11,18,35,9,0,0,3,3,7,19.302,31.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-22,018,124,54,54,18,4,45,5,20,38,14,0,0,3,3,7,19.077,31.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
