section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Combined,Set1,Draw5,1,30,3,1,0.0,3,1.0,True,False,False,False,False,True,False,3,4,3,4,0,0,15,0,34478:1;3447:1;234:1,324:2;3244:2;83447:1,6,3,0,0.0,0,1,2,0,0,1,0.0,0,7,4,0,0.0,24.0,38.0,3,False,False,432,280,True,True,True
Combined,Set1,Draw5,2,30,3,1,0.0,3,1.0,True,False,False,False,False,True,False,3,4,3,4,0,0,18,0,34478:1;344778:1;3447:1,324:2;3244:2;83447:1,6,3,0,0.0,0,1,2,0,0,1,0.0,0,7,4,0,0.0,24.0,38.0,3,False,False,432,280,True,True,True
Combined,Set1,Draw6,1,30,3,1,0.0,2,1.0,True,False,False,False,False,True,False,3,4,3,4,0,17,0,0,34478:1;3447:1;22344:1,32244:2;3224:2;83447:1,6,2,0,0.0,0,1,2,0,0,1,0.0,0,7,4,0,0.0,23.0,38.0,3,False,False,432,280,True,True,True
Combined,Set1,Draw5,3,30,3,1,0.0,3,0.0,True,False,False,False,False,True,False,3,3,3,3,0,0,0,0,3447:1;234:1;2344:1,324:2;3244:2;3324:2,6,3,0,0.0,0,0,2,0,0,1,0.0,0,6,4,0,0.0,22.0,38.0,3,False,False,432,280,True,True,True
Combined,Set1,Draw6,2,30,3,1,0.0,2,0.0,True,False,False,False,False,True,False,3,4,3,4,0,0,0,0,34478:1;344778:1;3447:1,32244:2;3224:2;83447:1,6,2,0,0.0,0,0,2,0,0,1,0.0,0,7,4,0,0.0,22.0,38.0,3,False,False,432,280,True,True,True
Midday,Set1,Draw5,2,30,4,2,0.0,3,1.0,True,False,False,False,False,True,False,1,3,1,3,0,0,28,0,223349:1;2234:1;22339:1,933224:2;3224:2;93322:2,8,3,1,0.0,0,1,2,0,0,1,0.0,0,2,4,0,0.0,22.0,38.0,3,False,False,432,280,True,True,True
Midday,Set1,Draw5,1,30,4,2,0.0,3,1.0,True,False,False,True,False,True,False,1,3,1,3,0,0,8,0,2234:1;3477:1;223477:1,3224:2;4377:1;224377:1,8,3,1,0.0,0,1,2,0,0,1,0.0,0,2,4,0,0.0,22.0,38.0,3,False,False,432,280,True,True,True
Combined,Set1,Draw3,2,11,4,3,0.0,4,1.0,False,False,False,False,False,True,False,1,5,1,5,0,0,5,0,0778:1;078:1;0278:1,0877:1;087:1;7082:1,8,4,2,0.0,0,1,0,0,0,1,0.0,0,4,1,0,0.0,21.0,44.0,2,False,False,432,280,True,True,False
Combined,Set1,Draw4,1,30,3,1,0.0,4,1.0,True,False,False,False,False,True,False,2,4,2,4,0,0,8,0,234:1;239:1;2349:1,324:2;932:1;9324:1,6,4,0,0.0,0,1,2,0,0,1,0.0,0,5,1,0,0.0,20.0,38.0,2,False,False,432,280,True,True,True
Combined,Set1,Draw4,2,30,3,1,0.0,4,1.0,True,False,False,False,False,True,False,2,4,2,4,0,0,10,0,234:1;239:1;2349:1,324:2;932:1;9324:1,6,4,0,0.0,0,1,2,0,0,1,0.0,0,5,1,0,0.0,20.0,38.0,2,False,False,432,280,True,True,True
Combined,Set1,Draw3,1,11,4,3,0.0,4,1.0,False,False,False,True,False,False,False,1,5,1,5,0,0,3,0,078:1;0278:1;028:1,087:1;8702:1;208:1,8,4,2,0.0,0,1,0,0,0,0,0.0,0,4,1,0,0.0,20.0,44.0,2,False,False,432,280,True,True,False
Evening,Set1,Draw5,1,11,3,3,0.0,2,1.0,False,False,False,False,False,True,False,1,5,1,5,0,0,6,0,00788:1;005788:1;00578:1,00887:1;887005:1;87005:1,6,2,2,0.0,0,1,0,0,0,1,0.0,0,4,4,0,0.0,20.0,44.0,3,False,False,432,280,True,True,False
Combined,Set1,Draw4,4,30,3,1,0.0,4,0.0,True,False,False,False,False,False,False,2,2,2,2,0,0,0,0,234:1;2334:1;233499:1,324:2;3324:2;993324:1,6,4,0,0.0,0,0,2,0,0,0,0.0,0,3,4,0,0.0,19.0,38.0,3,False,False,432,280,True,True,True
Evening,Set1,Draw3,1,11,3,3,0.0,3,1.0,False,False,False,False,False,True,False,1,5,1,5,0,0,2,0,078:1;0578:1,087:1;8705:1,6,3,2,0.0,0,1,0,0,0,1,0.0,0,4,1,0,0.0,18.0,44.0,2,False,False,432,280,True,True,False
Evening,Set1,Draw3,2,11,3,3,0.0,3,1.0,False,False,False,False,False,True,False,1,5,1,5,0,0,3,0,0778:1;078:1;05778:1,0877:1;087:1;87705:1,6,3,2,0.0,0,1,0,0,0,1,0.0,0,4,1,0,0.0,18.0,44.0,2,False,False,432,280,True,True,False
