section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,hp_span,orders_modal_value,orders_modal_rows,why
Combined,Set1,Draw2,1,449,straight,32.0,"R2,R4,R6,R8",True,True,True,False,True,True,False,False,False,2,1.0,0.0,6.0,944,4.0,straight|cov4|span6|vstr2|vstr3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw1,1,001,straight,30.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,2,1.0,0.0,1.0,001,4.0,straight|cov4|vstr2|vstr3|cons_full|hot2|dom_last|cons_3v
Combined,Set2,Draw1,1,002,straight,29.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1.0,0.0,2.0,002,4.0,straight|cov4|span2|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v
Combined,Set3,Draw1,1,002,straight,28.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1.0,0.0,1.0,002,4.0,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v
Combined,Set1,Draw1,1,055,boxed,28.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,2,2.0,0.0,7.0,550,2.0,boxed|cov4|span7|vstr2|mirror|hot2|dom_last|perm2
Combined,Set1,Draw2,1,4459,boxed,27.0,"R2,R4,R6,R8",True,True,True,False,False,False,False,False,False,2,2.0,0.0,5.0,5944,3.0,boxed|cov4|span5|vstr2|vstr3|mirror|hot2|perm2
Combined,Set1,Draw5,1,5599,straight,26.5,"R2,R4,R6",False,True,True,False,False,False,False,True,False,2,1.0,0.0,3.0,5599,3.0,straight|cov3|span3|vstr2|vstr3|hot2|dom_last
Combined,Set3,Draw1,1,055,boxed,26.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,1,2.0,0.0,7.0,550,2.0,boxed|cov4|span7|vstr2|mirror|hot1|dom_last|perm2
Combined,Set2,Draw1,1,055,boxed,26.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,1,2.0,0.0,7.0,550,2.0,boxed|cov4|span7|vstr2|mirror|hot1|dom_last|perm2
Combined,Set1,Draw2,1,559,boxed,26.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,2,2.0,0.0,6.0,559,3.0,boxed|cov4|span6|vstr2|vstr3|hot2|perm2
