section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set1,1,Draw1,28,4,2,0.0,7,1.0,True,True,False,True,2249:1;229:1;224:1,9224:3;922:3;224:3,26.0
Combined,Set1,1,Draw1,5,4,2,0.0,2,1.0,True,True,False,True,059:1,059:3,21.0
Combined,Set1,1,Draw1,0,4,2,0.0,2,1.0,True,False,False,True,277:1,277:2,17.0
Combined,Set1,1,Draw1,31,1,1,0.0,2,1.0,False,False,False,False,249:1,294:1,5.0
Combined,Set1,1,Draw2,20,4,3,0.0,6,1.0,True,True,False,True,677:1;2677:1;267:1,677:3;2677:2;267:2,26.0
Combined,Set1,1,Draw2,12,4,3,0.0,6,1.0,True,False,False,True,259:2;2599:1;22459:1,5992:2;59224:2;5922:2,22.0
Combined,Set1,1,Draw2,28,3,1,0.0,6,1.0,True,True,False,False,2249:1;229:1;224:1,9224:3;922:3;224:3,19.0
Combined,Set1,1,Draw2,15,3,1,0.0,6,1.0,True,True,False,False,599:1;459:1,599:3;594:1,19.0
Combined,Set1,1,Draw2,31,3,1,0.0,6,1.0,True,True,False,False,299:1,992:3,19.0
Combined,Set1,1,Draw2,10,1,1,0.0,6,1.0,False,False,False,False,225:1,225:1,9.0
Combined,Set1,1,Draw2,0,1,1,0.0,2,1.0,False,False,False,False,277:1,772:1,5.0
Combined,Set1,1,Draw3,20,4,3,0.0,5,1.0,True,True,False,True,226:2;677:1;22677:1,677:3;22677:2;2677:2,25.0
Combined,Set1,1,Draw3,5,4,1,0.0,5,1.0,True,True,False,False,559:1;455:1,559:3;455:1,20.0
Combined,Set1,1,Draw3,12,4,2,0.0,5,1.0,True,False,False,True,259:2;22559:1;2559:1,55922:2;5592:2;559224:2,20.0
Combined,Set1,1,Draw3,28,3,1,0.0,5,1.0,True,True,False,False,224:1;2249:1;229:1,224:3;9224:2;922:2,18.0
Combined,Set1,1,Draw3,15,3,1,0.0,5,1.0,True,True,False,False,599:1,599:3,18.0
Combined,Set1,1,Draw3,34,3,1,0.0,5,1.0,True,True,False,False,399:1,993:3,18.0
Combined,Set1,1,Draw3,30,3,2,0.0,5,1.0,True,False,False,True,2399:1;239:1,9932:2;932:2,18.0
Combined,Set1,1,Draw3,14,2,1,0.0,5,1.0,True,False,False,False,3599:1,5993:2,12.0
Combined,Set1,1,Draw3,22,2,2,0.0,5,1.0,False,False,False,False,22469:1;2246:1;2269:1,92246:1;2246:1;9622:1,11.0
Combined,Set1,1,Draw3,10,1,1,0.0,5,1.0,False,False,False,False,2255:1;225:1,2255:1;225:1,8.0
Combined,Set1,1,Draw3,3,1,1,0.0,5,1.0,False,False,False,False,255:1,255:1,8.0
Combined,Set1,1,Draw3,9,2,2,0.0,2,1.0,False,False,False,False,45569:1;5569:1;4569:1,55964:1;5596:1;5964:1,8.0
Combined,Set1,1,Draw3,31,1,1,0.0,5,1.0,False,False,False,False,299:1,992:1,8.0
Combined,Set1,1,Draw3,25,1,1,0.0,3,1.0,False,False,False,False,469:1,964:1,6.0
Combined,Set1,1,Draw3,0,1,1,0.0,2,1.0,False,False,False,False,2277:1;277:1;227:1,7722:1;772:1;722:1,5.0
Combined,Set1,1,Draw3,11,1,1,0.0,2,1.0,False,False,False,False,235:1,325:1,5.0
Combined,Set1,1,Draw3,2,1,1,0.0,1,1.0,False,False,False,False,556:1,655:1,4.0
Combined,Set1,1,Draw4,20,4,3,0.0,4,1.0,True,True,False,True,226:2;22677:1;677:1,677:3;22677:2;2677:2,24.0
Combined,Set1,1,Draw4,5,4,1,0.0,4,1.0,True,True,False,False,559:1;455:1,559:3;455:1,19.0
Combined,Set1,1,Draw4,12,4,2,0.0,4,1.0,True,False,False,True,259:2;245:2;22559:1,55922:2;5592:2;559224:2,19.0
Combined,Set1,1,Draw4,30,3,2,0.0,4,1.0,True,False,False,True,23499:1;2349:1;234:1,99324:2;9324:2;324:2,17.0
Combined,Set1,1,Draw4,28,3,1,0.0,4,1.0,True,True,False,False,224:1;2249:1;229:1,224:3;9224:2;922:2,17.0
Combined,Set1,1,Draw4,15,3,1,0.0,4,1.0,True,True,False,False,599:1,599:3,17.0
Combined,Set1,1,Draw4,34,3,1,0.0,4,1.0,True,True,False,False,399:1;3499:1;349:1,993:3;9934:1;934:1,17.0
Combined,Set1,1,Draw4,14,2,1,0.0,4,1.0,True,False,False,False,3599:1,5993:2,11.0
Combined,Set1,1,Draw4,22,2,2,0.0,4,1.0,False,False,False,False,22469:1;2246:1;2269:1,92246:1;2246:1;9622:1,10.0
Combined,Set1,1,Draw4,9,2,2,0.0,2,1.0,False,False,False,False,45569:1;5569:1;4569:1,55964:1;5596:1;5964:1,8.0
Combined,Set1,1,Draw4,31,1,1,0.0,4,1.0,False,False,False,False,2499:1;249:1;299:1,9924:1;924:1;992:1,7.0
Combined,Set1,1,Draw4,10,1,1,0.0,4,1.0,False,False,False,False,2255:1;225:1,2255:1;225:1,7.0
Combined,Set1,1,Draw4,3,1,1,0.0,4,1.0,False,False,False,False,255:1,255:1,7.0
Combined,Set1,1,Draw4,25,1,1,0.0,2,1.0,False,False,False,False,469:1,964:1,5.0
Combined,Set1,1,Draw4,0,1,1,0.0,1,1.0,False,False,False,False,2277:1;277:1;227:1,7722:1;772:1;722:1,4.0
Combined,Set1,1,Draw4,2,1,1,0.0,1,1.0,False,False,False,False,556:1,655:1,4.0
Combined,Set1,1,Draw5,5,4,1,0.0,3,1.0,True,True,False,True,559:1;455:1,559:3;455:1,21.0
Combined,Set1,1,Draw5,28,3,1,0.0,3,1.0,True,True,False,True,224:2;2249:2;229:2,224:6;9224:2;922:2,19.0
Combined,Set1,1,Draw5,33,4,2,0.0,3,1.0,True,True,False,False,3399:1;339:1;334:1,9933:3;933:3;433:1,19.0
Combined,Set1,1,Draw5,20,4,2,0.0,3,1.0,True,True,False,False,226:2;677:1;22677:1,677:3;22677:1;226:1,19.0
Combined,Set1,1,Draw5,30,3,2,0.0,3,1.0,True,False,False,True,2234:2;22349:2;234:2,9933224:2;933224:2;33224:2,16.0
Combined,Set1,1,Draw5,15,3,1,0.0,3,1.0,True,True,False,False,599:1,599:3,16.0
Combined,Set1,1,Draw5,34,3,1,0.0,3,1.0,True,True,False,False,399:1,993:3,16.0
Combined,Set1,1,Draw5,10,4,2,0.0,3,1.0,True,False,False,False,225:3;2255:1;577:1,522:2;225:2;2255:1,15.0
Combined,Set1,1,Draw5,7,4,3,0.0,3,1.0,False,False,False,False,2256:1;5677:1;256:1,5226:1;5677:1;256:1,14.0
Combined,Set1,1,Draw5,12,3,2,0.0,3,1.0,False,False,False,False,2245:2;2259:2;245:2,2245:2;245:2;599224:1,11.0
