section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set2,4,Draw1,24,3,3,0.0,4,1.0,False,False,False,False,189:1,918:1,13.0
Combined,Set1,5,Draw1,24,3,2,0.0,3,1.0,False,False,False,False,148:1;189:1,418:1;198:1,11.0
Combined,Set1,2,Draw5,24,3,2,0.0,2,1.0,False,False,False,False,689:2;3468:1;3689:1,968:2;4386:1;9683:1,10.0
Combined,Set1,3,Draw3,24,3,2,0.0,2,1.0,False,False,False,False,34699:1;3699:1;3469:1,99634:1;9963:1;9634:1,10.0
Combined,Set1,6,Draw1,24,3,2,0.0,3,0.0,False,False,False,False,4689:1;689:1;189:1,9684:1;968:1;198:1,10.0
Combined,Set1,1,Draw6,24,3,2,0.0,1,1.0,False,False,False,False,369:2;3469:1;346:1,963:2;9634:1;436:1,9.0
Combined,Set1,1,Draw5,24,3,2,0.0,1,1.0,False,False,False,False,3469:1;346:1;369:1,9634:1;436:1;963:1,9.0
Combined,Set1,7,Draw1,24,3,1,0.0,3,0.0,False,False,False,False,34688:2;134:2;13889:1,68834:2;413:2;19883:1,9.0
Combined,Set1,5,Draw3,24,3,2,0.0,2,0.0,False,False,False,False,36899:1;3446:1;3468:1,99836:1;4436:1;6834:1,9.0
Combined,Set1,6,Draw2,24,3,2,0.0,2,0.0,False,False,False,False,344699:1;34699:1;34469:1,996344:1;99634:1;96344:1,9.0
Combined,Set1,4,Draw3,24,3,2,0.0,2,0.0,False,False,False,False,34699:1;3699:1;3469:1,99634:1;9963:1;9634:1,9.0
Combined,Set1,4,Draw4,24,3,2,0.0,2,0.0,False,False,False,False,13889:1;468:1;6899:1,19883:1;486:1;9986:1,9.0
Combined,Set1,5,Draw1,4,3,1,0.0,2,1.0,False,False,False,False,0035:1;035:1;0088:1,0053:1;053:1;0088:1,9.0
Combined,Set1,5,Draw2,24,3,2,0.0,2,0.0,False,False,False,False,344699:1;34699:1;34469:1,996344:1;99634:1;96344:1,9.0
Combined,Set1,3,Draw4,24,3,2,0.0,2,0.0,False,False,False,False,344699:1;6899:1;3446:1,996344:1;9968:1;4436:1,9.0
Combined,Set3,3,Draw1,4,2,2,0.0,3,1.0,False,False,False,False,035:1;0358:1,503:1;5038:1,9.0
Combined,Set3,4,Draw1,4,2,2,0.0,3,1.0,False,False,False,False,035:1;0358:1,503:1;5038:1,9.0
Combined,Set2,5,Draw1,24,2,2,0.0,4,0.0,False,False,False,False,189:1,918:1,9.0
Combined,Set1,3,Draw5,24,3,2,0.0,2,0.0,False,False,False,False,3689:2;6899:2;689:2,9968:2;968:2;996833:1,9.0
Combined,Set3,6,Draw1,24,2,2,0.0,3,0.0,False,False,False,False,1389:2;189:2;34688:1,1983:2;198:2;68834:1,8.0
Combined,Set1,2,Draw6,24,3,2,0.0,1,0.0,False,False,False,False,689:3;3689:2;6899:2,968:3;9683:2;9968:2,8.0
Combined,Set1,1,Draw7,24,3,2,0.0,1,0.0,False,False,False,False,336899:1;3346899:1;33468:1,996833:1;9968334:1;43386:1,8.0
Combined,Set1,5,Draw2,4,3,1,0.0,2,0.0,False,False,False,False,00335:1;0035:1;0335:1,00533:1;0053:1;0533:1,8.0
Combined,Set2,7,Draw1,24,2,1,0.0,4,0.0,False,False,False,False,13889:2;189:2;1889:2,19883:2;198:2;1988:2,8.0
Combined,Set3,5,Draw1,4,2,2,0.0,3,0.0,False,False,False,False,0355:1;0358:1;035:1,5503:1;5038:1;503:1,8.0
Combined,Set1,6,Draw1,4,3,1,0.0,2,0.0,False,False,False,False,0035:1;035:1;0088:1,0053:1;053:1;0088:1,8.0
Combined,Set1,6,Draw2,4,3,1,0.0,2,0.0,False,False,False,False,00335:1;0035:1;0335:1,00533:1;0053:1;0533:1,8.0
Combined,Set1,2,Draw4,24,2,2,0.0,1,1.0,False,False,False,False,689:1,968:1,7.0
Combined,Set1,5,Draw3,4,3,1,0.0,1,0.0,False,False,False,False,00335:1;0035:1;0335:1,00533:1;0053:1;0533:1,7.0
Combined,Set3,7,Draw1,24,2,1,0.0,3,0.0,False,False,False,False,11389:2;1389:2;1189:2,11983:2;1983:2;1198:2,7.0
Combined,Set2,6,Draw1,24,1,1,0.0,4,0.0,False,False,False,False,189:2;13889:1;1389:1,198:2;19883:1;1983:1,6.0
Combined,Set3,7,Draw1,4,1,1,0.0,3,0.0,False,False,False,False,0355:1;355:1,0553:1;553:1,5.0
Combined,Set3,5,Draw1,24,1,1,0.0,3,0.0,False,False,False,False,1389:1;189:1,1983:1;198:1,5.0
Combined,Set3,6,Draw1,4,1,1,0.0,3,0.0,False,False,False,False,0355:1;355:1,0553:1;553:1,5.0
Combined,Set2,4,Draw1,4,1,1,0.0,2,1.0,False,False,False,False,035:1,053:1,5.0
Combined,Set2,5,Draw1,4,1,1,0.0,2,0.0,False,False,False,False,035:1,053:1,4.0
Combined,Set2,7,Draw1,4,1,1,0.0,2,0.0,False,False,False,False,0355:1;355:1,0553:1;553:1,4.0
Combined,Set2,6,Draw1,4,1,1,0.0,2,0.0,False,False,False,False,0355:1;355:1,0553:1;553:1,4.0
Combined,Set1,7,Draw1,4,1,1,0.0,1,0.0,False,False,False,False,0355:1;355:1,0553:1;553:1,3.0
