state,area,section,set,draw,col,method,mode,earliest_exact_step,earliest_vtrac_step,earliest_drop_exact_step,earliest_drop_vtrac_step,earliest_family_exact_step,earliest_family_vtrac_step,final_value,final_vt_boxed,final_vt_straight,final_exact_match,final_vtrac_match,final_drop_exact_match,final_drop_vtrac_match,final_family_exact_match,final_family_vtrac_match,final_drop_digit,final_vtrac_local_index,match_types
Connecticut4,LS1,Evening,Set1,Draw1,7,A,combined,-1,2,-1,2,3,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_exact,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,7,B,combined,-1,2,-1,2,2,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_exact,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,7,C,own,-1,2,-1,2,2,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_exact,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,7,C,combined,-1,2,-1,2,2,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_exact,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,7,D,combined,-1,2,-1,2,2,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_exact,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,7,E,combined,4,2,4,2,3,6,,1,0,0,0,0,0,0,0,,-1,"drop_exact,drop_vtrac,exact,family_exact,family_vtrac,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,7,T,own,-1,2,-1,2,2,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_exact,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,7,T,combined,-1,2,-1,2,2,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_exact,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,6,A,combined,3,3,3,3,3,3,,1,0,0,0,0,0,0,0,,-1,"drop_exact,drop_vtrac,exact,family_exact,family_vtrac,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,6,B,combined,2,2,2,2,2,2,,1,0,0,0,0,0,0,0,,-1,"drop_exact,drop_vtrac,exact,family_exact,family_vtrac,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,6,C,own,2,2,2,2,2,2,,1,0,0,0,0,0,0,0,,-1,"drop_exact,drop_vtrac,exact,family_exact,family_vtrac,vtrac"
Connecticut4,LS1,Evening,Set1,Draw1,6,C,combined,2,2,2,2,2,2,,1,0,0,0,0,0,0,0,,-1,"drop_exact,drop_vtrac,exact,family_exact,family_vtrac,vtrac"
