Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,875,221,367,211,343,678,517
Set3,Draw1,R2,592240011336,594001336,5940013,594003*,5900*,5900*,900*
Set3,Draw1,R4,225900633411,590063341,5900341,590034*,5900*,5900*,900*
Set3,Draw1,R6,611005933224,610059334,1005934,005934*,0059*,0059*,009*
Set3,Draw1,R8,001193362245,001933645,0019345,009345*,0095*,0095*,009*
Set2,Draw1,draw_data,221,367,211,343,678,517,918
Set2,Draw1,R2,59940013366,599400136,59940036,599006*,59900*,9900*,900*
Set2,Draw1,R4,59900663341,599006341,59900634,599006*,59900*,9900*,900*
Set2,Draw1,R6,66100599334,610059934,60059934,600599*,00599*,0099*,009*
Set2,Draw1,R8,00199336645,001993645,00993645,009965*,00995*,0099*,009*
Set1,Draw1,draw_data,367,211,343,678,517,918,616
Set1,Draw1,R2,59944001386,5994400386,59940086*,599400*,99400**,9400**,9400**
Set1,Draw1,R4,59900683441,5990068344,59900684*,599004*,99004**,9004**,9004**
Set1,Draw1,R6,68100599344,6800599344,68005994*,005994*,00994**,0094**,0094**
Set1,Draw1,R8,00199836445,0099836445,00998645*,009945*,00994**,0094**,0094**
Set1,Draw2,draw_data,N/A,211,343,678,517,918,616
Set1,Draw2,R2,N/A,5599440038867,55994008867,55994008*,5994008*,59400**,59400**
Set1,Draw2,R4,N/A,5599006883447,55990068847,55990084*,5990084*,59004**,59004**
Set1,Draw2,R6,N/A,6887005599344,68870055994,80055994*,8005994*,00594**,00594**
Set1,Draw2,R8,N/A,7009988364455,70099886455,00998455*,0099845*,00945**,00945**
Set1,Draw3,draw_data,N/A,N/A,343,678,517,918,616
Set1,Draw3,R2,N/A,N/A,559924008867,559924008,59924008*,592400**,592400**
Set1,Draw3,R4,N/A,N/A,255990068847,255990084,25990084*,259004**,259004**
Set1,Draw3,R6,N/A,N/A,688700559924,800559924,80059924*,005924**,005924**
Set1,Draw3,R8,N/A,N/A,700998862455,009982455,00998245*,009245**,009245**
Set1,Draw4,draw_data,N/A,N/A,N/A,678,517,918,616
Set1,Draw4,R2,N/A,N/A,N/A,55992400867,599240086,5924006**,592400**
Set1,Draw4,R4,N/A,N/A,N/A,25599006847,259900684,2590064**,259004**
Set1,Draw4,R6,N/A,N/A,N/A,68700559924,680059924,6005924**,005924**
Set1,Draw4,R8,N/A,N/A,N/A,70099862455,009986245,0096245**,009245**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,517,918,616
Set1,Draw5,R2,N/A,N/A,N/A,N/A,59922400186,59224006**,5922400**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,22599006841,22590064**,2259004**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,68100599224,60059224**,0059224**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,00199862245,00962245**,0092245**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,918,616
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,59224400336,5922440033*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,22590063344,2259003344*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,60059332244,0059332244*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,00933622445,0093322445*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,616
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,592244003387
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,225900833447
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,870059332244
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,700983322445
