Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,071,641,807,896,875,367,343
Set3,Draw1,R2,59922443386,599224338,59922433,5922433*,922433*,92243*,922*
Set3,Draw1,R4,22599683344,225998334,22599334,2259334*,229334*,22934*,229*
Set3,Draw1,R6,68599332244,859933224,59933224,5933224*,933224*,93224*,922*
Set3,Draw1,R8,99833622445,998332245,99332245,9332245*,933224*,93224*,922*
Set2,Draw1,draw_data,641,807,896,875,367,343,517
Set2,Draw1,R2,559922433867,5599224336,55922433,5922433*,592243*,5922*,922*
Set2,Draw1,R4,225599683347,2255996334,22559334,2259334*,225934*,2259*,229*
Set2,Draw1,R6,687559933224,6559933224,55933224,5933224*,593224*,5922*,922*
Set2,Draw1,R8,799833622455,9933622455,93322455,9332245*,932245*,9225*,922*
Set1,Draw1,draw_data,807,896,875,367,343,517,616
Set1,Draw1,R2,55992243386,55922433,5922433*,592243*,5922**,922**,922**
Set1,Draw1,R4,22559968334,22559334,2259334*,225934*,2259**,229**,229**
Set1,Draw1,R6,68559933224,55933224,5933224*,593224*,5922**,922**,922**
Set1,Draw1,R8,99833622455,93322455,9332245*,932245*,9225**,922**,922**
Set1,Draw2,draw_data,N/A,896,875,367,343,517,616
Set1,Draw2,R2,N/A,55922401337,592240133,59224013*,592201*,9220**,9220**
Set1,Draw2,R4,N/A,22559033471,225903341,22590341*,225901*,2290**,2290**
Set1,Draw2,R6,N/A,17055933224,105933224,10593224*,105922*,0922**,0922**
Set1,Draw2,R8,N/A,70193322455,019332245,01932245*,019225*,0922**,0922**
Set1,Draw3,draw_data,N/A,N/A,875,367,343,517,616
Set1,Draw3,R2,N/A,N/A,592244011336,5922440113,59224011*,922401**,92240**
Set1,Draw3,R4,N/A,N/A,225906334411,2259034411,22590411*,229041**,22904**
Set1,Draw3,R6,N/A,N/A,611059332244,1105932244,11059224*,109224**,09224**
Set1,Draw3,R8,N/A,N/A,011933622445,0119322445,01192245*,019224**,09224**
Set1,Draw4,draw_data,N/A,N/A,N/A,367,343,517,616
Set1,Draw4,R2,N/A,N/A,N/A,59224400113,592240011,9224001**,922400**
Set1,Draw4,R4,N/A,N/A,N/A,22590034411,225900411,2290041**,229004**
Set1,Draw4,R6,N/A,N/A,N/A,11005932244,110059224,1009224**,009224**
Set1,Draw4,R8,N/A,N/A,N/A,00119322445,001192245,0019224**,009224**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,343,517,616
Set1,Draw5,R2,N/A,N/A,N/A,N/A,599224001186,9922400186**,99224008**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,225990068411,2299006841**,22990084**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,681100599224,6810099224**,80099224**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,001199862245,0019986224**,00998224**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,517,616
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,599224001886,5992240088*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,225990068841,2259900884*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,688100599224,8800599224*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,001998862245,0099882245*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,616
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,59922400887
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,22599008847
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,88700599224
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,70099882245
