results_date,state_key,variant,top_event,priority,watchlist_tags,candidate_alert_ids,promoter_alert_ids,a11_star_level_max,a11_star_score_max,a12_pack_sizes,min_implied_set_size,min_cap_lines,strength_max,decay_min,decay_max,merged_rows_total,merged_hits,merged_any_hit_within_decay,merged_hit_types,merged_any_hit_types
2026-01-04,Delaware4,Combined,ENGINE_GOV,85,ENGINE_GOV|IDX_ECHO_BASE|XVAR_IDX_ECHO,"A01,A09,A11",A03,2,36.150,,3,8,5,1,3,3,0,N,,
2026-01-04,Michigan4,Combined,ENGINE_GOV,85,ENGINE_GOV|STRAIGHT_GATE|CARRY_PERM_GOV|CARRY_PERM,"A01,A04,A05,A10,A11",A08,2,37.650,,3,0,5,2,3,5,0,N,,
2026-01-04,OntarioCanada4,Combined,ENGINE_GOV,85,ENGINE_GOV,"A01,A04,A10,A11",,2,36.650,,3,3,5,2,3,4,0,N,,
2026-01-04,Ohio4,Combined,CARRY_PERM,70,CARRY_PERM,"A04,A05",,0,0.000,,3,3,4,2,3,2,0,N,,
2026-01-04,Pennsylvania4,Combined,CLAMP_4,25,CLAMP_4|CLAMP_ANY,"A05,A12",,0,0.000,4,3,3,4,2,2,2,0,N,,
2026-01-04,SouthCarolina4,Midday,CLAMP_4,25,CLAMP_4|CLAMP_ANY,"A01,A05,A12",A08,0,0.000,4,3,0,4,2,3,3,0,N,,
2026-01-04,Connecticut4,Combined,CLAMP_4,25,CLAMP_4|CLAMP_ANY,"A04,A12",,0,0.000,4,4,5,3,2,3,2,0,N,,
2026-01-04,Michigan4,Midday,CLAMP_4,25,CLAMP_4|CLAMP_ANY,A12,,0,0.000,4,4,5,3,2,2,1,0,N,,
