Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,384,298,726,865,836,908,258
Set3,Draw1,R2,55992001167,559001167,5590011,590011*,590011*,5011*,011*
Set3,Draw1,R4,25599006711,559006711,5590011,590011*,590011*,5011*,011*
Set3,Draw1,R6,61170055992,611700559,1100559,110059*,110059*,1105*,110*
Set3,Draw1,R8,70011996255,700119655,0011955,001195*,001195*,0115*,011*
Set2,Draw1,draw_data,298,726,865,836,908,258,533
Set2,Draw1,R2,55940011667,559400116,5940011,5940011*,54011*,4011*,4011*
Set2,Draw1,R4,55900664711,559006411,5900411,5900411*,50411*,0411*,0411*
Set2,Draw1,R6,66117005594,611005594,1100594,1100594*,11054*,1104*,1104*
Set2,Draw1,R8,70011966455,001196455,0011945,0011945*,01145*,0114*,0114*
Set1,Draw1,draw_data,726,865,836,908,258,533,126
Set1,Draw1,R2,55940011367,594001137,59400117*,540117*,40117**,40117**,4017**
Set1,Draw1,R4,55900634711,590034711,59004711*,504711*,04711**,04711**,0471**
Set1,Draw1,R6,61170055934,117005934,11700594*,117054*,11704**,11704**,1704**
Set1,Draw1,R8,70011936455,700119345,70011945*,701145*,70114**,70114**,7014**
Set1,Draw2,draw_data,N/A,865,836,908,258,533,126
Set1,Draw2,R2,N/A,59440011337,5944001137,54401137*,4401137*,440117**,44017**
Set1,Draw2,R4,N/A,59003344711,5900344711,50344711*,0344711*,044711**,04471**
Set1,Draw2,R6,N/A,11700593344,1170059344,11705344*,1170344*,117044**,17044**
Set1,Draw2,R8,N/A,70011933445,7001193445,70113445*,7011344*,701144**,70144**
Set1,Draw3,draw_data,N/A,N/A,836,908,258,533,126
Set1,Draw3,R2,N/A,N/A,599244001137,5924401137,94401137*,9440117**,944017**
Set1,Draw3,R4,N/A,N/A,259900344711,2590344711,90344711*,9044711**,904471**
Set1,Draw3,R6,N/A,N/A,117005993244,1170593244,11709344*,1170944**,170944**
Set1,Draw3,R8,N/A,N/A,700119932445,7011932445,70119344*,7011944**,701944**
Set1,Draw4,draw_data,N/A,N/A,N/A,908,258,533,126
Set1,Draw4,R2,N/A,N/A,N/A,592244011377,9244011377,924401177**,9440177**
Set1,Draw4,R4,N/A,N/A,N/A,225903447711,2903447711,290447711**,9044771**
Set1,Draw4,R6,N/A,N/A,N/A,117705932244,1177093244,117709244**,1770944**
Set1,Draw4,R8,N/A,N/A,N/A,770119322445,7701193244,770119244**,7701944**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,258,533,126
Set1,Draw5,R2,N/A,N/A,N/A,N/A,592440113677,9244011677**,9440177**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,259063447711,2906447711**,9044771**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,611770593244,6117709244**,1770944**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,770119362445,7701196244**,7701944**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,533,126
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,92440116677,94401677*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,29066447711,90644771*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,66117709244,61770944*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,77011966244,77019644*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,126
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,99440018677
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,99006844771
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,68177009944
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,77001998644
