best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
559,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5938731029341427,0,1.0,own,1,12.627143,0.9834301788405614,12.627143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
559,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5776986807676787,0,1.0,combined,2,11.177143,0.9830142742967113,11.177143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
559,90,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.551071269307342,0,1.0,combined,3,10.987143,0.9813372922299883,10.987143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
503,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",035,0.5440521498447213,0,1.0,combined,4,10.777143,0.9375612924997138,10.777143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,90,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5817593768418363,0,1.0,own,5,10.627143,0.981703457893131,10.627143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
994,36,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.5116645498437119,1,1.0,own,6,10.327143,0.9797986301478435,10.327143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
990,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.5324543063873187,0,1.0,own,7,10.127143,0.9776977252028628,10.127143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
554,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5377849677326424,0,1.0,combined,8,10.108571,0.9603471599601531,10.108571,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
990,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.5634067862621936,0,1.0,own,9,9.687143,0.9760999521718934,9.687143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
990,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.538672605206508,0,1.0,combined,10,9.687143,0.9760999521718934,9.687143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
994,36,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",499,0.4804266743183435,1,1.0,combined,11,9.487143,0.9748899552104349,9.487143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
990,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",099,0.5074994375506203,0,1.0,combined,12,9.327143,0.9728270272003616,9.327143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
503,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",035,0.5687288241300607,0,1.0,own,13,8.777143,0.9242607043197804,8.777143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5817593768418363,0,1.0,own,14,8.527143,0.9419419283273185,8.527143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
559,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5531319780689512,0,1.0,combined,15,8.527143,0.9419419283273185,8.527143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5625280897148247,0,1.0,own,16,8.508571,0.9414161720113179,8.508571,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
599,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5817593768418363,0,1.0,own,17,8.377143,0.9375612924997138,8.377143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
599,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",599,0.5074994375506203,0,1.0,combined,18,8.277143,0.9625869800912908,8.277143,Ohio4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
