date,state,section,overlap,stable_cols_count,stable_cols,consensus_col1,consensus_col2,cross_section_echo,hot_count,superhot_count,mask_drop,mirror_supported,double_hits,confidence_score,tier,flags,top_tokens,recommended_tokens,top_straights,section_prior,state_prior,why,source
,Indiana4,Evening,0,4,"[4,3,2,1]",false,false,0,8,12,17,true,515,28.61,Z,"[""zero_overlap""]","[""V3x2_5x2_2x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""V2x2_5x2"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""416"",""164"",""614""]",1.0,1.0,stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.400*0.80->0.32; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_only=5.000*1.00->5.00; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Indiana4,Combined,0,2,"[2,1]",false,false,0,8,12,15,true,528,26.236,Z,"[""zero_overlap""]","[""V3x4_5x2_1x1"",""V3x4_5x1""]","[""V2x1_3x1_4x1"",""V3x2_2x1_4x1"",""V3x2_4x2_2x1""]","[""367"",""637"",""736""]",1.15,1.0,stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.135*0.40->0.05; recency_lane=1.200*1.50->1.80; vt_only=4.600*1.00->4.60; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Michigan4,Midday,0,5,"[5,4,3,2,1]",false,false,0,8,12,12,true,419,31.4,Z,"[""zero_overlap""]","[""V2x4_4x2_3x1"",""V2x2_4x2_3x1"",""V4x2_2x1_3x1""]","[""V2x3"",""V2x3_1x1"",""V2x3_1x1_4x1""]","[""386"",""683"",""183""]",1.0,1.0,stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_only=5.200*1.00->5.20; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Michigan4,Evening,0,4,"[4,3,2,1]",false,false,0,8,12,10,true,360,28.362,Z,"[""zero_overlap""]","[""V3x2_5x2_2x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""V1x2_4x2_2x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""386"",""683"",""183""]",1.0,1.0,stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.181*0.40->0.07; recency_lane=1.200*1.50->1.80; vt_only=5.000*1.00->5.00; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Michigan4,Combined,0,2,"[2,1]",false,false,0,8,12,12,true,347,27.094,Z,"[""zero_overlap""]","[""V3x4_5x2_1x1"",""V3x4_5x1""]","[""V1x2_2x1"",""V2x1_3x1_5x1"",""V3x4_5x1""]","[""386"",""683"",""183""]",1.15,1.0,stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_only=4.600*1.00->4.60; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NewJersey4,Midday,0,5,"[5,4,3,2,1]",false,false,0,8,12,9,true,278,30.2,Z,"[""zero_overlap""]","[""V2x4_4x2_3x1"",""V2x2_4x2_3x1"",""V4x2_2x1_3x1""]","[""V2x1_3x1_4x1"",""V2x2_3x2_4x1"",""V2x2_4x2_3x1""]","[""387"",""837"",""086""]",1.0,1.0,stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_only=5.200*1.00->5.20; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewJersey4,Evening,0,4,"[4,3,2,1]",false,false,0,8,12,11,true,405,29.319,Z,"[""zero_overlap""]","[""V3x2_5x2_2x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""V3x3_4x2_5x2"",""V3x3_5x2"",""V3x3_5x2_4x1""]","[""983"",""938"",""987""]",1.0,1.0,stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.572*0.40->0.23; recency_lane=1.200*1.50->1.80; vt_only=5.000*1.00->5.00; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewJersey4,Combined,0,2,"[2,1]",false,false,0,8,12,11,true,500,27.554,Z,"[""zero_overlap""]","[""V3x4_5x2_1x1"",""V3x4_5x1""]","[""V5x2_3x1_4x1"",""V3x4_5x1"",""V3x4_5x2_1x1""]","[""983"",""938"",""987""]",1.15,1.0,stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_only=4.600*1.00->4.60; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NewYork4,Midday,0,5,"[5,4,3,2,1]",false,false,0,8,12,14,true,605,30.6,Z,"[""zero_overlap""]","[""V2x4_4x2_3x1"",""V2x2_4x2_3x1"",""V4x2_2x1_3x1""]","[""V1x1_2x1_3x1"",""V1x3_2x2_3x1"",""V1x3_2x3_3x2""]","[""847"",""798"",""248""]",1.0,1.0,stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.500*0.80->0.40; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_only=5.200*1.00->5.20; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewYork4,Evening,0,4,"[4,3,2,1]",false,false,0,8,12,13,true,647,28.69,Z,"[""zero_overlap""]","[""V3x2_5x2_2x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""V3x2_4x2_5x1"",""V3x3_4x2_5x2"",""V3x4_4x2_5x2""]","[""847"",""798"",""248""]",1.0,1.0,stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_only=5.000*1.00->5.00; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewYork4,Combined,0,2,"[2,1]",false,false,0,8,12,15,true,614,27.193,Z,"[""zero_overlap""]","[""V3x4_5x2_1x1"",""V3x4_5x1""]","[""V4x2_1x1_2x1"",""V3x4_5x1"",""V3x4_5x2_1x1""]","[""847"",""798"",""248""]",1.15,1.0,stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.214*0.40->0.09; recency_lane=1.200*1.50->1.80; vt_only=4.600*1.00->4.60; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NorthCarolina4,Midday,0,5,"[5,4,3,2,1]",false,false,0,8,12,11,true,724,30.289,Z,"[""zero_overlap""]","[""V2x4_4x2_3x1"",""V2x2_4x2_3x1"",""V4x2_2x1_3x1""]","[""V2x2_4x2_3x1"",""V2x4_4x2_3x1"",""V4x2_2x1_3x1""]","[""093"",""932"",""290""]",1.0,1.0,stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.222*0.40->0.09; recency_lane=1.200*1.50->1.80; vt_only=5.200*1.00->5.20; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NorthCarolina4,Evening,0,4,"[4,3,2,1]",false,false,0,8,12,11,true,745,28.69,Z,"[""zero_overlap""]","[""V3x2_5x2_2x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""V1x2_4x1"",""V1x4_4x1"",""V1x4_4x2_3x1""]","[""093"",""932"",""203""]",1.0,1.0,stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_only=5.000*1.00->5.00; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NorthCarolina4,Combined,0,2,"[2,1]",false,false,0,8,12,11,true,718,26.174,Z,"[""zero_overlap""]","[""V3x4_5x2_1x1"",""V3x4_5x1""]","[""V3x2_4x1"",""V3x2_4x2_1x1"",""V3x4_5x1""]","[""093"",""203"",""290""]",1.15,1.0,stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_only=4.600*1.00->4.60; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Ohio4,Midday,0,5,"[5,4,3,2,1]",false,false,0,8,12,13,true,448,31.0,Z,"[""zero_overlap""]","[""V2x4_4x2_3x1"",""V2x2_4x2_3x1"",""V4x2_2x1_3x1""]","[""V1x2_3x1"",""V1x2_3x2_2x1"",""V3x2_1x1""]","[""067"",""705"",""906""]",1.0,1.0,stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.500*0.80->0.40; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_only=5.200*1.00->5.20; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Ohio4,Evening,0,4,"[4,3,2,1]",false,false,0,8,12,14,true,343,29.09,Z,"[""zero_overlap""]","[""V3x2_5x2_2x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""V1x2_4x1"",""V1x1_2x1_4x1"",""V2x2_3x2_5x2""]","[""067"",""906"",""670""]",1.0,1.0,stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_only=5.000*1.00->5.00; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Ohio4,Combined,0,2,"[2,1]",false,false,0,8,12,12,true,351,26.209,Z,"[""zero_overlap""]","[""V3x4_5x2_1x1"",""V3x4_5x1""]","[""V1x3"",""V1x3_5x1"",""V1x4_2x1_5x1""]","[""067"",""705"",""906""]",1.15,1.0,stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.076*0.40->0.03; recency_lane=1.200*1.50->1.80; vt_only=4.600*1.00->4.60; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,OntarioCanada4,Midday,0,5,"[5,4,3,2,1]",false,false,0,8,12,14,true,474,31.0,Z,"[""zero_overlap""]","[""V2x4_4x2_3x1"",""V2x2_4x2_3x1"",""V4x2_2x1_3x1""]","[""V3x2_1x1"",""V3x3_1x1_4x1"",""V3x3_4x2_1x1""]","[""681"",""186"",""138""]",1.0,1.0,stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_only=5.200*1.00->5.20; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Evening,0,4,"[4,3,2,1]",false,false,0,8,12,13,true,486,28.557,Z,"[""zero_overlap""]","[""V3x2_5x2_2x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""V2x2_4x2"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""681"",""186"",""138""]",1.0,1.0,stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.667*0.40->0.27; recency_lane=1.200*1.50->1.80; vt_only=5.000*1.00->5.00; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Combined,0,2,"[2,1]",false,false,0,8,12,13,true,492,26.634,Z,"[""zero_overlap""]","[""V3x4_5x2_1x1"",""V3x4_5x1""]","[""V1x2_2x1"",""V1x2_2x2_4x1"",""V2x2_1x1""]","[""681"",""186"",""138""]",1.15,1.0,stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_only=4.600*1.00->4.60; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Pennsylvania4,Midday,0,5,"[5,4,3,2,1]",false,false,0,8,12,13,true,392,31.4,Z,"[""zero_overlap""]","[""V2x4_4x2_3x1"",""V2x2_4x2_3x1"",""V4x2_2x1_3x1""]","[""V1x1_3x1_5x1"",""V2x2_4x2_3x1"",""V2x4_4x2_3x1""]","[""907"",""590"",""593""]",1.0,1.0,stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_only=5.200*1.00->5.20; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Pennsylvania4,Evening,0,4,"[4,3,2,1]",false,false,0,8,12,11,true,347,28.39,Z,"[""zero_overlap""]","[""V3x2_5x2_2x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""V4x2_1x1"",""V4x2_2x1"",""V4x3_2x2_3x1""]","[""907"",""590"",""593""]",1.0,1.0,stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.250*0.40->0.10; recency_lane=1.200*1.50->1.80; vt_only=5.000*1.00->5.00; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Pennsylvania4,Combined,0,2,"[2,1]",false,false,0,8,12,12,true,332,26.634,Z,"[""zero_overlap""]","[""V3x4_5x2_1x1"",""V3x4_5x1""]","[""V1x3_3x1_5x1"",""V3x4_5x1"",""V3x4_5x2_1x1""]","[""907"",""590"",""593""]",1.15,1.0,stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.500*0.80->0.40; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_only=4.600*1.00->4.60; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,PuertoRico4,Midday,0,5,"[5,4,3,2,1]",false,false,0,8,12,10,true,258,30.2,Z,"[""zero_overlap""]","[""V2x4_4x2_3x1"",""V2x2_4x2_3x1"",""V4x2_2x1_3x1""]","[""V1x1_4x1_5x1"",""V2x2_4x2_3x1"",""V2x4_4x2_3x1""]","[""134"",""634"",""413""]",1.0,1.0,stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_only=5.200*1.00->5.20; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,PuertoRico4,Evening,0,4,"[4,3,2,1]",false,false,0,8,12,11,true,353,28.804,Z,"[""zero_overlap""]","[""V3x2_5x2_2x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""V1x2_3x1"",""V2x2_3x2_5x2"",""V3x2_2x1_5x1""]","[""136"",""134"",""634""]",1.0,1.0,stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.143*0.80->0.11; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_only=5.000*1.00->5.00; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,PuertoRico4,Combined,0,2,"[2,1]",false,false,0,8,12,17,true,345,27.515,Z,"[""zero_overlap""]","[""V3x4_5x2_1x1"",""V3x4_5x1""]","[""V1x1_2x1_3x1"",""V2x2_3x1"",""V2x3_3x1""]","[""136"",""134"",""634""]",1.15,1.0,stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.916*0.40->0.37; recency_lane=1.200*1.50->1.80; vt_only=4.600*1.00->4.60; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,SouthCarolina4,Midday,0,5,"[5,4,3,2,1]",false,false,0,8,12,16,true,486,31.369,Z,"[""zero_overlap""]","[""V2x4_4x2_3x1"",""V2x2_4x2_3x1"",""V4x2_2x1_3x1""]","[""V1x2_4x1"",""V1x2_4x1_5x1"",""V2x2_4x2_3x1""]","[""681"",""186"",""081""]",1.0,1.0,stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.923*0.40->0.37; recency_lane=1.200*1.50->1.80; vt_only=5.200*1.00->5.20; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
