Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,641,377,378,923,059,565,135
Set3,Draw1,R2,559224003377,559224003,55922400,552400*,5240*,240*,240*
Set3,Draw1,R4,225590033477,225590034,22559004,255004*,2504*,204*,204*
Set3,Draw1,R6,770055933224,005593224,00559224,005524*,0524*,024*,024*
Set3,Draw1,R8,770093322455,009322455,00922455,002455*,0245*,024*,024*
Set2,Draw1,draw_data,377,378,923,059,565,135,174
Set2,Draw1,R2,55922400138,559224001,5524001,52401*,2401*,240*,020*
Set2,Draw1,R4,22559008341,225590041,2550041,25041*,2041*,204*,020*
Set2,Draw1,R6,81005593224,100559224,1005524,10524*,1024*,024*,002*
Set2,Draw1,R8,00198322455,001922455,0012455,01245*,0124*,024*,002*
Set1,Draw1,draw_data,378,923,059,565,135,174,702
Set1,Draw1,R2,559922400186,5592400186,5240186*,24018*,2408**,208**,008**
Set1,Draw1,R4,225599006841,2559006841,2506841*,20841*,2084**,208**,008**
Set1,Draw1,R6,681005599224,6810055924,6810524*,81024*,8024**,802**,008**
Set1,Draw1,R8,001998622455,0019862455,0186245*,01824*,0824**,082**,008**
Set1,Draw2,draw_data,N/A,923,059,565,135,174,702
Set1,Draw2,R2,N/A,5592440011866,5244011866,24401186*,2440186*,24086**,486**
Set1,Draw2,R4,N/A,2559006684411,2506684411,20684411*,2068441*,20684**,684**
Set1,Draw2,R6,N/A,6681100559244,6681105244,68110244*,6810244*,68024**,684**
Set1,Draw2,R8,N/A,0011986624455,0118662445,01186244*,0186244*,08624**,864**
Set1,Draw3,draw_data,N/A,N/A,059,565,135,174,702
Set1,Draw3,R2,N/A,N/A,52440118667,244011867,24401867*,24086**,486**
Set1,Draw3,R4,N/A,N/A,25066844711,206844711,20684471*,20684**,684**
Set1,Draw3,R6,N/A,N/A,66811705244,681170244,68170244*,68024**,684**
Set1,Draw3,R8,N/A,N/A,70118662445,701186244,70186244*,08624**,864**
Set1,Draw4,draw_data,N/A,N/A,N/A,565,135,174,702
Set1,Draw4,R2,N/A,N/A,N/A,244011388677,2440188677,2408867**,4886**
Set1,Draw4,R4,N/A,N/A,N/A,206883447711,2068844771,2068847**,6884**
Set1,Draw4,R6,N/A,N/A,N/A,688117703244,6881770244,6887024**,6884**
Set1,Draw4,R8,N/A,N/A,N/A,770118836244,7701886244,7088624**,8864**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,135,174,702
Set1,Draw5,R2,N/A,N/A,N/A,N/A,9224401388677,9224038867**,9243886**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,2290688344771,2290688347**,2968834**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,6881770932244,6887093224**,6889324**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,7701988362244,7098836224**,9883624**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,174,702
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,992240038867,992403886*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,229900688347,299068834*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,688700993224,688099324*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,700998836224,099883624*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,702
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,59924038866
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,25990668834
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,66880599324
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,09988366245
