date,state,section,overlap,stable_cols_count,stable_cols,consensus_col1,consensus_col2,cross_section_echo,hot_count,superhot_count,mask_drop,mirror_supported,double_hits,confidence_score,tier,flags,top_tokens,recommended_tokens,top_straights,section_prior,state_prior,why,source
,Indiana4,Evening,3,4,"[4,3,2,1]",false,false,0,8,12,21,true,346,20.516,B+,[],"[""V2x4_1x1_5x1"",""V2x4_1x2_5x1"",""V2x3_5x1""]","[""V2x3_5x1"",""V2x4_1x1_5x1"",""V2x4_1x2_5x1""]","[""086"",""206"",""680""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Indiana4,Combined,2,4,"[4,3,2,1]",false,false,0,8,12,18,true,413,22.697,B,[],"[""V1x2_2x2_3x2"",""V3x2_2x1""]","[""V1x2_2x2_3x2"",""V3x2_2x1""]","[""086"",""206"",""680""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.770*0.40->0.31; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Michigan4,Midday,2,2,"[2,1]",false,false,0,8,12,17,true,688,15.099,B,[],"[""V1x1_2x1_3x1"",""V1x2_3x1""]","[""V1x2_3x1"",""V1x1_2x1_3x1""]","[""386"",""683"",""183""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Michigan4,Evening,5,6,"[6,5,4,3,2,1]",false,false,0,8,12,17,true,1000,24.362,A,[],"[""V4x3_1x2_2x2"",""V1x4_4x3_2x2"",""V1x3_4x3_2x2"",""V1x2_2x2_4x2"",""V1x2_4x2_2x1""]","[""V1x2_2x2_4x2"",""V1x2_4x2_2x1"",""V1x3_4x3_2x2""]","[""386"",""683"",""136""]",1.0,1.0,overlap=1.792*1.00->1.79; stable=8.700*1.90->16.53; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Michigan4,Combined,5,5,"[5,4,3,2,1]",false,false,0,8,12,13,true,839,25.329,A,[],"[""V2x4_4x4_1x2"",""V2x4_4x3_1x1"",""V2x4_4x2_1x1"",""V2x3_1x1_4x1"",""V2x2_1x1_4x1""]","[""V2x2_1x1_4x1"",""V2x3_1x1_4x1"",""V2x4_4x2_1x1""]","[""386"",""683"",""136""]",1.15,1.0,overlap=1.792*1.00->1.79; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.484*0.40->0.19; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NewJersey4,Midday,2,2,"[2,1]",false,false,0,8,12,14,true,249,14.887,B,[],"[""V2x3_3x1_4x1"",""V2x2_3x1_4x1""]","[""V2x2_3x1_4x1"",""V2x3_3x1_4x1""]","[""201"",""932"",""923""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.600*0.80->0.48; mirror=1.000*0.60->0.60; doubles=0.272*0.40->0.11; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewJersey4,Evening,2,4,"[4,3,2,1]",false,false,0,8,12,11,true,212,19.429,B,[],"[""V4x2_3x1_5x1"",""V3x1_4x1_5x1""]","[""V3x1_4x1_5x1"",""V4x2_3x1_5x1""]","[""932"",""923"",""293""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewJersey4,Combined,2,4,"[4,3,2,1]",false,false,0,8,12,16,true,348,23.723,B,[],"[""V5x3_3x2"",""V5x3_3x2_2x1""]","[""V5x3_3x2"",""V5x3_3x2_2x1""]","[""201"",""932"",""923""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NewYork4,Midday,5,5,"[5,4,3,2,1]",false,false,0,8,12,11,true,393,22.387,A,[],"[""V2x4_5x2"",""V2x3_5x2"",""V2x3_5x1"",""V2x3"",""V2x2_1x1""]","[""V2x2_1x1"",""V2x3"",""V2x3_5x1""]","[""257"",""752"",""027""]",1.0,1.0,overlap=1.792*1.00->1.79; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.333*0.80->0.27; mirror=1.000*0.60->0.60; doubles=0.722*0.40->0.29; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewYork4,Evening,3,3,"[3,2,1]",false,false,0,8,12,13,true,425,18.826,B+,[],"[""V4x3_3x2_5x1"",""V3x2_4x1_5x1"",""V3x2_4x1""]","[""V3x2_4x1"",""V3x2_4x1_5x1"",""V4x3_3x2_5x1""]","[""257"",""752"",""027""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewYork4,Combined,3,4,"[4,3,2,1]",false,false,0,8,12,10,true,310,22.674,B+,[],"[""V3x3"",""V3x4_1x1_4x1"",""V3x4""]","[""V3x3"",""V3x4"",""V3x4_1x1_4x1""]","[""257"",""752"",""027""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NorthCarolina4,Midday,1,1,[1],false,false,0,8,12,19,true,522,15.245,C,[],"[""V3x2_1x1_5x1""]","[""V3x2_1x1_5x1""]","[""034"",""240"",""501""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=2.400*1.90->4.56; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.780*0.40->0.31; recency_lane=1.000*1.50->1.50; vt_lane_rescue=0.700*1.20->0.84; winner_lane_rescue=1.400*2.50->3.50; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NorthCarolina4,Evening,4,5,"[5,4,3,2,1]",false,false,0,8,12,18,true,531,22.583,A,[],"[""V1x4"",""V1x4_2x2_3x2"",""V1x4_2x2"",""V1x4_2x1""]","[""V1x4"",""V1x4_2x1"",""V1x4_2x2""]","[""240"",""501"",""105""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.667*0.80->0.53; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NorthCarolina4,Combined,2,5,"[5,4,3,2,1]",false,false,0,8,12,16,true,490,24.309,B,[],"[""V1x2_4x1_5x1"",""V1x3_4x2_5x1""]","[""V1x2_4x1_5x1"",""V1x3_4x2_5x1""]","[""034"",""240"",""501""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Ohio4,Midday,3,4,"[4,3,2,1]",false,false,1,8,12,14,true,577,23.076,B+,[],"[""V1x2_3x2_5x2"",""V3x2_1x1"",""V1x2_3x1""]","[""V1x2_3x1"",""V3x2_1x1"",""V1x2_3x2_5x2""]","[""067"",""567"",""765""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.00,validation_report.json
,Ohio4,Evening,4,5,"[5,4,3,2,1]",false,false,0,8,12,13,true,532,21.649,A,[],"[""V5x2_2x1"",""V5x3_2x2_3x1"",""V5x3_2x1_3x1"",""V1x2_5x1""]","[""V1x2_5x1"",""V5x2_2x1"",""V5x3_2x1_3x1""]","[""067"",""567"",""765""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Ohio4,Combined,4,4,"[4,3,2,1]",false,false,1,8,12,13,true,565,25.752,A,[],"[""V3x3_2x2_1x1"",""V3x2_1x1_2x1"",""V1x1_2x1_3x1"",""V1x2_3x1""]","[""V1x2_3x1"",""V1x1_2x1_3x1"",""V3x2_1x1_2x1""]","[""067"",""567"",""765""]",1.15,1.0,overlap=1.609*1.00->1.61; stable=7.100*1.90->13.49; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.733*0.40->0.29; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.15,validation_report.json
,OntarioCanada4,Midday,5,5,"[5,4,3,2,1]",false,false,0,8,12,14,true,540,22.005,A,[],"[""V3x3_2x2_1x1"",""V2x2_3x2_1x1"",""V2x2_3x2"",""V3x2_2x1"",""V3x2_1x1""]","[""V2x2_3x2"",""V3x2_1x1"",""V2x2_3x2_1x1""]","[""172"",""267"",""271""]",1.0,1.0,overlap=1.792*1.00->1.79; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.432*0.40->0.17; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Evening,6,6,"[6,5,4,3,2,1]",false,false,0,8,12,20,true,524,24.002,A,[],"[""V2x4_5x3_3x2"",""V2x4_5x3"",""V2x3_5x3"",""V5x3_2x2"",""V2x2_5x2"",""V2x2_5x1""]","[""V2x2_5x1"",""V2x2_5x2"",""V2x3_5x3""]","[""172"",""267"",""271""]",1.0,1.0,overlap=1.946*1.00->1.95; stable=8.700*1.90->16.53; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.857*0.80->0.69; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Combined,0,0,[],false,false,0,8,12,21,true,561,6.9,Z,"[""zero_overlap""]",[],[],"[""172"",""267"",""271""]",1.15,1.0,hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; vt_only=2.000*1.00->2.00; straight_lane=1.500*0.80->1.20; section_prior=1.15,validation_report.json
,Pennsylvania4,Midday,2,3,"[3,2,1]",false,false,0,8,12,12,true,451,17.339,B,[],"[""V4x2_3x1_5x1"",""V1x1_3x1_4x1""]","[""V1x1_3x1_4x1"",""V4x2_3x1_5x1""]","[""183"",""138"",""387""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Pennsylvania4,Evening,2,3,"[3,2,1]",false,false,0,8,12,14,true,512,18.455,B,[],"[""V2x2_4x2"",""V2x2_4x2_3x1""]","[""V2x2_4x2"",""V2x2_4x2_3x1""]","[""183"",""138"",""387""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.792*0.40->0.32; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Pennsylvania4,Combined,3,5,"[5,4,3,2,1]",false,false,0,8,12,13,true,528,25.56,B+,[],"[""V4x3_3x2_2x1"",""V3x2_4x2_2x1"",""V3x3_4x3_2x1""]","[""V3x2_4x2_2x1"",""V3x3_4x3_2x1"",""V4x3_3x2_2x1""]","[""183"",""138"",""387""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.500*0.80->0.40; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,PuertoRico4,Midday,4,4,"[4,3,2,1]",false,false,0,8,12,20,true,555,21.139,A,[],"[""V4x3_5x3_1x2"",""V4x3_1x2_5x2"",""V1x2_4x2_5x2"",""V5x2_1x1_4x1""]","[""V1x2_4x2_5x2"",""V4x3_1x2_5x2"",""V4x3_5x3_1x2""]","[""834"",""534"",""438""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,PuertoRico4,Evening,3,4,"[4,3,2,1]",false,false,0,8,12,13,true,342,19.716,B+,[],"[""V2x1_3x1_5x1"",""V5x4_3x2_2x1"",""V5x3_2x1_3x1""]","[""V2x1_3x1_5x1"",""V5x3_2x1_3x1"",""V5x4_3x2_2x1""]","[""534"",""345"",""543""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,PuertoRico4,Combined,1,2,"[2,1]",false,false,0,8,12,13,true,462,21.94,C,[],"[""V2x2_4x1_5x1""]","[""V2x2_4x1_5x1""]","[""834"",""534"",""438""]",1.15,1.0,overlap=0.693*1.00->0.69; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.563*0.40->0.23; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,SouthCarolina4,Midday,3,4,"[4,3,2,1]",false,false,0,8,12,21,true,513,20.183,B+,[],"[""V1x2_2x1"",""V1x2_2x2_5x2"",""V1x2_2x2""]","[""V1x2_2x1"",""V1x2_2x2"",""V1x2_2x2_5x2""]","[""506"",""605"",""065""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.333*0.80->0.27; mirror=1.000*0.60->0.60; doubles=0.500*0.40->0.20; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,SouthCarolina4,Evening,3,4,"[4,3,2,1]",false,false,1,8,12,20,true,525,22.276,B+,[],"[""V2x2_4x2_5x2"",""V2x2_4x1_5x1"",""V2x1_4x1_5x1""]","[""V2x1_4x1_5x1"",""V2x2_4x1_5x1"",""V2x2_4x2_5x2""]","[""506"",""605"",""065""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.00,validation_report.json
,SouthCarolina4,Combined,1,2,"[2,1]",false,false,1,8,12,23,true,501,26.868,C,[],"[""V2x1_4x1_5x1""]","[""V2x1_4x1_5x1""]","[""506"",""605"",""065""]",1.15,1.0,overlap=0.693*1.00->0.69; stable=4.400*1.90->8.36; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_lane_rescue=1.050*1.20->1.26; winner_lane_rescue=2.100*2.50->5.25; straight_lane=2.000*0.80->1.60; section_prior=1.15,validation_report.json
,Virginia4,Midday,2,3,"[3,2,1]",false,false,0,8,12,16,true,442,17.339,B,[],"[""V2x3_4x2"",""V2x3_4x2_1x1""]","[""V2x3_4x2"",""V2x3_4x2_1x1""]","[""613"",""193"",""913""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Virginia4,Evening,1,1,[1],false,false,0,8,12,22,true,834,15.333,C,[],"[""V3x2_2x1_5x1""]","[""V3x2_2x1_5x1""]","[""137"",""937"",""613""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=2.400*1.90->4.56; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.000*1.50->1.50; vt_lane_rescue=0.700*1.20->0.84; winner_lane_rescue=1.400*2.50->3.50; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Virginia4,Combined,2,2,"[2,1]",false,false,0,8,12,17,true,642,16.831,B,[],"[""V2x2_3x2_4x1"",""V2x2_3x2""]","[""V2x2_3x2"",""V2x2_3x2_4x1""]","[""137"",""937"",""613""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.167*0.80->0.13; mirror=1.000*0.60->0.60; doubles=0.510*0.40->0.20; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
