section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,123368,21.0,24.5,16.5,1,2,1,False,1,1,1,0,0,4,0,4,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x1|hot1x1|hot2x1|vstrx4
Combined,23344,30.0,24.5,15.0,1,3,1,False,1,1,2,0,0,4,0,4,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain3;straight|cov1|hot1|vtrac_straight|draw_chain3,draw_chain3|col1x2|hot1x1|hot2x1|vstrx4
Combined,0244,12.0,24.5,14.5,1,3,1,False,1,1,2,0,0,5,0,5,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x2|hot1x1|hot2x1|vstrx5
Combined,2244,28.0,24.0,23.0,1,1,0,False,0,0,0,0,0,1,0,1,straight|cov3|vstr2|vstr3|single_left|vtrac_straight,draw_chain1|vstrx1
Combined,059,5.0,24.0,19.5,2,3,0,False,1,0,0,0,0,0,0,7,boxed|cov3|hp_repeat3|vstr2|mirror|hot1|perm2|hidden3v|set_chain2|draw_chain3;straight|cov2|hp_repeat3|vstr2|mirror|hidden3v|set_chain2|draw_chain3,set_chain2|draw_chain3|hot1x1
Combined,035668,8.0,24.0,18.5,2,0,0,False,3,0,0,0,0,1,0,8,straight|cov1|hp_repeat4|mirror|hot1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hp_repeat4|mirror|hot1|hidden3v|set_chain2,set_chain2|hot1x3|vstrx1
Combined,0011,2.0,24.0,18.5,1,3,0,False,0,2,0,0,0,0,0,6,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|draw_chain3;boxed|cov3|hp_repeat2|vstr2|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot2x2
Combined,00114,9.0,24.0,16.0,1,3,0,False,0,2,0,0,0,5,0,6,straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain3,draw_chain3|hot2x2|vstrx5
Combined,2446,22.0,24.0,14.5,1,3,1,False,1,1,2,0,0,4,0,4,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hot1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x2|hot1x1|hot2x1|vstrx4
Combined,339,33.0,24.0,14.0,1,4,0,False,3,0,0,0,0,0,10,10,straight|cov1|hp_repeat4|hot1|double_mirror|draw_chain4;straight|cov1|hp_repeat4|hot1|double_mirror|draw_chain4,draw_chain4|hot1x3|dblmirrorx10
Combined,1133,18.0,23.5,15.5,1,3,0,False,0,2,0,0,0,5,0,6,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|hot2x2|vstrx5
Combined,23368,21.0,23.5,15.5,1,2,1,False,1,1,1,0,0,4,0,4,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hot1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x1|hot1x1|hot2x1|vstrx4
Combined,2334,30.0,23.5,14.0,1,3,1,False,1,1,2,0,0,4,0,4,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain3;straight|cov1|hot1|vtrac_straight|draw_chain3,draw_chain3|col1x2|hot1x1|hot2x1|vstrx4
Combined,2344,30.0,23.5,14.0,1,3,1,False,1,1,2,0,0,4,0,4,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain3;straight|cov1|hot1|vtrac_straight|draw_chain3,draw_chain3|col1x2|hot1x1|hot2x1|vstrx4
Combined,0155,2.0,23.0,17.5,3,1,0,False,1,0,0,0,0,0,0,9,boxed|cov2|hp_repeat4|mirror|hot1|perm2|hidden3v|set_chain3;boxed|cov2|hp_repeat4|mirror|perm2|hidden3v|set_chain3,set_chain3|draw_chain1|hot1x1
Combined,05668,8.0,23.0,17.5,2,0,0,False,3,0,0,0,0,1,0,8,straight|cov1|hp_repeat4|mirror|hot1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hp_repeat4|mirror|hot1|hidden3v|set_chain2,set_chain2|hot1x3|vstrx1
Combined,0155668,8.0,23.0,17.5,3,1,0,False,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|set_chain3;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain3,set_chain3|draw_chain1|hot1x1
Combined,135668,8.0,23.0,17.5,2,0,0,False,3,0,0,0,0,1,0,5,straight|cov1|hp_repeat3|mirror|hot1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hp_repeat3|mirror|hot1|hidden3v|set_chain2,set_chain2|hot1x3|vstrx1
Combined,009,5.0,23.0,17.5,1,3,0,False,1,0,0,0,0,0,6,6,boxed|cov3|hp_repeat3|vstr2|hot1|perm2|hidden3v|double_mirror|draw_chain3;straight|cov2|hp_repeat3|vstr2|hidden3v|double_mirror|draw_chain3,draw_chain3|hot1x1|dblmirrorx6
Combined,011338,8.0,23.0,17.5,1,3,0,False,0,2,0,0,0,0,0,6,boxed|cov2|hp_repeat3|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot2x2
Combined,0113368,8.0,23.0,17.5,1,3,0,False,0,2,0,0,0,0,0,5,boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot2x2
Combined,599,15.0,22.5,21.5,1,1,0,False,0,0,0,0,0,0,1,1,straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror,draw_chain1|dblmirrorx1
Combined,33668,23.0,22.5,18.5,1,4,0,False,1,0,1,0,0,0,0,7,boxed|cov3|hp_repeat3|mirror|hot1|perm3|hidden3v|draw_chain3;boxed|cov3|mirror|dom_last|perm3|hidden3v|draw_chain3,draw_chain4|col1x1|hot1x1
Combined,388,32.0,22.5,17.5,2,2,0,False,0,0,0,0,0,0,4,4,boxed|cov3|hp_repeat2|vstr2|mirror|perm2|hidden3v|double_mirror|set_chain2|draw_chain2;boxed|cov3|hp_repeat2|vstr2|mirror|perm2|hidden3v|double_mirror|set_chain2|draw_chain2,set_chain2|draw_chain2|dblmirrorx4
Combined,001133,8.0,22.5,16.5,1,3,0,False,0,2,0,0,0,1,0,6,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot2x2|vstrx1
Combined,001138,8.0,22.5,16.5,1,3,0,False,0,2,0,0,0,1,0,5,boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot2x2|vstrx1
Combined,0355,4.0,22.5,15.5,3,1,0,False,1,0,1,0,0,1,0,7,straight|cov1|hp_repeat3|mirror|hot1|hidden3v|set_chain3;straight|cov1|hp_repeat3|mirror|hidden3v|set_chain3,set_chain3|draw_chain1|col1x1|hot1x1|vstrx1
Combined,1123368,21.0,22.0,17.5,1,2,0,False,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Combined,0566,2.0,22.0,16.5,2,0,0,False,3,0,0,0,0,1,0,8,straight|cov1|hp_repeat4|mirror|hot1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hp_repeat4|mirror|hot1|hidden3v|set_chain2,set_chain2|hot1x3|vstrx1
Combined,015568,8.0,22.0,16.5,3,1,0,False,1,0,0,0,0,0,0,6,straight|cov1|hp_repeat2|mirror|hot1|hidden3v|set_chain3;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain3,set_chain3|draw_chain1|hot1x1
Combined,35668,8.0,22.0,16.5,2,0,0,False,3,0,0,0,0,1,0,5,straight|cov1|hp_repeat3|mirror|hot1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hp_repeat3|mirror|hot1|hidden3v|set_chain2,set_chain2|hot1x3|vstrx1
