section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Midday,Set2,Draw1,3,2266,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,5,6622,1,20,False,2,5,0,0.0,3,0,0,1,0,0.0,1,0.0,2,2,0,2,1,0,False,straight|cov1|hp_repeat5|hot1|vtrac_straight|set_chain2,2266,127,999,271,False,False,True
Midday,Set2,Draw1,3,226,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,5,622,1,20,False,2,5,0,0.0,3,0,0,1,0,0.0,0,0.0,2,2,0,2,1,1,True,straight|cov1|hp_repeat5|hot1|double_mirror|vtrac_straight|set_chain2,226,127,999,271,False,False,True
Midday,Set1,Draw1,5,2266,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,4,6622,1,20,False,2,4,0,0.0,3,0,0,1,0,0.0,1,0.0,0,2,3,2,4,0,False,straight|cov1|hp_repeat4|hot1|set_chain2|draw_chain4,2266,127,999,271,False,False,True
Midday,Set1,Draw1,5,226,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,4,622,1,20,False,2,4,0,0.0,3,0,0,1,0,0.0,0,0.0,0,2,3,2,4,1,True,straight|cov1|hp_repeat4|hot1|double_mirror|set_chain2|draw_chain4,226,127,999,271,False,False,True
Midday,Set1,Draw1,4,2266,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,4,6622,1,20,False,2,4,0,0.0,3,0,0,1,0,0.0,1,0.0,0,2,3,2,4,0,False,straight|cov1|hp_repeat4|hot1|set_chain2|draw_chain4,2266,127,999,271,False,False,True
Midday,Set1,Draw1,4,226,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,4,622,1,20,False,2,4,0,0.0,3,0,0,1,0,0.0,0,0.0,0,2,3,2,4,1,True,straight|cov1|hp_repeat4|hot1|double_mirror|set_chain2|draw_chain4,226,127,999,271,False,False,True
Midday,Set1,Draw1,7,2266,straight,15.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,4,6622,1,20,False,2,4,0,0.0,3,0,0,0,0,0.0,1,0.0,0,2,3,2,4,0,False,straight|cov1|hp_repeat4|set_chain2|draw_chain4,2266,127,999,271,False,False,True
Midday,Set1,Draw1,7,226,straight,15.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,4,622,1,20,False,2,4,0,0.0,3,0,0,0,0,0.0,0,0.0,0,2,3,2,4,1,True,straight|cov1|hp_repeat4|double_mirror|set_chain2|draw_chain4,226,127,999,271,False,False,True
Midday,Set1,Draw1,6,2266,straight,15.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,4,6622,1,20,False,2,4,0,0.0,3,0,0,0,0,0.0,1,0.0,0,2,3,2,4,0,False,straight|cov1|hp_repeat4|set_chain2|draw_chain4,2266,127,999,271,False,False,True
Midday,Set1,Draw1,6,226,straight,15.0,R8,False,False,False,False,False,False,False,False,False,0,1,0,4,622,1,20,False,2,4,0,0.0,3,0,0,0,0,0.0,0,0.0,0,2,3,2,4,1,True,straight|cov1|hp_repeat4|double_mirror|set_chain2|draw_chain4,226,127,999,271,False,False,True
