state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
NewYork4,2025-06-24,578,134,24,24,12,5,18,12,0,15,3,1,12,3,3,5,22.156,36.65,"col1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical5,vt_only_lane,vt_straight"
NewYork4,2025-06-24,677,23,26,26,8,4,18,3,13,15,0,0,14,3,3,7,21.637,35.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
NewYork4,2025-06-24,588,14,25,25,14,4,17,7,6,14,1,1,13,3,3,6,21.122,34.55,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-24,368,244,26,26,7,4,20,1,10,17,0,0,13,3,3,7,20.892,34.35,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
NewYork4,2025-06-24,022,13,52,52,3,3,33,1,6,16,5,0,11,3,3,7,18.652,32.3,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-24,449,55,79,79,28,4,65,14,27,32,7,0,0,3,3,7,19.983,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-24,144,25,80,80,32,4,66,18,33,29,5,0,0,3,3,7,19.626,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-24,469,255,77,77,28,4,63,8,12,32,18,0,0,3,3,7,18.351,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-24,049,155,78,78,21,4,61,1,3,16,15,0,0,3,3,7,16.878,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-24,114,25,70,70,26,4,56,15,29,26,4,0,0,3,3,7,19.097,31.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-24,459,155,78,78,21,4,61,1,23,16,14,0,0,3,3,7,18.436,31.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-24,689,245,60,60,22,4,52,1,10,20,6,0,12,3,3,7,16.88,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-24,023,134,14,14,2,3,8,1,0,4,4,1,0,3,3,5,18.843,31.55,"col1,guard_set1,hot12,hot16,hot20,hot8,ls2_lane,set1_bonus,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-24,149,255,77,77,28,3,63,8,16,32,27,0,0,3,3,7,18.562,30.85,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-24,119,25,86,86,26,3,59,16,32,31,8,0,0,3,3,7,18.806,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-24,499,55,79,79,28,4,65,8,11,32,10,0,0,3,3,7,18.323,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-24,699,25,80,80,32,4,66,8,11,29,9,0,0,3,3,7,17.263,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
NewYork4,2025-06-24,466,25,86,86,26,3,59,7,14,31,17,0,0,3,3,7,17.279,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-24,669,25,70,70,26,3,56,6,10,26,18,0,0,3,3,7,16.63,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-24,026,123,34,34,3,3,25,0,4,15,6,0,9,3,3,7,18.519,30.0,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
NewYork4,2025-06-24,033,14,13,13,3,3,6,1,0,1,0,1,0,3,3,6,18.562,24.8,"col1,guard_set1,hot16,hot20,hot4,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_straight"
