area,col,combined.core,combined.first3_step,draw,method,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,own.core,own.first3_step,section,set,state
LS1,7,3388,2,Draw1,B,0,0,0,0,113388,2,Midday,Set2,SouthCarolina4
LS1,7,223388,1,Draw1,C,1,0,0,0,223388,1,Midday,Set2,SouthCarolina4
LS1,7,3388,3,Draw1,D,0,0,0,1,13388,2,Midday,Set2,SouthCarolina4
LS1,7,13388,3,Draw1,E,0,0,0,1,138,4,Midday,Set2,SouthCarolina4
LS1,7,223388,1,Draw1,T,1,0,0,0,223388,1,Midday,Set2,SouthCarolina4
LS1,6,113388,3,Draw1,A,0,3,0,0,11335,3,Midday,Set2,SouthCarolina4
LS1,6,223388,1,Draw1,B,1,0,0,0,223388,1,Midday,Set2,SouthCarolina4
LS1,6,223388,1,Draw1,C,1,0,0,0,223388,1,Midday,Set2,SouthCarolina4
LS1,6,23388,2,Draw1,D,0,0,0,0,13388,2,Midday,Set2,SouthCarolina4
LS1,6,23388,2,Draw1,E,0,0,0,1,2338,3,Midday,Set2,SouthCarolina4
LS1,6,223388,1,Draw1,T,1,0,0,0,223388,1,Midday,Set2,SouthCarolina4
LS1,5,113388,3,Draw1,A,0,3,0,0,11335,3,Midday,Set2,SouthCarolina4
LS1,5,223388,1,Draw1,B,1,0,0,0,223388,1,Midday,Set2,SouthCarolina4
LS1,5,223388,1,Draw1,C,1,0,0,0,223388,1,Midday,Set2,SouthCarolina4
LS1,5,23388,2,Draw1,D,0,0,0,0,13388,2,Midday,Set2,SouthCarolina4
LS1,5,23388,2,Draw1,E,0,0,0,1,2338,3,Midday,Set2,SouthCarolina4
LS1,5,223388,1,Draw1,T,1,0,0,0,223388,1,Midday,Set2,SouthCarolina4
LS1,7,113388,3,Draw1,A,0,3,0,1,115,4,Midday,Set1,SouthCarolina4
LS1,7,223388,2,Draw1,B,0,0,0,0,33788,2,Midday,Set1,SouthCarolina4
LS1,7,3388,2,Draw1,C,1,0,0,0,3388,2,Midday,Set1,SouthCarolina4
LS1,7,23388,2,Draw1,D,0,0,0,0,13388,2,Midday,Set1,SouthCarolina4
LS1,7,223388,2,Draw1,E,0,0,0,2,38,4,Midday,Set1,SouthCarolina4
LS1,7,3388,2,Draw1,T,1,0,0,0,3388,2,Midday,Set1,SouthCarolina4
LS1,6,113388,3,Draw1,A,0,3,0,1,115,4,Midday,Set1,SouthCarolina4
LS1,6,223388,2,Draw1,B,0,0,0,0,33788,2,Midday,Set1,SouthCarolina4
LS1,6,3388,2,Draw1,C,1,0,0,0,3388,2,Midday,Set1,SouthCarolina4
LS1,6,23388,2,Draw1,D,0,0,0,0,13388,2,Midday,Set1,SouthCarolina4
LS1,6,223388,2,Draw1,E,0,0,0,2,38,4,Midday,Set1,SouthCarolina4
LS1,6,3388,2,Draw1,T,1,0,0,0,3388,2,Midday,Set1,SouthCarolina4
LS1,5,1133,4,Draw1,A,0,3,0,0,115,4,Midday,Set1,SouthCarolina4
LS1,5,3388,3,Draw1,B,0,0,0,0,337,3,Midday,Set1,SouthCarolina4
LS1,5,3388,2,Draw1,C,1,0,0,0,3388,2,Midday,Set1,SouthCarolina4
LS1,5,3388,2,Draw1,D,0,0,0,1,3,3,Midday,Set1,SouthCarolina4
LS1,5,3388,3,Draw1,E,0,0,0,1,38,4,Midday,Set1,SouthCarolina4
LS1,5,3388,2,Draw1,T,1,0,0,0,3388,2,Midday,Set1,SouthCarolina4
LS1,7,1233,3,Draw1,A,0,1,0,0,1339,3,Evening,Set3,SouthCarolina4
LS1,7,23344,2,Draw1,B,0,0,0,0,19,2,Evening,Set3,SouthCarolina4
LS1,7,33449,1,Draw1,C,1,0,0,0,33449,1,Evening,Set3,SouthCarolina4
LS1,7,334,2,Draw1,D,0,0,0,0,03,2,Evening,Set3,SouthCarolina4
LS1,7,23344,2,Draw1,E,0,0,0,1,139,3,Evening,Set3,SouthCarolina4
LS1,7,33449,1,Draw1,T,1,1,0,0,33449,1,Evening,Set3,SouthCarolina4
LS1,6,123,3,Draw1,A,0,1,0,0,139,3,Evening,Set3,SouthCarolina4
LS1,6,3449,1,Draw1,B,1,0,0,0,3449,1,Evening,Set3,SouthCarolina4
LS1,6,3449,1,Draw1,C,1,0,0,0,3449,1,Evening,Set3,SouthCarolina4
LS1,6,34,2,Draw1,D,0,0,0,0,0,2,Evening,Set3,SouthCarolina4
LS1,6,344,2,Draw1,E,0,0,0,0,049,2,Evening,Set3,SouthCarolina4
LS1,6,3449,1,Draw1,T,1,1,0,0,3449,1,Evening,Set3,SouthCarolina4
LS1,5,244,2,Draw1,A,0,1,0,0,0029,2,Evening,Set3,SouthCarolina4
LS1,5,449,1,Draw1,B,1,0,0,0,449,1,Evening,Set3,SouthCarolina4
LS1,5,449,1,Draw1,C,1,0,0,0,449,1,Evening,Set3,SouthCarolina4
LS1,5,0449,1,Draw1,D,1,0,0,0,0449,1,Evening,Set3,SouthCarolina4
LS1,5,0449,1,Draw1,E,1,0,0,0,0449,1,Evening,Set3,SouthCarolina4
LS1,5,449,1,Draw1,T,1,1,0,0,449,1,Evening,Set3,SouthCarolina4
LS1,7,123,3,Draw1,A,0,1,0,0,139,3,Evening,Set2,SouthCarolina4
LS1,7,34488,2,Draw1,B,0,0,0,0,0039,2,Evening,Set2,SouthCarolina4
LS1,7,388,2,Draw1,C,0,0,0,0,,2,Evening,Set2,SouthCarolina4
LS1,7,3488,2,Draw1,D,0,0,0,0,0,2,Evening,Set2,SouthCarolina4
LS1,7,038,4,Draw1,E,0,0,0,0,89,4,Evening,Set2,SouthCarolina4
LS1,7,388,2,Draw1,T,0,1,0,0,39,2,Evening,Set2,SouthCarolina4
LS1,6,24488,2,Draw1,A,0,1,0,0,0029,2,Evening,Set2,SouthCarolina4
LS1,6,4488,2,Draw1,B,0,0,0,0,009,2,Evening,Set2,SouthCarolina4
LS1,6,44889,1,Draw1,C,1,0,0,0,44889,1,Evening,Set2,SouthCarolina4
LS1,6,488,2,Draw1,D,0,0,0,0,0,2,Evening,Set2,SouthCarolina4
LS1,6,04488,2,Draw1,E,0,0,0,1,089,3,Evening,Set2,SouthCarolina4
LS1,6,44889,1,Draw1,T,1,1,0,0,44889,1,Evening,Set2,SouthCarolina4
LS1,5,24488,2,Draw1,A,0,1,0,0,0029,2,Evening,Set2,SouthCarolina4
LS1,5,4488,2,Draw1,B,0,0,0,0,009,2,Evening,Set2,SouthCarolina4
LS1,5,44889,1,Draw1,C,1,0,0,0,44889,1,Evening,Set2,SouthCarolina4
LS1,5,488,2,Draw1,D,0,0,0,0,0,2,Evening,Set2,SouthCarolina4
LS1,5,04488,2,Draw1,E,0,0,0,1,089,3,Evening,Set2,SouthCarolina4
LS1,5,44889,1,Draw1,T,1,1,0,0,44889,1,Evening,Set2,SouthCarolina4
LS1,7,224488,2,Draw1,A,0,1,0,0,00229,2,Evening,Set1,SouthCarolina4
LS1,7,4488,2,Draw1,B,0,0,0,0,009,2,Evening,Set1,SouthCarolina4
LS1,7,44889,1,Draw1,C,1,0,0,0,44889,1,Evening,Set1,SouthCarolina4
LS1,7,2488,2,Draw1,D,0,0,0,0,0,2,Evening,Set1,SouthCarolina4
LS1,7,048,3,Draw1,E,0,0,0,0,089,3,Evening,Set1,SouthCarolina4
LS1,7,44889,1,Draw1,T,1,1,0,0,44889,1,Evening,Set1,SouthCarolina4
LS1,6,224488,2,Draw1,A,0,1,0,0,00229,2,Evening,Set1,SouthCarolina4
LS1,6,4488,2,Draw1,B,0,0,0,0,009,2,Evening,Set1,SouthCarolina4
LS1,6,44889,1,Draw1,C,1,0,0,0,44889,1,Evening,Set1,SouthCarolina4
LS1,6,2488,2,Draw1,D,0,0,0,0,0,2,Evening,Set1,SouthCarolina4
LS1,6,048,3,Draw1,E,0,0,0,0,089,3,Evening,Set1,SouthCarolina4
LS1,6,44889,1,Draw1,T,1,1,0,0,44889,1,Evening,Set1,SouthCarolina4
LS1,5,2,3,Draw1,A,0,1,0,1,29,2,Evening,Set1,SouthCarolina4
LS1,5,4488,2,Draw1,B,0,0,0,0,9,2,Evening,Set1,SouthCarolina4
LS1,5,88,2,Draw1,C,0,0,0,0,,2,Evening,Set1,SouthCarolina4
LS1,5,488,2,Draw1,D,0,0,0,0,,2,Evening,Set1,SouthCarolina4
LS1,5,4488,2,Draw1,E,0,0,0,1,89,3,Evening,Set1,SouthCarolina4
LS1,5,88,2,Draw1,T,0,1,0,0,9,2,Evening,Set1,SouthCarolina4
LS1,7,039,3,Draw1,A,1,0,0,1,039,2,Combined,Set3,SouthCarolina4
LS1,7,39,3,Draw1,B,0,0,0,1,039,2,Combined,Set3,SouthCarolina4
LS1,7,,3,Draw1,C,0,0,0,1,,2,Combined,Set3,SouthCarolina4
LS1,7,,3,Draw1,D,0,0,0,1,,2,Combined,Set3,SouthCarolina4
LS1,7,039,4,Draw1,E,0,0,0,0,38,4,Combined,Set3,SouthCarolina4
LS1,7,39,3,Draw1,T,1,0,0,1,39,2,Combined,Set3,SouthCarolina4
LS1,6,39,3,Draw1,A,1,0,0,1,39,2,Combined,Set3,SouthCarolina4
LS1,6,39,3,Draw1,B,1,0,0,1,39,2,Combined,Set3,SouthCarolina4
LS1,6,,3,Draw1,C,0,0,0,1,,2,Combined,Set3,SouthCarolina4
LS1,6,,3,Draw1,D,0,0,0,1,,2,Combined,Set3,SouthCarolina4
LS1,6,39,4,Draw1,E,0,0,0,1,348,3,Combined,Set3,SouthCarolina4
LS1,6,39,3,Draw1,T,1,0,0,1,39,2,Combined,Set3,SouthCarolina4
LS1,5,3448,1,Draw1,A,1,0,0,0,3448,1,Combined,Set3,SouthCarolina4
LS1,5,3448,1,Draw1,B,1,0,0,0,3448,1,Combined,Set3,SouthCarolina4
LS1,5,3448,1,Draw1,C,1,0,0,0,3448,1,Combined,Set3,SouthCarolina4
LS1,5,3448,1,Draw1,D,1,0,0,0,3448,1,Combined,Set3,SouthCarolina4
LS1,5,3448,2,Draw1,E,0,0,0,0,345,2,Combined,Set3,SouthCarolina4
LS1,5,3448,1,Draw1,T,1,0,0,0,3448,1,Combined,Set3,SouthCarolina4
LS1,7,399,3,Draw1,A,1,0,0,1,399,2,Combined,Set2,SouthCarolina4
LS1,7,399,3,Draw1,B,1,0,0,1,399,2,Combined,Set2,SouthCarolina4
LS1,7,,3,Draw1,C,0,0,0,1,,2,Combined,Set2,SouthCarolina4
LS1,7,9,3,Draw1,D,1,0,0,1,9,2,Combined,Set2,SouthCarolina4
LS1,7,399,4,Draw1,E,0,0,0,0,389,4,Combined,Set2,SouthCarolina4
LS1,7,399,3,Draw1,T,1,0,0,1,399,2,Combined,Set2,SouthCarolina4
LS1,6,39,3,Draw1,A,1,0,0,1,39,2,Combined,Set2,SouthCarolina4
LS1,6,39,3,Draw1,B,1,0,0,1,39,2,Combined,Set2,SouthCarolina4
LS1,6,,3,Draw1,C,0,0,0,1,,2,Combined,Set2,SouthCarolina4
LS1,6,,3,Draw1,D,0,0,0,1,,2,Combined,Set2,SouthCarolina4
LS1,6,349,3,Draw1,E,0,0,0,0,34,3,Combined,Set2,SouthCarolina4
LS1,6,39,3,Draw1,T,1,0,0,1,39,2,Combined,Set2,SouthCarolina4
LS1,5,4489,1,Draw1,A,1,0,0,0,4489,1,Combined,Set2,SouthCarolina4
LS1,5,4489,1,Draw1,B,1,0,0,0,4489,1,Combined,Set2,SouthCarolina4
LS1,5,4489,1,Draw1,C,1,0,0,0,4489,1,Combined,Set2,SouthCarolina4
LS1,5,4489,1,Draw1,D,1,0,0,0,4489,1,Combined,Set2,SouthCarolina4
LS1,5,4489,1,Draw1,E,1,0,0,0,4489,1,Combined,Set2,SouthCarolina4
LS1,5,4489,1,Draw1,T,1,0,0,0,4489,1,Combined,Set2,SouthCarolina4
LS1,7,1139,3,Draw1,A,1,0,0,1,1139,2,Combined,Set1,SouthCarolina4
LS1,7,39,3,Draw1,B,0,0,0,1,1139,2,Combined,Set1,SouthCarolina4
LS1,7,,3,Draw1,C,0,0,0,1,,2,Combined,Set1,SouthCarolina4
LS1,7,,3,Draw1,D,0,0,0,1,1,2,Combined,Set1,SouthCarolina4
LS1,7,19,4,Draw1,E,0,0,0,1,134,3,Combined,Set1,SouthCarolina4
LS1,7,39,3,Draw1,T,1,0,0,1,39,2,Combined,Set1,SouthCarolina4
LS1,6,19,3,Draw1,A,1,0,0,1,19,2,Combined,Set1,SouthCarolina4
LS1,6,4489,2,Draw1,B,0,0,0,0,19,2,Combined,Set1,SouthCarolina4
LS1,6,4489,1,Draw1,C,1,0,0,0,4489,1,Combined,Set1,SouthCarolina4
LS1,6,4489,1,Draw1,D,1,0,0,0,4489,1,Combined,Set1,SouthCarolina4
LS1,6,4489,2,Draw1,E,0,0,0,0,149,2,Combined,Set1,SouthCarolina4
LS1,6,4489,1,Draw1,T,1,0,0,0,4489,1,Combined,Set1,SouthCarolina4
LS1,5,19,3,Draw1,A,1,0,0,1,19,2,Combined,Set1,SouthCarolina4
LS1,5,89,2,Draw1,B,0,0,0,0,1,2,Combined,Set1,SouthCarolina4
LS1,5,89,1,Draw1,C,1,0,0,0,89,1,Combined,Set1,SouthCarolina4
LS1,5,89,1,Draw1,D,1,0,0,0,89,1,Combined,Set1,SouthCarolina4
LS1,5,89,2,Draw1,E,0,0,0,0,1,2,Combined,Set1,SouthCarolina4
LS1,5,89,1,Draw1,T,1,0,0,0,89,1,Combined,Set1,SouthCarolina4
LS2,3,1138,3,Draw4,A,0,4,0,1,1155,4,Midday,Set1,SouthCarolina4
LS2,3,378,1,Draw4,B,1,0,0,0,378,1,Midday,Set1,SouthCarolina4
LS2,3,378,1,Draw4,C,1,0,0,0,378,1,Midday,Set1,SouthCarolina4
LS2,3,348,2,Draw4,D,0,0,0,1,5,3,Midday,Set1,SouthCarolina4
LS2,3,348,2,Draw4,E,0,0,0,1,35,3,Midday,Set1,SouthCarolina4
LS2,3,378,1,Draw4,T,1,0,0,0,378,1,Midday,Set1,SouthCarolina4
LS2,1,113,4,Draw6,A,0,4,0,0,1155,4,Midday,Set1,SouthCarolina4
LS2,1,38,2,Draw6,B,0,0,0,1,355,3,Midday,Set1,SouthCarolina4
LS2,1,38,2,Draw6,C,1,0,0,0,38,2,Midday,Set1,SouthCarolina4
LS2,1,38,2,Draw6,D,0,0,0,1,5,3,Midday,Set1,SouthCarolina4
LS2,1,35,4,Draw6,E,0,0,0,1,355,3,Midday,Set1,SouthCarolina4
LS2,1,38,2,Draw6,T,1,0,0,0,38,2,Midday,Set1,SouthCarolina4
LS2,3,3488,2,Draw4,A,0,2,0,0,399,2,Evening,Set1,SouthCarolina4
LS2,3,3488,2,Draw4,B,0,0,0,0,399,2,Evening,Set1,SouthCarolina4
LS2,3,388,2,Draw4,C,0,0,0,0,,2,Evening,Set1,SouthCarolina4
LS2,3,388,2,Draw4,D,0,0,0,0,9,2,Evening,Set1,SouthCarolina4
LS2,3,389,3,Draw4,E,0,0,0,1,3899,2,Evening,Set1,SouthCarolina4
LS2,3,388,2,Draw4,T,0,2,0,0,399,2,Evening,Set1,SouthCarolina4
LS2,1,13,4,Draw6,A,0,2,0,0,99,4,Evening,Set1,SouthCarolina4
LS2,1,38,2,Draw6,B,0,0,0,0,13,2,Evening,Set1,SouthCarolina4
LS2,1,38,2,Draw6,C,0,0,0,0,,2,Evening,Set1,SouthCarolina4
LS2,1,38,2,Draw6,D,0,0,0,0,9,2,Evening,Set1,SouthCarolina4
LS2,1,3,3,Draw6,E,0,0,0,0,13,3,Evening,Set1,SouthCarolina4
LS2,1,38,2,Draw6,T,0,2,0,0,99,2,Evening,Set1,SouthCarolina4
LS2,3,139,3,Draw4,A,1,0,0,1,139,2,Combined,Set1,SouthCarolina4
LS2,3,3889,2,Draw4,B,0,0,0,0,13,2,Combined,Set1,SouthCarolina4
LS2,3,3889,1,Draw4,C,1,0,0,0,3889,1,Combined,Set1,SouthCarolina4
LS2,3,3889,1,Draw4,D,1,0,0,0,3889,1,Combined,Set1,SouthCarolina4
LS2,3,3889,2,Draw4,E,0,0,0,0,138,2,Combined,Set1,SouthCarolina4
LS2,3,3889,1,Draw4,T,1,0,0,0,3889,1,Combined,Set1,SouthCarolina4
LS2,1,1133,7,Draw6,A,1,0,0,3,1133,4,Combined,Set1,SouthCarolina4
LS2,1,33,3,Draw6,B,1,0,0,1,33,2,Combined,Set1,SouthCarolina4
LS2,1,,3,Draw6,C,1,0,0,1,,2,Combined,Set1,SouthCarolina4
LS2,1,3,3,Draw6,D,0,0,0,1,13,2,Combined,Set1,SouthCarolina4
LS2,1,33,3,Draw6,E,0,0,0,1,133,2,Combined,Set1,SouthCarolina4
LS2,1,9,3,Draw6,T,1,0,0,1,9,2,Combined,Set1,SouthCarolina4
