section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Midday,Set2,Draw1,1,016,boxed,25.5,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,1,3,0,4,016,2,6,True,8,4,2,0.0,3,0,0,2,1,3.0,0,0.5,0,2,0,2,1,0,False,boxed|cov4|hp_repeat4|vstr2|mirror|hot1|dom_last|perm3|hidden3v|set_chain2,016,566,665,465,False,False,True
Midday,Set1,Draw1,2,016,boxed,22.5,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,2,3,0,4,016,2,6,True,8,4,2,0.0,3,0,0,2,1,0.0,0,0.5,0,2,0,2,1,0,False,boxed|cov4|hp_repeat4|vstr2|mirror|hot2|perm3|hidden3v|set_chain2,016,566,665,465,False,False,True
Midday,Set2,Draw1,2,016,boxed,21.5,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3,0,4,016,2,6,True,8,4,2,0.0,3,0,0,1,1,0.0,0,0.5,0,2,0,2,1,0,False,boxed|cov4|hp_repeat4|vstr2|mirror|hot1|perm3|hidden3v|set_chain2,016,566,665,465,False,False,True
Midday,Set1,Draw3,2,066,straight,20.5,R4,False,False,False,False,False,False,False,False,False,2,1,0,4,066,1,6,True,2,4,0,0.0,3,0,0,2,0,0.0,0,0.5,2,2,4,2,5,1,True,straight|cov1|hp_repeat4|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain5,066,566,665,465,False,False,True
Midday,Set1,Draw1,3,0169,boxed,19.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4,0,3,9016,1,9,True,8,3,3,0.0,1,0,0,2,1,0.0,1,0.5,0,0,0,1,1,0,False,boxed|cov4|hp_repeat3|mirror|hot2|perm4|hidden3v,0169,456,665,465,False,False,True
Midday,Set1,Draw3,3,066,straight,19.5,R4,False,False,False,False,False,False,False,False,False,1,1,0,4,066,1,6,True,2,4,0,0.0,3,0,0,1,0,0.0,0,0.5,2,2,4,2,5,1,True,straight|cov1|hp_repeat4|hot1|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain5,066,566,665,465,False,False,True
Midday,Set1,Draw4,2,066,straight,19.5,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,066,1,6,True,2,3,0,0.0,3,0,0,2,0,0.0,0,0.5,2,2,4,2,5,1,True,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain5,066,566,665,465,False,False,True
Midday,Set1,Draw6,1,011,straight,19.5,"R2,R8",False,True,False,False,False,False,False,False,False,1,1,0,2,011,2,6,True,4,2,0,0.0,5,0,0,2,0,0.0,0,0.5,2,2,1,2,2,1,True,straight|cov2|hp_repeat2|vstr2|hot1|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain2,011,566,665,465,False,False,True
Midday,Set1,Draw1,3,019,boxed,18.5,"R2,R6,R8",False,False,False,False,False,False,False,False,False,2,3,0,3,901,1,9,True,6,3,2,0.0,1,0,0,2,0,0.0,0,0.5,0,0,4,1,5,0,False,boxed|cov3|hp_repeat3|hot2|perm3|hidden3v|draw_chain5,019,456,665,465,False,False,True
Midday,Set1,Draw1,3,016,boxed,18.5,"R2,R4,R6",True,False,False,False,False,False,False,False,False,2,3,0,4,016,1,6,True,6,4,2,0.0,1,0,0,2,1,0.0,0,0.5,0,2,0,2,1,0,False,boxed|cov3|hp_repeat4|mirror|hot2|perm3|hidden3v|set_chain2,016,566,665,465,False,False,True
