best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
244,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",244,0.4991666674382707,1,1.0,combined,1,12.727143,0.9864133734547913,12.727143,Indiana4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
224,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.5366010793535907,0,1.0,own,2,12.077143,0.9792925249378165,12.077143,Indiana4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
224,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.5613558846263439,0,1.0,combined,3,12.027143,0.9721487193869992,12.027143,Indiana4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
922,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.55519086282318,0,1.0,combined,4,11.137143,0.9645536478198754,11.137143,Indiana4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
224,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.5116645498437119,0,1.0,combined,5,10.877143,0.9792925249378165,10.877143,Indiana4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
922,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5045236860890577,1,1.0,combined,6,10.858571,0.9810713100598986,10.858571,Indiana4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
922,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5366010793535907,1,1.0,own,7,10.827143,0.981703457893131,10.827143,Indiana4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,1
244,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",244,0.5858090215649849,0,1.0,combined,8,10.627143,0.9587334055461876,10.627143,Indiana4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
244,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",244,0.521029253813962,1,1.0,own,9,10.427143,0.9753810469886989,10.427143,Indiana4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
554,90,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5938731029341427,0,1.0,own,10,10.327143,0.9825880221410839,10.327143,Indiana4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
