section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set1,Draw3,1,078,boxed,24.0,"R2,R6,R8",False,False,False,False,False,False,False,True,False,2,3,0,4,087,1,11,False,6,4,2,0.0,1,0,0,4,0,3.0,0,0.0,0,0,4,1,5,0,False,boxed|cov3|hp_repeat4|hot2|dom_last|perm3|draw_chain5,078,028,432,280,False,False,True
Midday,Set1,Draw5,1,2234,boxed,23.0,"R2,R6,R8",False,True,False,False,False,False,False,True,False,2,2,0,3,3224,2,30,False,6,3,1,0.0,3,0,0,4,0,3.0,1,0.0,0,0,2,1,3,0,False,boxed|cov3|hp_repeat3|vstr2|hot2|dom_last|perm2|draw_chain3,2234,234,432,280,False,False,True
Combined,Set1,Draw4,1,234,straight,22.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,1,0,4,324,2,30,False,4,4,0,0.0,5,0,0,4,0,0.0,0,0.0,2,2,1,2,2,0,False,straight|cov2|hp_repeat4|vstr2|hot2|vtrac_straight|set_chain2|draw_chain2,234,234,432,280,True,True,True
Combined,Set1,Draw5,1,34478,straight,22.0,R4,True,False,False,False,False,False,False,False,False,2,1,0,2,83447,1,30,False,2,2,0,0.0,3,0,0,4,1,0.0,2,0.0,2,4,2,3,3,0,False,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|set_chain3|draw_chain3,34478,234,432,280,False,False,True
Combined,Set1,Draw5,1,3447,straight,21.0,R4,False,False,False,False,False,False,False,False,False,2,1,0,3,3447,1,30,False,2,3,0,0.0,3,0,0,4,0,0.0,1,0.0,2,4,2,3,3,0,False,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain3|draw_chain3,3447,234,432,280,False,False,True
Combined,Set1,Draw5,1,234,straight,21.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,1,0,3,324,2,30,False,4,3,0,0.0,5,0,0,4,0,0.0,0,0.0,2,2,1,2,2,0,False,straight|cov2|hp_repeat3|vstr2|hot2|vtrac_straight|set_chain2|draw_chain2,234,234,432,280,True,True,True
Combined,Set1,Draw5,1,2344,straight,21.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,1,0,3,3244,2,30,False,4,3,0,0.0,5,0,0,4,0,0.0,1,0.0,2,2,0,2,1,0,False,straight|cov2|hp_repeat3|vstr2|hot2|vtrac_straight|set_chain2,2344,234,432,280,False,False,True
Combined,Set1,Draw4,2,234,straight,20.0,"R6,R8",False,True,False,False,False,False,False,False,False,2,1,0,4,324,2,30,False,4,4,0,0.0,5,0,0,2,0,0.0,0,0.0,2,2,1,2,2,0,False,straight|cov2|hp_repeat4|vstr2|hot2|vtrac_straight|set_chain2|draw_chain2,234,234,432,280,True,True,True
Combined,Set1,Draw5,2,34478,straight,20.0,R4,True,False,False,False,False,False,False,False,False,2,1,0,2,83447,1,30,False,2,2,0,0.0,3,0,0,2,1,0.0,2,0.0,2,4,2,3,3,0,False,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|set_chain3|draw_chain3,34478,234,432,280,False,False,True
Combined,Set1,Draw6,1,34478,straight,20.0,R4,True,False,False,False,False,False,False,False,False,1,1,0,2,83447,1,30,False,2,2,0,0.0,3,0,0,2,1,0.0,2,0.0,2,4,2,3,3,0,False,straight|cov1|hp_repeat2|mirror|hot1|vtrac_straight|set_chain3|draw_chain3,34478,234,432,280,False,False,True
