section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Midday,Set2,Draw1,2,2,4,1,0.0,1,1.0,True,True,True,True,True,True,True,3,1,3,1,1,1,0,1,001:1,001:4,8,1,0,0.0,2,1,2,4,1,1,0.5,1,4,0,0,0.0,25.5,55.0,1,False,False,910,551,True,True,False
Midday,Set3,Draw1,1,2,4,1,0.0,1,1.0,True,True,True,True,True,True,True,3,1,3,1,1,1,0,1,001:1,001:4,8,1,0,0.0,2,1,2,4,1,1,0.5,1,4,0,0,0.0,25.5,55.0,1,False,False,910,551,True,True,False
Midday,Set1,Draw1,5,2,4,2,0.0,3,1.0,True,False,False,False,False,False,True,3,3,3,3,2,2,0,0,001:1;006:1,001:2;006:1,8,3,1,0.0,0,1,2,0,0,0,0.5,1,6,1,0,0.0,23.5,55.0,2,False,False,910,551,True,True,False
Midday,Set2,Draw1,7,9,4,2,0.0,5,0.0,False,False,False,False,False,False,False,3,1,3,1,0,0,0,0,014:1;0119:1;0144:1,401:1;1109:1;4401:1,8,5,1,0.0,0,0,0,0,0,0,0.0,0,4,4,1,0.0,23.0,38.0,3,True,False,910,551,True,True,True
Midday,Set1,Draw1,6,2,4,2,0.0,3,0.0,True,False,False,False,False,False,True,3,3,3,3,4,0,0,0,001:1;0011:1;006:1,001:2;0011:2;006:1,8,3,1,0.0,0,0,2,0,0,0,0.5,1,6,1,0,0.0,22.5,55.0,2,False,False,910,551,True,True,False
Midday,Set1,Draw1,7,2,4,2,0.0,3,0.0,True,False,False,False,False,False,True,3,3,3,3,4,0,0,0,001:1;0011:1;006:1,001:2;0011:2;006:1,8,3,1,0.0,0,0,2,0,0,0,0.5,1,6,1,0,0.0,22.5,55.0,2,False,False,910,551,True,True,False
Midday,Set1,Draw2,5,2,3,1,0.0,2,0.0,True,False,False,False,False,False,True,3,3,3,3,2,0,0,0,001:1;006:1,001:2;006:1,6,2,0,0.0,0,0,2,0,0,0,0.5,1,6,4,0,0.0,21.5,55.0,3,False,False,910,551,True,True,False
Midday,Set1,Draw2,6,2,3,1,0.0,2,0.0,True,False,False,False,False,False,True,3,3,3,3,4,0,0,0,001:1;0011:1;006:1,001:2;0011:2;006:1,6,2,0,0.0,0,0,2,0,0,0,0.5,1,6,4,0,0.0,21.5,55.0,3,False,False,910,551,True,True,False
Midday,Set1,Draw1,7,9,4,2,0.0,3,0.0,False,False,False,False,False,False,False,2,3,2,3,0,0,0,0,001149:1;0014:1;00149:1,940011:1;4001:1;94001:1,8,3,1,0.0,0,0,0,0,0,0,0.0,0,4,4,1,0.0,21.0,38.0,3,True,False,910,551,True,True,True
Midday,Set2,Draw1,3,9,4,2,0.0,5,1.0,True,False,False,False,False,False,False,3,1,3,1,0,1,0,0,014:1,041:2,8,5,1,0.0,0,1,2,0,0,0,0.0,0,4,0,0,0.0,21.0,38.0,1,False,False,910,551,True,True,True
