Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,031,552,433,456,754,112,412
Set3,Draw1,R2,55994401867,994401867,99401867,990187*,99018*,9908*,9908*
Set3,Draw1,R4,55990684471,990684471,99068471,990871*,99081*,9908*,9908*
Set3,Draw1,R6,68170559944,681709944,68170994,817099*,81099*,8099*,8099*
Set3,Draw1,R8,70199864455,701998644,70199864,701998*,01998*,0998*,0998*
Set2,Draw1,draw_data,552,433,456,754,112,412,270
Set2,Draw1,R2,99440186677,9940186677,99018677,9901867*,990867*,990867*,9986*
Set2,Draw1,R4,99066844771,9906684771,99068771,9906871*,990687*,990687*,9968*
Set2,Draw1,R6,66817709944,6681770994,68177099,6817099*,687099*,687099*,6899*
Set2,Draw1,R8,77019986644,7701998664,77019986,7019986*,709986*,709986*,9986*
Set1,Draw1,draw_data,433,456,754,112,412,270,899
Set1,Draw1,R2,992401886677,9920188677,992018867*,9908867*,9908867**,99886**,086**
Set1,Draw1,R4,299066884771,2990688771,299068871*,9906887*,9906887**,99688**,068**
Set1,Draw1,R6,668817709924,6881770992,688170992*,6887099*,6887099**,68899**,068**
Set1,Draw1,R8,770199886624,7701998862,701998862*,7099886*,7099886**,99886**,086**
Set1,Draw2,draw_data,N/A,456,754,112,412,270,899
Set1,Draw2,R2,N/A,992001188677,99200118867,99008867*,99008867*,990886**,086**
Set1,Draw2,R4,N/A,299006887711,29900688711,99006887*,99006887*,990688**,068**
Set1,Draw2,R6,N/A,688117700992,68811700992,68870099*,68870099*,688099**,680**
Set1,Draw2,R8,N/A,770011998862,70011998862,70099886*,70099886*,099886**,086**
Set1,Draw3,draw_data,N/A,N/A,754,112,412,270,899
Set1,Draw3,R2,N/A,N/A,992200118867,992008867,99008867*,990886**,086**
Set1,Draw3,R4,N/A,N/A,229900688711,299006887,99006887*,990688**,068**
Set1,Draw3,R6,N/A,N/A,688117009922,688700992,68870099*,688099**,680**
Set1,Draw3,R8,N/A,N/A,700119988622,700998862,70099886*,099886**,086**
Set1,Draw4,draw_data,N/A,N/A,N/A,112,412,270,899
Set1,Draw4,R2,N/A,N/A,N/A,99200338867,9900338867,99033886**,03386**
Set1,Draw4,R4,N/A,N/A,N/A,29900688337,9900688337,99068833**,06833**
Set1,Draw4,R6,N/A,N/A,N/A,68870099332,6887009933,68809933**,68033**
Set1,Draw4,R8,N/A,N/A,N/A,70099883362,7009988336,09988336**,08336**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,412,270,899
Set1,Draw5,R2,N/A,N/A,N/A,N/A,599003388667,5990338866**,5033866**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,599006688337,5990668833**,5066833**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,668870059933,6688059933**,6680533**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,700998833665,0998833665**,0833665**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,270,899
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,5599403388667,5540338667*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,5599066883347,5506683347*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,6688705599334,6687055334*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,7099883366455,7083366455*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,899
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,55401338667
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,55066833471
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,66817055334
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,70183366455
