section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,why
Midday,Set1,Draw6,1,1366,straight,8,R2,True,False,False,False,False,False,False,False,False,1,straight|cov1|mirror|hot1
Midday,Set1,Draw6,1,259,boxed,8,"R2,R4",False,False,False,False,False,False,False,False,False,1,boxed|cov2|span2|hot1
Midday,Set1,Draw6,1,3667,straight,8,R2,False,False,False,False,False,False,False,False,False,1,straight|cov1|span2|hot1
Midday,Set1,Draw6,2,0559,boxed,8,"R4,R6",True,False,False,False,False,False,False,False,False,0,boxed|cov2|mirror
Midday,Set1,Draw6,1,0366,straight,8,R4,False,False,False,False,False,False,False,False,False,1,straight|cov1|span2|hot1
Midday,Set1,Draw6,1,0669,straight,8,R4,False,False,False,False,False,False,False,False,False,1,straight|cov1|span2|hot1
Midday,Set1,Draw6,2,339,straight,8,"R6,R8",False,True,False,False,False,False,False,False,False,0,straight|cov2|vstr2
Midday,Set1,Draw6,2,1667,straight,8,R6,True,False,False,False,False,False,False,False,False,0,straight|cov1|span2|mirror
Midday,Set1,Draw6,1,167,straight,8,R6,True,False,False,False,False,False,False,False,False,1,straight|cov1|span2|mirror|hot1
Midday,Set1,Draw6,1,057,straight,8,R6,True,False,False,False,False,False,False,False,False,1,straight|cov1|span2|mirror|hot1
Midday,Set1,Draw6,1,166,straight,8,R6,True,False,False,False,False,False,False,False,False,1,straight|cov1|span2|mirror|hot1
Midday,Set1,Draw6,1,017,boxed,8,"R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov2|span2|hot1
Midday,Set1,Draw6,1,2366,straight,8,R8,False,False,False,False,False,False,False,False,False,1,straight|cov1|span2|hot1
Midday,Set1,Draw6,1,2466,straight,8,R8,False,False,False,False,False,False,False,False,False,1,straight|cov1|span2|hot1
Midday,Set1,Draw7,1,11366,straight,8,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw7,1,011,straight,8,"R2,R8",False,True,False,False,False,False,False,False,False,0,straight|cov2|vstr2
Midday,Set1,Draw7,1,11667,straight,8,R6,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set3,Draw1,7,0024,straight,7,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
