date,state,section,overlap,stable_cols_count,stable_cols,consensus_col1,consensus_col2,cross_section_echo,hot_count,superhot_count,mask_drop,mirror_supported,double_hits,confidence_score,tier,flags,top_tokens,recommended_tokens,top_straights,section_prior,state_prior,why,source
,NewJersey4,Midday,2,3,"[3,2,1]",false,false,0,8,12,20,true,752,18.424,B,[],"[""V2x2_1x1"",""V2x2_1x1_4x1""]","[""V2x2_1x1"",""V2x2_1x1_4x1""]","[""867"",""687"",""786""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.714*0.40->0.29; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewJersey4,Evening,1,1,[1],false,false,0,8,12,19,true,770,15.133,C,[],"[""V1x2_2x1""]","[""V1x2_2x1""]","[""867"",""687"",""786""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=2.400*1.90->4.56; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.750*0.80->0.60; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.000*1.50->1.50; vt_lane_rescue=0.700*1.20->0.84; winner_lane_rescue=1.400*2.50->3.50; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewJersey4,Combined,4,5,"[5,4,3,2,1]",false,false,0,8,12,16,true,707,24.897,A,[],"[""V2x2_3x2_4x1"",""V2x3_3x3_4x2"",""V2x2_3x2"",""V2x2_3x1""]","[""V2x2_3x1"",""V2x2_3x2"",""V2x2_3x2_4x1""]","[""867"",""687"",""786""]",1.15,1.0,overlap=1.609*1.00->1.61; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NewYork4,Midday,1,2,"[2,1]",false,false,0,8,12,14,true,354,19.976,C,[],"[""V2x2_4x1_5x1""]","[""V2x2_4x1_5x1""]","[""964"",""194"",""416""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.807*0.40->0.32; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewYork4,Evening,2,3,"[3,2,1]",false,false,0,8,12,11,true,266,17.339,B,[],"[""V3x2_5x2_1x1"",""V3x2_1x1_5x1""]","[""V3x2_1x1_5x1"",""V3x2_5x2_1x1""]","[""964"",""194"",""406""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewYork4,Combined,3,4,"[4,3,2,1]",false,false,0,8,12,14,true,375,24.054,B+,[],"[""V5x4_2x1_3x1"",""V5x4_2x2_3x1"",""V5x3_2x1_3x1""]","[""V5x3_2x1_3x1"",""V5x4_2x1_3x1"",""V5x4_2x2_3x1""]","[""964"",""194"",""416""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NorthCarolina4,Midday,2,2,"[2,1]",false,false,0,8,12,9,true,470,14.299,B,[],"[""V1x1_2x1_4x1"",""V1x2_4x1""]","[""V1x2_4x1"",""V1x1_2x1_4x1""]","[""138"",""813"",""386""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NorthCarolina4,Evening,2,3,"[3,2,1]",false,false,0,8,12,13,true,689,18.539,B,[],"[""V1x2_2x2_5x1"",""V1x1_2x1_5x1""]","[""V1x1_2x1_5x1"",""V1x2_2x2_5x1""]","[""138"",""813"",""386""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NorthCarolina4,Combined,2,2,"[2,1]",false,false,0,8,12,12,true,597,17.4,B,[],"[""V4x3_2x1_5x1"",""V4x2_5x1""]","[""V4x2_5x1"",""V4x3_2x1_5x1""]","[""138"",""813"",""386""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.750*0.80->0.60; mirror=1.000*0.60->0.60; doubles=0.580*0.40->0.23; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Ohio4,Midday,3,3,"[3,2,1]",false,false,1,8,12,15,true,501,20.554,B+,[],"[""V5x2_1x1_4x1"",""V1x1_4x1_5x1"",""V1x2_4x1""]","[""V1x2_4x1"",""V1x1_4x1_5x1"",""V5x2_1x1_4x1""]","[""683"",""386"",""948""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=6.000*1.90->11.40; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.667*0.80->0.53; mirror=1.000*0.60->0.60; doubles=0.585*0.40->0.23; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.00,validation_report.json
,Ohio4,Evening,3,4,"[4,3,2,1]",false,false,1,8,12,16,true,523,23.076,B+,[],"[""V1x3"",""V1x2_4x2_5x2"",""V1x2_4x1""]","[""V1x2_4x1"",""V1x2_4x2_5x2"",""V1x3""]","[""683"",""386"",""948""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.00,validation_report.json
,Ohio4,Combined,3,5,"[5,4,3,2,1]",false,false,0,8,12,13,true,470,24.64,B+,[],"[""V4x2_1x1"",""V4x3_1x2_2x2"",""V4x3_1x1_2x1""]","[""V4x2_1x1"",""V4x3_1x1_2x1"",""V4x3_1x2_2x2""]","[""683"",""386"",""948""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,OntarioCanada4,Midday,2,2,"[2,1]",false,false,0,8,12,17,true,463,15.499,B,[],"[""V5x2_1x1_2x1"",""V1x1_2x1_5x1""]","[""V1x1_2x1_5x1"",""V5x2_1x1_2x1""]","[""594"",""094"",""940""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Evening,2,3,"[3,2,1]",false,false,0,8,12,14,true,425,17.339,B,[],"[""V3x2_5x1"",""V3x2_1x1_5x1""]","[""V3x2_1x1_5x1"",""V3x2_5x1""]","[""594"",""094"",""940""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Combined,3,4,"[4,3,2,1]",false,false,0,8,12,15,true,453,23.319,B+,[],"[""V1x2_5x2"",""V1x3_5x3"",""V5x3_1x2""]","[""V1x2_5x2"",""V1x3_5x3"",""V5x3_1x2""]","[""594"",""094"",""940""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.333*0.80->0.27; mirror=1.000*0.60->0.60; doubles=0.737*0.40->0.29; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Pennsylvania4,Midday,2,2,"[2,1]",false,false,0,8,12,19,true,401,15.439,B,[],"[""V3x2_4x1_5x1"",""V3x2_1x1""]","[""V3x2_1x1"",""V3x2_4x1_5x1""]","[""018"",""019"",""208""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.850*0.40->0.34; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Pennsylvania4,Evening,2,3,"[3,2,1]",false,false,0,8,12,17,true,350,17.339,B,[],"[""V4x2_2x1"",""V4x3_1x1_2x1""]","[""V4x2_2x1"",""V4x3_1x1_2x1""]","[""018"",""019"",""208""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Pennsylvania4,Combined,2,3,"[3,2,1]",false,false,0,8,12,17,true,410,20.399,B,[],"[""V1x1_2x1_5x1"",""V5x2_2x1_4x1""]","[""V1x1_2x1_5x1"",""V5x2_2x1_4x1""]","[""018"",""019"",""208""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,PuertoRico4,Midday,2,4,"[4,3,2,1]",false,false,0,8,12,10,true,434,19.429,B,[],"[""V1x2_4x1"",""V1x1_2x1_4x1""]","[""V1x2_4x1"",""V1x1_2x1_4x1""]","[""024"",""240"",""092""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,PuertoRico4,Evening,1,2,"[2,1]",false,false,0,8,12,13,true,582,20.053,C,[],"[""V5x3_1x2_3x2""]","[""V5x3_1x2_3x2""]","[""024"",""240"",""092""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,PuertoRico4,Combined,2,3,"[3,2,1]",false,false,0,8,12,13,true,582,21.319,B,[],"[""V3x2_1x1_5x1"",""V1x2_3x2_5x1""]","[""V3x2_1x1_5x1"",""V1x2_3x2_5x1""]","[""024"",""240"",""092""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,SouthCarolina4,Midday,1,2,"[2,1]",false,false,0,8,12,23,true,448,20.053,C,[],"[""V2x2_4x2_1x1""]","[""V2x2_4x2_1x1""]","[""534"",""153"",""541""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,SouthCarolina4,Evening,3,4,"[4,3,2,1]",false,false,0,8,12,20,true,344,20.068,B+,[],"[""V1x1_4x1_5x1"",""V5x3_4x2_3x1"",""V4x2_5x2""]","[""V1x1_4x1_5x1"",""V4x2_5x2"",""V5x3_4x2_3x1""]","[""534"",""153"",""345""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.400*0.80->0.32; mirror=1.000*0.60->0.60; doubles=0.080*0.40->0.03; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,SouthCarolina4,Combined,1,2,"[2,1]",false,false,0,8,12,18,true,335,21.681,C,[],"[""V1x2_2x1""]","[""V1x2_2x1""]","[""534"",""345"",""341""]",1.15,1.0,overlap=0.693*1.00->0.69; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Virginia4,Midday,4,4,"[4,3,2,1]",false,false,0,8,12,11,true,546,20.339,A,[],"[""V1x3_3x2_5x2"",""V1x3_3x2_5x1"",""V1x3_3x1"",""V1x3""]","[""V1x3"",""V1x3_3x1"",""V1x3_3x2_5x1""]","[""540"",""504"",""045""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Virginia4,Evening,2,2,"[2,1]",false,false,0,8,12,14,true,542,15.392,B,[],"[""V1x2_4x1_5x1"",""V1x2_5x1""]","[""V1x2_4x1_5x1"",""V1x2_5x1""]","[""540"",""504"",""045""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.733*0.40->0.29; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Virginia4,Combined,1,4,"[4,3,2,1]",false,false,0,8,12,13,true,531,28.194,C,[],"[""V1x2_3x1_5x1""]","[""V1x2_3x1_5x1""]","[""540"",""504"",""045""]",1.15,1.0,overlap=0.693*1.00->0.69; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.667*0.80->0.53; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
