area,col,combined.core,combined.first3_step,draw,method,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,own.core,own.first3_step,section,set,state
LS1,6,4667,3,Draw1,A,1,1,0,0,4667,3,Midday,Set1,Connecticut4
LS1,6,4667,2,Draw1,B,0,0,0,0,3667,2,Midday,Set1,Connecticut4
LS1,6,04,1,Draw1,C,1,0,0,0,04,1,Midday,Set1,Connecticut4
LS1,6,046,1,Draw1,D,1,0,0,0,046,1,Midday,Set1,Connecticut4
LS1,6,1667,3,Draw1,E,0,0,0,0,6678,3,Midday,Set1,Connecticut4
LS1,6,04,1,Draw1,T,1,0,0,0,04,1,Midday,Set1,Connecticut4
LS1,5,667,3,Draw1,A,1,1,0,0,667,3,Midday,Set1,Connecticut4
LS1,5,66,2,Draw1,B,0,0,0,0,366,2,Midday,Set1,Connecticut4
LS1,5,0,1,Draw1,C,1,0,0,0,0,1,Midday,Set1,Connecticut4
LS1,5,06,1,Draw1,D,1,0,0,0,06,1,Midday,Set1,Connecticut4
LS1,5,166,2,Draw1,E,0,0,0,1,668,3,Midday,Set1,Connecticut4
LS1,5,0,1,Draw1,T,1,0,0,0,0,1,Midday,Set1,Connecticut4
LS1,7,001199,1,Draw1,A,1,0,0,0,001199,1,Evening,Set3,Connecticut4
LS1,7,001199,1,Draw1,B,1,0,0,0,001199,1,Evening,Set3,Connecticut4
LS1,7,1199,1,Draw1,C,1,0,0,0,1199,1,Evening,Set3,Connecticut4
LS1,7,01199,1,Draw1,D,1,0,0,0,01199,1,Evening,Set3,Connecticut4
LS1,7,0399,3,Draw1,E,0,0,0,0,0899,3,Evening,Set3,Connecticut4
LS1,7,1199,1,Draw1,T,1,0,0,0,1199,1,Evening,Set3,Connecticut4
LS1,6,0019,1,Draw1,A,1,0,0,0,0019,1,Evening,Set3,Connecticut4
LS1,6,0019,1,Draw1,B,1,0,0,0,0019,1,Evening,Set3,Connecticut4
LS1,6,19,1,Draw1,C,1,0,0,0,19,1,Evening,Set3,Connecticut4
LS1,6,019,1,Draw1,D,1,0,0,0,019,1,Evening,Set3,Connecticut4
LS1,6,039,3,Draw1,E,0,0,0,0,089,3,Evening,Set3,Connecticut4
LS1,6,19,1,Draw1,T,1,0,0,0,19,1,Evening,Set3,Connecticut4
LS1,5,001,1,Draw1,A,1,0,0,0,001,1,Evening,Set3,Connecticut4
LS1,5,001,1,Draw1,B,1,0,0,0,001,1,Evening,Set3,Connecticut4
LS1,5,1,1,Draw1,C,1,0,0,0,1,1,Evening,Set3,Connecticut4
LS1,5,01,1,Draw1,D,1,0,0,0,01,1,Evening,Set3,Connecticut4
LS1,5,0035,2,Draw1,E,0,0,0,0,038,2,Evening,Set3,Connecticut4
LS1,5,001,1,Draw1,T,1,0,0,0,001,1,Evening,Set3,Connecticut4
LS1,7,00449,2,Draw1,A,1,2,0,0,00449,2,Evening,Set2,Connecticut4
LS1,7,00449,2,Draw1,B,0,0,0,0,449,2,Evening,Set2,Connecticut4
LS1,7,1449,1,Draw1,C,1,0,0,0,1449,1,Evening,Set2,Connecticut4
LS1,7,0449,2,Draw1,D,0,0,0,0,449,2,Evening,Set2,Connecticut4
LS1,7,344,4,Draw1,E,0,1,0,0,4489,4,Evening,Set2,Connecticut4
LS1,7,1449,1,Draw1,T,1,2,0,0,1449,1,Evening,Set2,Connecticut4
LS1,6,0014,1,Draw1,A,1,1,0,0,0014,1,Evening,Set2,Connecticut4
LS1,6,0014,1,Draw1,B,1,0,0,0,0014,1,Evening,Set2,Connecticut4
LS1,6,14,1,Draw1,C,1,0,0,0,14,1,Evening,Set2,Connecticut4
LS1,6,014,1,Draw1,D,1,0,0,0,014,1,Evening,Set2,Connecticut4
LS1,6,034,3,Draw1,E,0,0,0,0,048,3,Evening,Set2,Connecticut4
LS1,6,14,1,Draw1,T,1,1,0,0,14,1,Evening,Set2,Connecticut4
LS1,5,001,1,Draw1,A,1,0,0,0,001,1,Evening,Set2,Connecticut4
LS1,5,001,1,Draw1,B,1,0,0,0,001,1,Evening,Set2,Connecticut4
LS1,5,1,1,Draw1,C,1,0,0,0,1,1,Evening,Set2,Connecticut4
LS1,5,01,1,Draw1,D,1,0,0,0,01,1,Evening,Set2,Connecticut4
LS1,5,003,2,Draw1,E,0,0,0,0,38,2,Evening,Set2,Connecticut4
LS1,5,001,1,Draw1,T,1,0,0,0,001,1,Evening,Set2,Connecticut4
LS1,7,0047,2,Draw1,A,0,1,0,1,0024,3,Evening,Set1,Connecticut4
LS1,7,0047,2,Draw1,B,0,0,0,0,247,2,Evening,Set1,Connecticut4
LS1,7,4,2,Draw1,C,0,0,0,0,247,2,Evening,Set1,Connecticut4
LS1,7,04,2,Draw1,D,0,0,0,0,247,2,Evening,Set1,Connecticut4
LS1,7,37,4,Draw1,E,0,0,0,0,48,4,Evening,Set1,Connecticut4
LS1,7,47,2,Draw1,T,0,1,0,0,247,2,Evening,Set1,Connecticut4
LS1,6,0017,1,Draw1,A,1,0,0,0,0017,1,Evening,Set1,Connecticut4
LS1,6,0017,1,Draw1,B,1,0,0,0,0017,1,Evening,Set1,Connecticut4
LS1,6,17,1,Draw1,C,1,0,0,0,17,1,Evening,Set1,Connecticut4
LS1,6,017,1,Draw1,D,1,0,0,0,017,1,Evening,Set1,Connecticut4
LS1,6,003,2,Draw1,E,0,0,0,0,378,2,Evening,Set1,Connecticut4
LS1,6,17,1,Draw1,T,1,0,0,0,17,1,Evening,Set1,Connecticut4
LS1,5,007,1,Draw1,A,1,0,0,0,007,1,Evening,Set1,Connecticut4
LS1,5,007,1,Draw1,B,1,0,0,0,007,1,Evening,Set1,Connecticut4
LS1,5,7,1,Draw1,C,1,0,0,0,7,1,Evening,Set1,Connecticut4
LS1,5,07,1,Draw1,D,1,0,0,0,07,1,Evening,Set1,Connecticut4
LS1,5,00,2,Draw1,E,0,0,0,0,37,2,Evening,Set1,Connecticut4
LS1,5,7,1,Draw1,T,1,0,0,0,7,1,Evening,Set1,Connecticut4
LS1,7,1566,5,Draw1,A,1,0,0,2,1566,3,Combined,Set3,Connecticut4
LS1,7,1566,4,Draw1,B,1,0,0,1,1566,3,Combined,Set3,Connecticut4
LS1,7,1566,3,Draw1,C,1,0,0,1,1566,2,Combined,Set3,Connecticut4
LS1,7,1566,3,Draw1,D,1,0,0,1,1566,2,Combined,Set3,Connecticut4
LS1,7,1566,5,Draw1,E,0,0,0,1,145,4,Combined,Set3,Connecticut4
LS1,7,1566,3,Draw1,T,1,0,0,1,1566,2,Combined,Set3,Connecticut4
LS1,6,156,5,Draw1,A,1,0,0,2,156,3,Combined,Set3,Connecticut4
LS1,6,156,4,Draw1,B,1,0,0,1,156,3,Combined,Set3,Connecticut4
LS1,6,156,3,Draw1,C,1,0,0,1,156,2,Combined,Set3,Connecticut4
LS1,6,156,3,Draw1,D,1,0,0,1,156,2,Combined,Set3,Connecticut4
LS1,6,156,5,Draw1,E,0,0,0,1,45,4,Combined,Set3,Connecticut4
LS1,6,156,3,Draw1,T,1,0,0,1,156,2,Combined,Set3,Connecticut4
LS1,5,569,3,Draw1,A,1,0,0,1,569,2,Combined,Set3,Connecticut4
LS1,5,569,3,Draw1,B,1,0,0,1,569,2,Combined,Set3,Connecticut4
LS1,5,56,3,Draw1,C,1,0,0,1,56,2,Combined,Set3,Connecticut4
LS1,5,56,3,Draw1,D,1,0,0,1,56,2,Combined,Set3,Connecticut4
LS1,5,569,4,Draw1,E,0,0,0,0,45,4,Combined,Set3,Connecticut4
LS1,5,569,3,Draw1,T,1,0,0,1,569,2,Combined,Set3,Connecticut4
LS1,7,1556,5,Draw1,A,1,0,0,2,1556,3,Combined,Set2,Connecticut4
LS1,7,1556,4,Draw1,B,1,0,0,1,1556,3,Combined,Set2,Connecticut4
LS1,7,1556,3,Draw1,C,1,0,0,1,1556,2,Combined,Set2,Connecticut4
LS1,7,1556,4,Draw1,D,1,0,0,1,1556,3,Combined,Set2,Connecticut4
LS1,7,1556,6,Draw1,E,0,0,0,2,4559,4,Combined,Set2,Connecticut4
LS1,7,1556,3,Draw1,T,1,0,0,1,1556,2,Combined,Set2,Connecticut4
LS1,6,55699,3,Draw1,A,1,0,0,1,55699,2,Combined,Set2,Connecticut4
LS1,6,55699,3,Draw1,B,1,0,0,1,55699,2,Combined,Set2,Connecticut4
LS1,6,556,3,Draw1,C,1,0,0,1,556,2,Combined,Set2,Connecticut4
LS1,6,5569,3,Draw1,D,1,0,0,1,5569,2,Combined,Set2,Connecticut4
LS1,6,55699,4,Draw1,E,0,0,0,0,4559,4,Combined,Set2,Connecticut4
LS1,6,556,3,Draw1,T,1,0,0,1,556,2,Combined,Set2,Connecticut4
LS1,5,5569,3,Draw1,A,1,0,0,1,5569,2,Combined,Set2,Connecticut4
LS1,5,5569,3,Draw1,B,1,0,0,1,5569,2,Combined,Set2,Connecticut4
LS1,5,556,3,Draw1,C,1,0,0,1,556,2,Combined,Set2,Connecticut4
LS1,5,556,3,Draw1,D,1,0,0,1,556,2,Combined,Set2,Connecticut4
LS1,5,5569,4,Draw1,E,0,0,0,1,4556,3,Combined,Set2,Connecticut4
LS1,5,556,3,Draw1,T,1,0,0,1,556,2,Combined,Set2,Connecticut4
LS1,7,1556,5,Draw1,A,1,0,0,2,1556,3,Combined,Set1,Connecticut4
LS1,7,1556,4,Draw1,B,1,0,0,1,1556,3,Combined,Set1,Connecticut4
LS1,7,1556,3,Draw1,C,1,0,0,1,1556,2,Combined,Set1,Connecticut4
LS1,7,1556,4,Draw1,D,1,0,0,1,1556,3,Combined,Set1,Connecticut4
LS1,7,1556,6,Draw1,E,0,0,0,2,4559,4,Combined,Set1,Connecticut4
LS1,7,1556,3,Draw1,T,1,0,0,1,1556,2,Combined,Set1,Connecticut4
LS1,6,5569,3,Draw1,A,1,0,0,1,5569,2,Combined,Set1,Connecticut4
LS1,6,5569,3,Draw1,B,1,0,0,1,5569,2,Combined,Set1,Connecticut4
LS1,6,556,3,Draw1,C,1,0,0,1,556,2,Combined,Set1,Connecticut4
LS1,6,556,3,Draw1,D,1,0,0,1,556,2,Combined,Set1,Connecticut4
LS1,6,5569,4,Draw1,E,0,0,0,1,4556,3,Combined,Set1,Connecticut4
LS1,6,556,3,Draw1,T,1,0,0,1,556,2,Combined,Set1,Connecticut4
LS1,5,559,3,Draw1,A,1,0,0,1,559,2,Combined,Set1,Connecticut4
LS1,5,559,3,Draw1,B,1,0,0,1,559,2,Combined,Set1,Connecticut4
LS1,5,55,3,Draw1,C,1,0,0,1,55,2,Combined,Set1,Connecticut4
LS1,5,55,3,Draw1,D,1,0,0,1,55,2,Combined,Set1,Connecticut4
LS1,5,559,4,Draw1,E,0,0,0,1,455,3,Combined,Set1,Connecticut4
LS1,5,55,3,Draw1,T,1,0,0,1,55,2,Combined,Set1,Connecticut4
LS2,3,47,3,Draw4,A,0,1,0,1,347,2,Midday,Set1,Connecticut4
LS2,3,0499,2,Draw4,B,0,0,0,0,34,2,Midday,Set1,Connecticut4
LS2,3,499,2,Draw4,C,0,0,0,0,,2,Midday,Set1,Connecticut4
LS2,3,499,2,Draw4,D,0,0,0,0,,2,Midday,Set1,Connecticut4
LS2,3,0499,2,Draw4,E,0,0,0,0,349,2,Midday,Set1,Connecticut4
LS2,3,499,2,Draw4,T,0,0,0,0,4,2,Midday,Set1,Connecticut4
LS2,1,47,3,Draw6,A,1,1,0,1,47,2,Midday,Set1,Connecticut4
LS2,1,47,3,Draw6,B,1,0,0,1,47,2,Midday,Set1,Connecticut4
LS2,1,499,2,Draw6,C,0,0,0,0,,2,Midday,Set1,Connecticut4
LS2,1,499,2,Draw6,D,0,0,0,0,,2,Midday,Set1,Connecticut4
LS2,1,24,6,Draw6,E,0,0,0,2,47,4,Midday,Set1,Connecticut4
LS2,1,499,2,Draw6,T,0,0,0,0,4,2,Midday,Set1,Connecticut4
LS2,3,46677,4,Draw4,A,0,1,0,1,0049,3,Evening,Set1,Connecticut4
LS2,3,49,2,Draw4,B,0,0,0,0,4779,2,Evening,Set1,Connecticut4
LS2,3,49,2,Draw4,C,0,0,0,0,4779,2,Evening,Set1,Connecticut4
LS2,3,479,3,Draw4,D,0,0,0,0,49,3,Evening,Set1,Connecticut4
LS2,3,479,3,Draw4,E,1,0,0,0,479,3,Evening,Set1,Connecticut4
LS2,3,49,2,Draw4,T,0,1,0,0,4779,2,Evening,Set1,Connecticut4
LS2,1,4466,4,Draw6,A,0,2,0,1,0044,3,Evening,Set1,Connecticut4
LS2,1,0044,2,Draw6,B,0,0,0,0,44,2,Evening,Set1,Connecticut4
LS2,1,4466,1,Draw6,C,1,0,0,0,4466,1,Evening,Set1,Connecticut4
LS2,1,44,3,Draw6,D,0,0,0,1,446,2,Evening,Set1,Connecticut4
LS2,1,44,3,Draw6,E,0,0,0,1,446,2,Evening,Set1,Connecticut4
LS2,1,4466,1,Draw6,T,1,2,0,0,4466,1,Evening,Set1,Connecticut4
LS2,3,0226,3,Draw4,A,1,0,0,1,0226,2,Combined,Set1,Connecticut4
LS2,3,0446,1,Draw4,B,1,0,0,0,0446,1,Combined,Set1,Connecticut4
LS2,3,0446,1,Draw4,C,1,0,0,0,0446,1,Combined,Set1,Connecticut4
LS2,3,0446,1,Draw4,D,1,0,0,0,0446,1,Combined,Set1,Connecticut4
LS2,3,0446,2,Draw4,E,0,0,0,1,06,3,Combined,Set1,Connecticut4
LS2,3,0446,1,Draw4,T,1,0,0,0,0446,1,Combined,Set1,Connecticut4
LS2,1,066,5,Draw6,A,1,0,0,2,066,3,Combined,Set1,Connecticut4
LS2,1,066,4,Draw6,B,1,0,0,1,066,3,Combined,Set1,Connecticut4
LS2,1,066,3,Draw6,C,1,0,0,1,066,2,Combined,Set1,Connecticut4
LS2,1,066,3,Draw6,D,1,0,0,1,066,2,Combined,Set1,Connecticut4
LS2,1,066,5,Draw6,E,0,0,0,1,04,4,Combined,Set1,Connecticut4
LS2,1,066,3,Draw6,T,1,0,0,1,066,2,Combined,Set1,Connecticut4
