area,col,degenerate.empty,dr.win_drop_digit,dr.win_drop_exact,dr.win_drop_vtrac,dr.win_exact,dr.win_family_exact,dr.win_family_vtrac,dr.win_final_value,dr.win_step_drop_exact,dr.win_step_drop_vtrac,dr.win_step_exact,dr.win_step_family_exact,dr.win_step_family_vtrac,dr.win_step_vtrac,dr.win_variant,dr.win_vtrac,dr.win_vtrac_local_index,draw,final.canon3,final.len_is1,final.len_is2,final.len_is3,final.value,final_3canon,method,method.agree_count,methods.core_agreement,methods.early_fraction,mode,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,perm.count,perm.density,post3_span,pre.core3_hint,pre.mirror_pair,pre.orig_unique,score,sec.consensus_any,sec.consensus_strong,sec.pairwise_jaccard,sec.time_to3_max,sec.time_to3_min,section,sequence.steps_kept,sequence.steps_total,set,set.linger,set.memory_strength,set.repeat_new_box,stability.order_cue,stability.survival_frac3,state,tail.exact_len3,tail.final_len,tail.final_unique,tail.unique2,tail.wobble,terminal.is_3value,terminal.len,terminal.len_is1,terminal.len_is2,terminal.len_is3,terminal.unique,terminal.unique_1,terminal.unique_2,time_to_3,time_to_3_fast,traj.early_terminal,traj.first3,traj.reduction_slope,traj.time_to_3,vtrac.hot_source,vtrac.set,vtrac.v_hot,xcol.agree_count
LS1,7,0,,0,1,0,0,0,7,-1,2,-1,-1,-1,0,Midday,1,-1,Draw1,7,1,0,0,7,7,A,3,3,0.8333333333333334,own,1,1,0,0,1.0,0.5,3.0,0,1,8,100.0,0,0,0.13333333333333333,3,1,Midday,7,29,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,1,1,1,1,0,1,1,1,0,0,1,1,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,3,1.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,A,3,3,0.8333333333333334,combined,1,1,0,0,0.0,0.0,8.0,0,1,8,100.0,0,0,0.13333333333333333,5,1,Midday,8,12,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,3,1.7142857142857142,3,derived_from_DR,,0.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,B,3,3,0.8333333333333334,own,1,0,0,1,0.0,0.0,2.0,0,1,8,100.0,0,0,0.13333333333333333,3,1,Midday,5,5,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3.0,2,derived_from_DR,,0.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,B,3,3,0.8333333333333334,combined,1,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.13333333333333333,4,1,Midday,7,7,Set3,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,2.0,3,derived_from_DR,,0.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,C,3,3,0.8333333333333334,own,1,0,0,0,0.0,0.0,1.0,0,1,8,100.0,0,0,0.16666666666666666,2,1,Midday,3,3,Set3,0,0,0,0.5,0.375,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6.0,1,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,C,3,3,0.8333333333333334,combined,1,0,0,0,0.0,0.0,2.0,0,1,8,100.0,0,0,0.16666666666666666,3,1,Midday,4,4,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4.0,1,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,D,3,3,0.8333333333333334,own,1,0,0,0,0.0,0.0,1.0,0,1,8,100.0,0,0,0.2333333333333333,2,1,Midday,3,3,Set3,0,0,0,0.5,0.375,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6.0,1,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,D,3,3,0.8333333333333334,combined,1,0,0,0,0.0,0.0,2.0,0,1,8,100.0,0,0,0.2333333333333333,3,1,Midday,4,4,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4.0,1,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,E,3,3,0.8333333333333334,own,0,0,0,1,0.0,0.0,2.0,0,1,8,100.0,0,0,0.08333333333333333,4,3,Midday,7,7,Set3,0,0,0,0.3333333333333333,0.25,Connecticut4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,2.0,4,derived_from_DR,,0.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,E,3,3,0.8333333333333334,combined,0,0,0,1,0.0,0.0,6.0,0,1,8,100.0,0,0,0.0,5,3,Midday,10,12,Set3,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,5,1.3333333333333333,5,derived_from_DR,,0.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,T,3,3,0.8333333333333334,own,1,0,0,0,0.0,0.0,5.0,0,1,8,100.0,0,0,0.16666666666666666,2,1,Midday,5,7,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,T,3,3,0.8333333333333334,combined,1,0,0,0,0.0,0.0,10.0,0,1,8,100.0,0,0,0.16666666666666666,3,1,Midday,6,12,Set3,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.4,1,derived_from_DR,,0.0,0
LS1,6,0,,0,1,0,0,0,7,-1,2,-1,-1,-1,0,Midday,1,-1,Draw1,7,1,0,0,7,7,A,3,3,0.8333333333333334,own,1,1,0,0,1.0,0.5,3.0,0,1,8,100.0,0,0,0.13333333333333333,3,1,Midday,7,29,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,1,1,1,1,0,1,1,1,0,0,1,1,0,3,1,1,3,1.6666666666666667,3,derived_from_DR,3,1.0,1
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,A,3,3,0.8333333333333334,combined,1,1,0,0,0.0,0.0,8.0,0,1,8,100.0,0,0,0.13333333333333333,5,1,Midday,8,12,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,3,1.5714285714285714,3,derived_from_DR,,0.0,1
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,B,3,3,0.8333333333333334,own,1,0,0,1,0.0,0.0,2.0,0,1,8,100.0,0,0,0.13333333333333333,3,1,Midday,5,5,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2.75,2,derived_from_DR,,0.0,1
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,B,3,3,0.8333333333333334,combined,1,0,0,1,0.0,0.0,3.0,0,1,8,100.0,0,0,0.13333333333333333,4,1,Midday,7,7,Set3,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,,0.0,1
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,C,3,3,0.8333333333333334,own,1,0,0,0,0.0,0.0,1.0,0,1,8,100.0,0,0,0.16666666666666666,2,1,Midday,3,3,Set3,0,0,0,0.5,0.375,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5.5,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,C,3,3,0.8333333333333334,combined,1,0,0,0,0.0,0.0,2.0,0,1,8,100.0,0,0,0.16666666666666666,3,1,Midday,4,4,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3.6666666666666665,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,D,3,3,0.8333333333333334,own,1,0,0,0,0.0,0.0,1.0,0,1,8,100.0,0,0,0.2333333333333333,2,1,Midday,3,3,Set3,0,0,0,0.5,0.375,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5.5,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,D,3,3,0.8333333333333334,combined,1,0,0,0,0.0,0.0,2.0,0,1,8,100.0,0,0,0.2333333333333333,3,1,Midday,4,4,Set3,0,0,0,0.3333333333333333,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3.6666666666666665,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,E,3,3,0.8333333333333334,own,0,0,0,1,0.0,0.0,2.0,0,1,8,100.0,0,0,0.1111111111111111,4,3,Midday,7,7,Set3,0,0,0,0.3333333333333333,0.25,Connecticut4,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,1.8333333333333333,4,derived_from_DR,,0.0,1
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,0,Midday,1,-1,Draw1,,0,0,0,,,E,3,3,0.8333333333333334,combined,0,0,0,1,0.0,0.0,6.0,0,1,8,100.0,0,0,0.0,5,3,Midday,10,12,Set3,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,5,1.2222222222222223,5,derived_from_DR,,0.0,1
