Draw
968
788
006
830
738
639
098
358
295
674
708
048
968
618
003
062
088
803
236
545
379
960
279
562
332
212
811
452
027
825
555
723
337
453
343
064
092
067
793
225
575
428
637
602
143
663
370
022
648
963
319
576
986
454
462
672
636
293
907
593
631
658
503
681
288
496
585
117
243
693
332
894
797
898
902
462
368
717
728
818
081
812
082
977
731
098
399
432
715
199
782
664
669
129
809
978
154
137
218
083
701
561
792
473
194
922
654
360
338
226
128
538
647
834
265
581
448
296
556
096
168
012
601
371
213
210
203
305
363
351
599
848
469
815
500
908
115
769
667
979
621
384
502
327
583
693
493
117
785
255
775
783
623
006
630
719
915
820
200
176
232
904
248
799
723
258
595
881
806
212
554
259
837
946
785
210
834
598
478
802
140
025
989
189
975
789
930
917
683
071
975
310
674
853
520
229
983
470
039
618
203
066
955
755
874
911
740
364
237
540
608
155
433
601
824
818
770
613
616
331
580
706
619
008
010
940
692
082
779
985
906
666
799
338
729
873
252
428
728
686
189
083
167
702
436
336
557
220
938
771
177
891
777
789
471
305
660
456
744
911
350
001
224
427
174
729
755
361
654
818
551
212
963
089
469
434
053
522
161
242
816
479
995
833
236
643
592
739
730
473
091
046
023
841
528
573
985
934
128
248
933
282
419
795
618
258
748
216
913
979
417
986
731
545
811
746
526
995
368
320
922
160
847
217
924
238
404
025
121
231
594
448
954
932
177
275
040
889
123
808
675
733
606
793
921
354
664
062
209
014
968
031
108
077
076
719
104
514
464
013
016
343
140
370
330
262
903
239
751
371
683
606
337
981
251
347
539
656
636
699
357
902
907
570
833
351
635
557
750
383
645
427
076
991
431
602
645
250
306
724
418
851
297
126
399
124
466
252
771
363
313
390
509
435
985
923
806
120
107
952
512
664
622
465
453
455
341
049
647
374
990
990
823
653
095
771
094
425
574
154
142
089
735
426
987
902
508
686
939
367
959
219
823
747
998
055
720
535
279
140
196
695
926
590
992
225
396
733
459
361
172
914
903
608
846
541
944
315
694
124
134
613
632
843
113
656
489
988
099
484
429
684
866
132
359
670
287
537
042
287
293
681
097
934
835
315
636
085
935
677
722
829
426
830
744
821
389
452
820
302
454
376
646
911
896
349
534
337
923
244
437
808
410
398
921
792
870
732
118
190
159
268
029
304
922
326
056
150
120
282
359
044
173
660
833
449
489
712
079
654
875
898
858
142
106
033
883
160
313
436
022
730
595
128
404
773
570
925
886
752
250
875
106
020
300
892
082
141
465
090
120
292
992
986
939
878
453
358
932
407
593
683
585
379
167
560
141
079
462
589
942
962
923
226
787
086
258
163
347
112
305
156
251
987
045
295
862
309
615
428
897
540
098
602
620
497
695
984
218
599
854
002
924
750
292
388
081
212
204
951
044
127
995
796
091
863
240
834
162
128
144
779
050
075
210
044
665
740
905
236
962
274
885
848
951
259
203
300
381
661
875
743
005
069
455
089
178
103
203
412
737
055
235
684
378
739
784
205
552
246
208
983
718
299
091
878
056
983
691
388
308
580
720
200
343
971
740
435
186
831
694
046
602
299
803
070
751
707
947
482
597
095
636
082
941
661
703
133
727
348
813
126
060
168
423
853
311
779
149
584
692
675
207
677
944
603
564
302
738
294
878
180
259
280
607
281
749
471
495
623
371
067
628
977
633
327
961
677
295
999
618
002
215
829
198
939
984
563
006
506
283
943
308
923
847
381
031
115
588
211
191
257
228
689
485
467
499
720
419
462
183
706
238
198
549
850
649
280
154
929
322
665
383
427
119
191
561
448
607
529
808
277
704
182
702
426
783
887
269
071
274
545
134
414
992
917
050
702
527
777
859
312
650
135
069
030
678
794
464
577
413
844
373
965
493
752
015
435
336
604
925
410
531
600
356
151
052
129
111
174
663
212
995
572
846
301
811
553
427
040
503
594
436
158
134
708
663
847
308
268
186
901
636
117
063
628
357
193
702
157
043
902
847
811
404
824
101
500
097
627
793
599
561
315
809
890
590
297
879
362
525
747
372
562
105
207
093
548
806
398
910
885
745
716
679
081
830
295
072
491
291
673
506
782
092
546
535
049
108
937
859
942
090
821
839
253
115
281
822
950
823
710
256
660
228
468
836
597
571
606
880
574
816
918
411
880
414
008
927
728
796
613
483
707
062
493
489
147
264
845
