area,col,degenerate.empty,dr.win_drop_digit,dr.win_drop_exact,dr.win_drop_vtrac,dr.win_exact,dr.win_family_exact,dr.win_family_vtrac,dr.win_final_value,dr.win_step_drop_exact,dr.win_step_drop_vtrac,dr.win_step_exact,dr.win_step_family_exact,dr.win_step_family_vtrac,dr.win_step_vtrac,dr.win_variant,dr.win_vtrac,dr.win_vtrac_local_index,draw,final.canon3,final.len_is1,final.len_is2,final.len_is3,final.value,final_3canon,method,method.agree_count,methods.core_agreement,methods.early_fraction,mode,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,perm.count,perm.density,post3_span,pre.core3_hint,pre.mirror_pair,pre.orig_unique,score,sec.consensus_any,sec.consensus_strong,sec.pairwise_jaccard,sec.time_to3_max,sec.time_to3_min,section,sequence.steps_kept,sequence.steps_total,set,set.linger,set.memory_strength,set.repeat_new_box,stability.order_cue,stability.survival_frac3,state,tail.exact_len3,tail.final_len,tail.final_unique,tail.unique2,tail.wobble,terminal.is_3value,terminal.len,terminal.len_is1,terminal.len_is2,terminal.len_is3,terminal.unique,terminal.unique_1,terminal.unique_2,time_to_3,time_to_3_fast,traj.early_terminal,traj.first3,traj.reduction_slope,traj.time_to_3,vtrac.hot_source,vtrac.set,vtrac.v_hot,xcol.agree_count
LS1,7,0,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,3,1,0,0,3,3,A,2,2,0.8333333333333334,own,0,1,0,0,1.0,0.5,3.0,0,1,8,100.0,0,0,0.37222222222222223,3,2,Midday,7,29,Set3,0,0,0,0.5,0.375,NorthCarolina4,0,1,1,0,2,1,1,1,0,0,1,1,0,3,1,1,3,1.6666666666666667,3,derived_from_DR,4,1.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,A,2,2,1.0,combined,0,1,0,0,0.0,0.0,8.0,0,1,8,76.04761904761902,0,0,0.5,3,3,Midday,8,12,Set3,0,0,0,0.3333333333333333,0.25,NorthCarolina4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.5714285714285714,3,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,B,2,2,0.8333333333333334,own,0,0,0,0,0.0,0.0,11.0,0,1,8,58.29166666666665,0,0,0.16666666666666666,2,2,Midday,9,14,Set3,0,0,0,0.3333333333333333,0.375,NorthCarolina4,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,1,2,1.375,2,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,B,2,2,1.0,combined,0,0,0,0,0.0,0.0,2.0,0,1,8,77.08333333333331,0,0,0.5,3,2,Midday,5,5,Set3,0,0,0,0.3333333333333333,0.375,NorthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2.75,2,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,C,2,2,0.8333333333333334,own,1,0,0,0,0.0,0.0,5.0,0,1,8,100.0,0,0,0.25,2,1,Midday,5,7,Set3,0,0,0,0.3333333333333333,0.375,NorthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.75,1,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,C,2,2,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,8,96.7222222222222,0,0,0.27777777777777773,2,1,Midday,4,4,Set3,0,0,0,0.3333333333333333,0.375,NorthCarolina4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.6666666666666665,1,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,D,2,2,0.8333333333333334,own,0,0,0,0,0.0,0.0,4.0,0,1,8,81.30555555555554,0,0,0.1111111111111111,2,1,Midday,5,7,Set3,0,0,0,0.5,0.375,NorthCarolina4,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,2.75,2,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,D,2,2,1.0,combined,0,0,0,0,0.0,0.0,1.0,0,1,8,92.08333333333331,0,0,0.4166666666666667,2,1,Midday,4,4,Set3,0,0,0,0.5,0.25,NorthCarolina4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,3.6666666666666665,2,derived_from_DR,,0.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,E,2,2,0.8333333333333334,own,0,0,0,3,0.0,0.0,7.0,0,1,8,57.83333333333334,0,0,0.16666666666666666,6,3,Midday,10,14,Set3,0,0,0,0.3333333333333333,0.375,NorthCarolina4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,1.2222222222222223,6,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,E,2,2,1.0,combined,0,0,0,3,0.0,0.0,3.0,0,1,8,85.33333333333333,0,0,0.3,4,3,Midday,7,7,Set3,0,0,0,0.3333333333333333,0.375,NorthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,,0.0,0
LS1,7,0,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,3,1,0,0,3,3,T,2,2,0.8333333333333334,own,1,1,0,0,1.0,0.5,5.0,0,1,8,100.0,0,0,0.5,2,1,Midday,5,29,Set3,0,0,0,0.3333333333333333,0.375,NorthCarolina4,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,2.5,1,derived_from_DR,4,1.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,T,2,2,1.0,combined,1,1,0,0,0.0,0.0,10.0,0,1,8,98.73888888888891,0,0,0.27777777777777773,2,1,Midday,6,12,Set3,0,0,0,0.25,0.375,NorthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.2,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,A,1,1,1.0,own,0,0,0,0,0.0,0.0,4.0,0,1,6,71.67777777777775,0,0,0.2222222222222222,3,2,Midday,6,7,Set3,0,0,0,0.3333333333333333,0.3333333333333333,NorthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.8,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,A,1,1,1.0,combined,0,0,0,0,0.0,0.0,3.0,0,1,6,56.56666666666667,0,0,0.6666666666666666,3,2,Midday,6,6,Set3,0,0,0,0.3333333333333333,0.5,NorthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1.8,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,B,1,1,1.0,own,1,0,0,0,0.0,0.0,5.0,0,1,6,63.97222222222222,0,0,0.27777777777777773,2,1,Midday,5,7,Set3,0,0,0,0.3333333333333333,0.5,NorthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.25,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,B,1,1,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,6,84.69444444444443,0,0,0.37222222222222223,2,1,Midday,4,4,Set3,0,0,0,0.3333333333333333,0.5,NorthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,C,1,1,1.0,own,1,0,0,0,0.0,0.0,1.0,0,1,6,71.66666666666666,0,0,0.5,1,1,Midday,3,3,Set3,0,0,0,0.5,0.16666666666666666,NorthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4.5,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,C,1,1,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,6,63.16666666666666,0,0,0.5,1,1,Midday,4,4,Set3,0,0,0,0.5,0.16666666666666666,NorthCarolina4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,D,1,1,1.0,own,1,0,0,0,0.0,0.0,5.0,0,1,6,75.08333333333333,0,0,0.5,1,1,Midday,5,7,Set3,0,0,0,0.3333333333333333,0.5,NorthCarolina4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.25,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,D,1,1,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,6,89.33333333333331,0,0,0.5,1,1,Midday,4,4,Set3,0,0,0,0.3333333333333333,0.5,NorthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,1
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,E,1,1,1.0,own,0,0,0,1,0.0,0.0,5.0,0,1,6,65.67777777777776,0,0,0.2222222222222222,4,2,Midday,6,8,Set3,0,0,0,0.3333333333333333,0.3333333333333333,NorthCarolina4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.8,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,E,1,1,1.0,combined,0,0,0,1,0.0,0.0,3.0,0,1,6,56.899999999999984,0,0,0.2333333333333333,3,3,Midday,6,7,Set3,0,0,0,0.5,0.3333333333333333,NorthCarolina4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,1.8,3,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,T,1,1,1.0,own,1,0,0,0,0.0,0.0,2.0,0,1,6,74.24999999999999,0,0,0.4166666666666667,1,1,Midday,4,4,Set3,0,0,0,0.3333333333333333,0.3333333333333333,NorthCarolina4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,T,1,1,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,6,66.64999999999999,0,0,0.4166666666666667,1,1,Midday,6,6,Set3,0,0,0,0.3333333333333333,0.3333333333333333,NorthCarolina4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.8,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,A,2,2,1.0,own,0,0,0,0,0.0,0.0,4.0,0,1,6,75.19999999999997,0,0,0.16666666666666666,2,1,Midday,6,7,Set3,0,0,0,0.3333333333333333,0.3333333333333333,NorthCarolina4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.4,2,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,A,2,2,1.0,combined,0,0,0,0,0.0,0.0,3.0,0,1,6,68.53333333333333,0,0,0.3,2,1,Midday,6,6,Set3,0,0,0,0.3333333333333333,0.5,NorthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1.4,2,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,B,2,2,1.0,own,1,0,0,0,0.0,0.0,5.0,0,1,6,77.94444444444443,0,0,0.37222222222222223,2,1,Midday,5,7,Set3,0,0,0,0.3333333333333333,0.5,NorthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.75,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,B,2,2,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,6,96.99999999999997,0,0,0.2333333333333333,2,1,Midday,4,4,Set3,0,0,0,0.3333333333333333,0.5,NorthCarolina4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.3333333333333335,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,C,2,2,1.0,own,1,0,0,0,0.0,0.0,1.0,0,1,6,83.94444444444444,0,0,0.5555555555555555,1,1,Midday,3,3,Set3,0,0,0,0.5,0.16666666666666666,NorthCarolina4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.5,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,C,2,2,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,6,76.44444444444443,0,0,0.5555555555555555,1,1,Midday,4,4,Set3,0,0,0,0.5,0.16666666666666666,NorthCarolina4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.3333333333333335,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,D,2,2,1.0,own,1,0,0,0,0.0,0.0,1.0,0,1,6,91.91666666666664,0,0,0.4166666666666667,1,1,Midday,3,3,Set3,0,0,0,0.5,0.3333333333333333,NorthCarolina4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3.5,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,D,2,2,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,6,88.41666666666666,0,0,0.4166666666666667,1,1,Midday,4,4,Set3,0,0,0,0.5,0.3333333333333333,NorthCarolina4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2.3333333333333335,1,derived_from_DR,,0.0,1
