section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set3,Draw1,4,133469,boxed,24.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,4,0,3,941336,1,24,True,8,3,3,0.0,1,0,0,1,1,0.0,3,0.5,0,4,0,3,1,0,False,boxed|cov4|hp_repeat3|mirror|hot1|perm4|hidden3v|set_chain3,133469,189,918,616,False,False,True
Midday,Set1,Draw4,1,33469,boxed,23.5,"R2,R4,R8",True,False,False,False,False,False,False,True,False,2,3,0,2,94336,1,24,True,6,2,2,0.0,1,0,0,4,1,3.0,2,0.5,0,0,2,1,3,0,False,boxed|cov3|hp_repeat2|mirror|hot2|dom_last|perm3|hidden3v|draw_chain3,33469,189,918,616,False,False,True
Combined,Set3,Draw1,3,1349,boxed,22.5,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3,0,2,1934,2,24,True,8,2,2,0.0,3,0,0,1,1,0.0,1,0.5,0,4,0,3,1,0,False,boxed|cov4|hp_repeat2|vstr2|mirror|hot1|perm3|hidden3v|set_chain3,1349,189,918,616,False,False,True
Midday,Set1,Draw3,1,346,boxed,22.5,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,3,0,5,436,1,24,True,6,5,2,0.0,1,0,0,4,0,0.0,0,0.5,0,0,4,1,5,0,False,boxed|cov3|hp_repeat5|hot2|perm3|hidden3v|draw_chain5,346,189,918,616,False,False,True
Combined,Set3,Draw1,3,139,straight,21.5,"R6,R8",False,True,False,False,False,False,False,False,False,1,1,0,5,193,2,24,True,4,5,0,0.0,5,0,0,1,0,0.0,0,0.5,2,4,0,3,1,0,False,straight|cov2|hp_repeat5|vstr2|hot1|hidden3v|vtrac_straight|set_chain3,139,189,918,616,False,False,True
Midday,Set1,Draw3,1,3469,boxed,21.5,"R2,R4,R8",True,False,False,False,False,False,False,True,False,2,3,0,3,9436,1,24,True,6,3,2,0.0,1,0,0,4,1,3.0,1,0.5,0,0,0,1,1,0,False,boxed|cov3|hp_repeat3|mirror|hot2|dom_last|perm3|hidden3v,3469,189,918,616,False,False,True
Midday,Set1,Draw4,1,3346,boxed,21.5,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,3,0,4,4336,1,24,True,6,4,2,0.0,1,0,0,4,0,0.0,1,0.5,0,0,3,1,4,0,False,boxed|cov3|hp_repeat4|hot2|perm3|hidden3v|draw_chain4,3346,189,918,616,False,False,True
Combined,Set3,Draw1,4,139,straight,19.5,"R6,R8",False,True,False,False,False,False,False,False,False,1,1,0,5,193,2,24,True,4,5,0,0.0,5,0,0,1,0,0.0,0,0.5,0,4,0,3,1,0,False,straight|cov2|hp_repeat5|vstr2|hot1|hidden3v|set_chain3,139,189,918,616,False,False,True
Combined,Set3,Draw1,4,1339,straight,19.5,"R6,R8",False,True,False,False,False,False,False,False,False,1,1,0,4,1933,2,24,True,4,4,0,0.0,5,0,0,1,0,0.0,1,0.5,0,4,0,3,1,0,False,straight|cov2|hp_repeat4|vstr2|hot1|hidden3v|set_chain3,1339,189,918,616,False,False,True
Midday,Set1,Draw3,2,3466,boxed,19.5,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,3,0,4,4366,1,24,True,6,4,2,0.0,1,0,0,2,0,0.0,1,0.5,0,0,3,1,4,0,False,boxed|cov3|hp_repeat4|hot2|perm3|hidden3v|draw_chain4,3466,189,918,616,False,False,True
Midday,Set1,Draw4,2,334669,boxed,19.5,"R2,R4,R8",True,False,False,False,False,False,False,False,False,2,3,0,3,943366,1,24,True,6,3,2,0.0,1,0,0,2,1,0.0,3,0.5,0,0,1,1,2,0,False,boxed|cov3|hp_repeat3|mirror|hot2|perm3|hidden3v|draw_chain2,334669,189,918,616,False,False,True
Combined,Set3,Draw1,4,33469,boxed,18.5,"R4,R8",True,False,False,False,False,False,False,False,False,1,2,0,4,96334,1,24,True,4,4,1,0.0,1,0,0,1,1,0.0,2,0.5,0,4,0,3,1,0,False,boxed|cov2|hp_repeat4|mirror|hot1|perm2|hidden3v|set_chain3,33469,189,918,616,False,False,True
Combined,Set3,Draw1,5,11339,straight,18.5,"R6,R8",False,True,False,False,False,False,False,False,False,0,1,0,3,11933,2,24,True,4,3,0,0.0,5,0,0,0,0,0.0,2,0.5,0,4,0,3,1,0,False,straight|cov2|hp_repeat3|vstr2|hidden3v|set_chain3,11339,189,918,616,False,False,True
Combined,Set3,Draw1,5,139,straight,18.5,"R6,R8",False,True,False,False,False,False,False,False,False,0,1,0,5,193,2,24,True,4,5,0,0.0,5,0,0,0,0,0.0,0,0.5,0,4,0,3,1,0,False,straight|cov2|hp_repeat5|vstr2|hidden3v|set_chain3,139,189,918,616,False,False,True
Combined,Set3,Draw1,5,1339,straight,18.5,"R6,R8",False,True,False,False,False,False,False,False,False,0,1,0,4,1933,2,24,True,4,4,0,0.0,5,0,0,0,0,0.0,1,0.5,0,4,0,3,1,0,False,straight|cov2|hp_repeat4|vstr2|hidden3v|set_chain3,1339,189,918,616,False,False,True
Combined,Set3,Draw1,4,13369,boxed,18.5,"R6,R8",True,False,False,False,False,False,False,False,False,1,2,0,4,61933,1,24,True,4,4,1,0.0,1,0,0,1,1,0.0,2,0.5,0,4,0,3,1,0,False,boxed|cov2|hp_repeat4|mirror|hot1|perm2|hidden3v|set_chain3,13369,189,918,616,False,False,True
Midday,Set1,Draw3,3,3466,boxed,18.5,"R2,R4,R8",False,False,False,False,False,False,False,False,False,1,3,0,4,4366,1,24,True,6,4,2,0.0,1,0,0,1,0,0.0,1,0.5,0,0,3,1,4,0,False,boxed|cov3|hp_repeat4|hot1|perm3|hidden3v|draw_chain4,3466,189,918,616,False,False,True
Midday,Set1,Draw3,2,34669,boxed,18.5,"R2,R4,R8",True,False,False,False,False,False,False,False,False,2,3,0,4,94366,1,24,True,6,4,2,0.0,1,0,0,2,1,0.0,2,0.5,0,0,0,1,1,0,False,boxed|cov3|hp_repeat4|mirror|hot2|perm3|hidden3v,34669,189,918,616,False,False,True
Midday,Set1,Draw4,2,33466,boxed,18.5,"R2,R4,R8",False,False,False,False,False,False,False,False,False,2,3,0,3,43366,1,24,True,6,3,2,0.0,1,0,0,2,0,0.0,2,0.5,0,0,2,1,3,0,False,boxed|cov3|hp_repeat3|hot2|perm3|hidden3v|draw_chain3,33466,189,918,616,False,False,True
Combined,Set3,Draw1,6,113346,boxed,17.5,"R2,R4",True,False,False,False,False,False,False,False,False,0,2,0,3,411336,1,24,True,4,3,1,0.0,1,0,0,0,1,0.0,3,0.5,0,4,0,3,1,0,False,boxed|cov2|hp_repeat3|mirror|perm2|hidden3v|set_chain3,113346,189,918,616,False,False,True
Combined,Set3,Draw1,5,113346,boxed,17.5,"R2,R4",True,False,False,False,False,False,False,False,False,0,2,0,3,411336,1,24,True,4,3,1,0.0,1,0,0,0,1,0.0,3,0.5,0,4,0,3,1,0,False,boxed|cov2|hp_repeat3|mirror|perm2|hidden3v|set_chain3,113346,189,918,616,False,False,True
Combined,Set3,Draw1,4,13346,boxed,17.5,"R2,R4",True,False,False,False,False,False,False,False,False,1,2,0,3,41336,1,24,True,4,3,1,0.0,1,0,0,1,1,0.0,2,0.5,0,4,0,3,1,0,False,boxed|cov2|hp_repeat3|mirror|hot1|perm2|hidden3v|set_chain3,13346,189,918,616,False,False,True
Combined,Set3,Draw1,5,113369,boxed,17.5,"R6,R8",True,False,False,False,False,False,False,False,False,0,2,0,3,611933,1,24,True,4,3,1,0.0,1,0,0,0,1,0.0,3,0.5,0,4,0,3,1,0,False,boxed|cov2|hp_repeat3|mirror|perm2|hidden3v|set_chain3,113369,189,918,616,False,False,True
Combined,Set3,Draw1,5,1139,straight,17.5,"R6,R8",False,True,False,False,False,False,False,False,False,0,1,0,3,1193,2,24,True,4,3,0,0.0,5,0,0,0,0,0.0,1,0.5,0,4,0,3,1,0,False,straight|cov2|hp_repeat3|vstr2|hidden3v|set_chain3,1139,189,918,616,False,False,True
Midday,Set1,Draw3,3,34669,boxed,17.5,"R2,R4,R8",True,False,False,False,False,False,False,False,False,1,3,0,4,94366,1,24,True,6,4,2,0.0,1,0,0,1,1,0.0,2,0.5,0,0,0,1,1,0,False,boxed|cov3|hp_repeat4|mirror|hot1|perm3|hidden3v,34669,189,918,616,False,False,True
Midday,Set1,Draw3,2,346,boxed,17.5,"R2,R4",False,False,False,False,False,False,False,False,False,2,2,0,5,436,1,24,True,4,5,1,0.0,1,0,0,2,0,0.0,0,0.5,0,0,4,1,5,0,False,boxed|cov2|hp_repeat5|hot2|perm2|hidden3v|draw_chain5,346,189,918,616,False,False,True
Midday,Set1,Draw4,1,3369,boxed,17.5,"R4,R8",False,False,False,False,False,False,False,False,False,2,2,0,4,9633,1,24,True,4,4,1,0.0,1,0,0,4,0,0.0,1,0.5,0,0,2,1,3,0,False,boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|draw_chain3,3369,189,918,616,False,False,True
Midday,Set1,Draw5,1,3346,boxed,17.5,"R4,R8",False,False,False,False,False,False,False,False,False,2,2,0,3,6334,1,24,True,4,3,1,0.0,1,0,0,4,0,0.0,1,0.5,0,0,3,1,4,0,False,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain4,3346,189,918,616,False,False,True
Midday,Set1,Draw5,1,33699,straight,17.5,R8,False,False,False,False,False,False,False,False,False,2,1,0,3,99336,1,24,True,2,3,0,0.0,3,0,0,4,0,0.0,2,0.5,2,0,1,1,2,0,False,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain2,33699,189,918,616,False,False,True
Midday,Set1,Draw5,1,334699,straight,17.5,R8,True,False,False,False,False,False,False,False,False,2,1,0,1,993364,1,24,True,2,1,0,0.0,3,0,0,4,1,0.0,3,0.5,2,0,1,1,2,0,False,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,334699,189,918,616,False,False,True
