section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Combined,Set3,Draw1,4,24,4,4,0.0,5,1.0,True,False,False,False,False,False,True,3,1,3,1,15,15,0,0,133469:1;139:1;1339:1,193:2;1933:2;941336:1,8,5,3,0.0,0,1,2,0,0,0,0.5,0,4,0,1,0.0,24.5,42.0,1,True,False,918,616,True,True,True
Combined,Set3,Draw1,3,24,4,3,0.0,5,1.0,True,False,False,False,False,True,True,3,1,3,1,3,3,0,0,1349:1;139:1;134:1,1934:2;193:2;413:1,8,5,2,0.0,0,1,2,0,0,1,0.5,0,4,0,0,0.0,23.5,42.0,1,False,False,918,616,True,True,True
Midday,Set1,Draw3,3,24,3,3,0.0,5,1.0,False,False,False,False,False,True,True,1,5,1,5,6,6,0,0,3466:1;34669:1;346:1,4366:1;94366:1;436:1,6,5,2,0.0,0,1,0,0,0,1,0.5,0,4,4,0,0.0,23.5,42.0,3,False,False,918,616,True,True,True
Combined,Set3,Draw1,5,24,4,2,0.0,5,0.0,True,False,False,False,False,False,True,3,1,3,1,19,0,0,0,11339:1;139:1;1339:1,11933:2;193:2;1933:2,8,5,1,0.0,0,0,2,0,0,0,0.5,0,4,1,1,0.0,22.5,42.0,2,True,False,918,616,True,True,True
Combined,Set3,Draw1,7,24,3,2,0.0,5,0.0,False,False,False,False,False,False,True,3,1,3,1,18,0,0,0,113346:1;33469:1;113369:1,411336:1;96334:1;119336:1,6,5,1,0.0,0,0,0,0,0,0,0.5,0,4,4,1,0.0,21.5,42.0,3,True,False,918,616,True,True,True
Combined,Set3,Draw1,6,24,3,2,0.0,5,0.0,False,False,False,False,False,False,True,3,1,3,1,18,0,0,0,113346:1;33469:1;133469:1,411336:1;96334:1;963341:1,6,5,1,0.0,0,0,0,0,0,0,0.5,0,4,4,1,0.0,21.5,42.0,3,True,False,918,616,True,True,True
Midday,Set1,Draw3,4,24,3,2,0.0,5,0.0,False,False,False,False,False,False,True,1,5,1,5,11,0,0,0,346:1;3466:1;3669:1,634:1;6634:1;9663:1,6,5,1,0.0,0,0,0,0,0,0,0.5,0,4,4,0,0.0,20.5,42.0,3,False,False,918,616,True,True,True
Midday,Set1,Draw3,5,24,3,2,0.0,5,0.0,False,False,False,False,False,False,True,1,5,1,5,17,0,0,0,346:1;3466:1;3669:1,634:1;6634:1;9663:1,6,5,1,0.0,0,0,0,0,0,0,0.5,0,4,4,0,0.0,20.5,42.0,3,False,False,918,616,True,True,True
Midday,Set1,Draw3,2,24,3,3,0.0,5,1.0,False,False,False,False,False,True,True,1,5,1,5,6,0,6,0,3466:1;34669:1;346:1,4366:1;94366:1;436:1,6,5,2,0.0,0,1,0,0,0,1,0.5,0,4,0,0,0.0,19.5,42.0,1,False,False,918,616,True,True,True
Midday,Set1,Draw4,3,24,3,2,0.0,4,0.0,False,False,False,False,False,True,True,1,4,1,4,19,0,0,0,3346:1;334669:1;3369:1,6334:1;966334:1;9336:1,6,4,1,0.0,0,0,0,0,0,1,0.5,0,3,4,0,0.0,19.5,42.0,3,False,False,918,616,True,True,True
Midday,Set1,Draw4,1,24,3,3,0.0,4,1.0,False,False,False,True,False,True,True,1,5,1,5,5,0,5,0,33469:1;3346:1;3369:1,94336:1;4336:1;9633:1,6,4,2,0.0,0,1,0,0,0,1,0.5,0,4,0,0,0.0,18.5,42.0,1,False,False,918,616,True,True,True
Midday,Set1,Draw3,1,24,3,3,0.0,5,1.0,False,False,False,True,False,False,True,1,5,1,5,3,0,3,0,346:1;3469:1;369:1,436:1;9436:1;963:1,6,5,2,0.0,0,1,0,0,0,0,0.5,0,4,0,0,0.0,18.5,42.0,1,False,False,918,616,True,True,True
