section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,117,17.0,67.5,28.5,1,6,0,False,4,8,6,0,0,0,21,21,boxed|cov4|hp_repeat6|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain6;boxed|cov4|hp_repeat5|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain6,draw_chain6|col1x6|hot1x4|hot2x8|dblmirrorx21
Combined,1447,22.0,63.0,25.5,3,4,0,False,5,9,4,0,0,9,0,26,straight|cov1|hp_repeat6|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain4;boxed|cov2|hp_repeat6|hot2|perm2|hidden3v|set_chain3|draw_chain4,set_chain3|draw_chain4|col1x4|hot1x5|hot2x9|vstrx9
Combined,147,22.0,62.0,24.5,3,4,0,False,5,9,4,0,0,9,0,26,straight|cov1|hp_repeat6|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain4;boxed|cov2|hp_repeat6|hot2|perm2|hidden3v|set_chain3|draw_chain4,set_chain3|draw_chain4|col1x4|hot1x5|hot2x9|vstrx9
Combined,446,25.0,61.0,26.0,2,6,0,False,7,4,0,0,0,10,22,22,straight|cov2|hp_repeat5|vstr2|hot2|double_mirror|vtrac_straight|set_chain2|draw_chain6;straight|cov2|hp_repeat5|vstr2|hot1|double_mirror|vtrac_straight|set_chain2|draw_chain6,set_chain2|draw_chain6|hot1x7|hot2x4|vstrx10|dblmirrorx22
Combined,699,25.0,60.0,25.0,2,6,0,False,7,4,0,0,0,10,22,22,straight|cov2|hp_repeat4|vstr2|hot2|double_mirror|vtrac_straight|set_chain2|draw_chain6;straight|cov2|hp_repeat4|vstr2|hot2|double_mirror|vtrac_straight|set_chain2|draw_chain6,set_chain2|draw_chain6|hot1x7|hot2x4|vstrx10|dblmirrorx22
Combined,1144,19.0,59.0,22.5,1,6,0,False,4,8,6,0,0,15,0,20,straight|cov1|hp_repeat5|hot2|hidden3v|vtrac_straight|draw_chain6;straight|cov1|hp_repeat5|hot2|hidden3v|vtrac_straight|draw_chain6,draw_chain6|col1x6|hot1x4|hot2x8|vstrx15
Combined,344,34.0,58.0,31.5,3,5,0,False,2,2,3,0,0,6,16,16,straight|cov3|hp_repeat3|vstr2|vstr3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain3;straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain3,set_chain3|draw_chain5|col1x3|hot1x2|hot2x2|vstrx6|dblmirrorx16
Combined,11449,25.0,58.0,23.0,1,6,0,False,4,8,6,0,0,12,0,18,boxed|cov2|hp_repeat5|mirror|hot2|perm2|draw_chain6;straight|cov1|hp_repeat5|mirror|hot2|vtrac_straight|draw_chain6,draw_chain6|col1x6|hot1x4|hot2x8|vstrx12
Combined,1179,22.0,55.0,21.5,1,6,0,False,4,8,6,0,0,9,0,20,boxed|cov2|hp_repeat5|hot2|perm2|hidden3v|draw_chain6;boxed|cov2|hp_repeat5|hot2|perm2|hidden3v|draw_chain6,draw_chain6|col1x6|hot1x4|hot2x8|vstrx9
Combined,179,22.0,54.0,23.5,3,3,0,False,5,7,3,0,0,6,0,21,boxed|cov2|hp_repeat7|hot2|perm2|hidden3v|set_chain3|draw_chain3;straight|cov1|hp_repeat5|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain3,set_chain3|draw_chain3|col1x3|hot1x5|hot2x7|vstrx6
Combined,799,31.0,52.0,22.0,3,3,0,False,5,4,0,0,0,6,17,17,straight|cov1|hp_repeat6|hot2|double_mirror|vtrac_straight|set_chain3|draw_chain3;straight|cov1|hp_repeat6|hot2|double_mirror|vtrac_straight|set_chain3|draw_chain3,set_chain3|draw_chain3|hot1x5|hot2x4|vstrx6|dblmirrorx17
Combined,445,15.0,48.5,21.5,2,4,0,False,1,4,4,0,0,9,11,11,straight|cov1|hp_repeat4|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain4,set_chain2|draw_chain4|col1x4|hot1x1|hot2x4|vstrx9|dblmirrorx11
Combined,559,5.0,47.5,29.5,2,3,0,False,1,2,3,0,0,6,7,7,straight|cov3|hp_repeat3|vstr2|vstr3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain3;straight|cov3|hp_repeat3|vstr2|vstr3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain3,set_chain2|draw_chain3|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx7
Combined,14479,22.0,47.0,28.5,1,4,0,False,0,6,4,0,0,1,0,6,boxed|cov4|hp_repeat3|mirror|hot2|dom_last|perm4|hidden3v|draw_chain4;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot2x6|vstrx1
Combined,3449,34.0,44.5,31.5,3,3,0,False,1,2,1,0,0,3,0,7,straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain2;straight|cov3|vstr2|vstr3|mirror|single_left|hot1|hidden3v|set_chain3,set_chain3|draw_chain3|col1x1|hot1x1|hot2x2|vstrx3
Combined,1499,25.0,44.5,23.0,3,1,0,False,7,2,2,0,0,8,0,9,straight|cov2|hp_repeat4|vstr2|mirror|hot1|vtrac_straight|set_chain3;straight|cov2|hp_repeat3|vstr2|mirror|hot1|vtrac_straight|set_chain3,set_chain3|draw_chain1|col1x2|hot1x7|hot2x2|vstrx8
Combined,459,15.0,43.5,30.5,1,4,0,False,1,2,4,0,0,4,0,4,straight|cov3|vstr2|vstr3|mirror|single_left|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x2|vstrx4
Combined,349,34.0,43.5,30.5,3,3,0,False,1,2,1,0,0,3,0,7,straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain2;straight|cov3|vstr2|vstr3|mirror|single_left|hot1|hidden3v|set_chain3,set_chain3|draw_chain3|col1x1|hot1x1|hot2x2|vstrx3
Combined,334,33.0,43.0,28.5,3,3,0,False,1,0,2,0,0,3,9,9,straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2;straight|cov3|hp_repeat2|vstr2|vstr3|hot1|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain3|col1x2|hot1x1|vstrx3|dblmirrorx9
Combined,11447,22.0,43.0,20.5,1,3,0,False,3,6,3,0,0,6,0,15,boxed|cov2|hp_repeat6|hot2|perm2|hidden3v|draw_chain3;straight|cov1|hp_repeat6|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x3|hot2x6|vstrx6
Combined,399,34.0,42.5,25.5,3,4,0,False,1,1,0,0,0,3,13,13,straight|cov3|hp_repeat4|vstr2|vstr3|hot1|hidden3v|double_mirror|set_chain3;straight|cov3|hp_repeat4|vstr2|vstr3|hidden3v|double_mirror|set_chain3,set_chain3|draw_chain4|hot1x1|hot2x1|vstrx3|dblmirrorx13
Combined,3344,33.0,42.0,32.0,3,3,0,False,1,0,2,0,0,3,0,9,straight|cov3|vstr2|vstr3|single_left|dom_last|hidden3v|vtrac_straight|set_chain3|draw_chain2;straight|cov3|hp_repeat2|vstr2|vstr3|hot1|hidden3v|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain3|col1x2|hot1x1|vstrx3
Combined,339,33.0,42.0,27.5,3,3,0,False,1,0,2,0,0,3,9,9,straight|cov3|hp_repeat2|vstr2|vstr3|hot1|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2;straight|cov3|hp_repeat3|vstr2|vstr3|hidden3v|double_mirror|set_chain3,set_chain3|draw_chain3|col1x2|hot1x1|vstrx3|dblmirrorx9
Combined,1799,22.0,42.0,21.5,3,3,0,False,5,4,0,0,0,4,0,18,boxed|cov2|hp_repeat6|hot2|perm2|hidden3v|set_chain3|draw_chain3;boxed|cov2|hp_repeat6|hot2|perm2|hidden3v|set_chain3|draw_chain3,set_chain3|draw_chain3|hot1x5|hot2x4|vstrx4
Combined,1147,22.0,42.0,19.5,1,3,0,False,3,6,3,0,0,6,0,15,boxed|cov2|hp_repeat6|hot2|perm2|hidden3v|draw_chain3;straight|cov1|hp_repeat6|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x3|hot2x6|vstrx6
Combined,44699,25.0,41.5,23.0,2,4,0,False,5,3,0,0,0,7,0,9,straight|cov2|hp_repeat2|vstr2|mirror|hot2|vtrac_straight|set_chain2|draw_chain4;straight|cov2|hp_repeat2|vstr2|mirror|hot2|vtrac_straight|set_chain2|draw_chain4,set_chain2|draw_chain4|hot1x5|hot2x3|vstrx7
Combined,599,15.0,41.0,27.5,2,3,0,False,0,2,0,0,0,5,7,7,straight|cov3|hp_repeat3|vstr2|vstr3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain3;straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain3,set_chain2|draw_chain3|hot2x2|vstrx5|dblmirrorx7
Combined,144799,22.0,41.0,24.5,1,3,0,False,5,4,0,0,0,4,0,11,boxed|cov4|hp_repeat4|mirror|hot2|perm4|hidden3v|draw_chain3;boxed|cov4|hp_repeat4|mirror|hot2|perm4|hidden3v|draw_chain3,draw_chain3|hot1x5|hot2x4|vstrx4
Combined,4699,25.0,40.5,22.0,2,4,0,False,5,3,0,0,0,7,0,9,straight|cov2|hp_repeat2|vstr2|mirror|hot2|vtrac_straight|set_chain2|draw_chain4;straight|cov2|hp_repeat2|vstr2|mirror|hot2|vtrac_straight|set_chain2|draw_chain4,set_chain2|draw_chain4|hot1x5|hot2x3|vstrx7
Combined,4469,25.0,40.5,22.0,2,4,0,False,5,3,0,0,0,7,0,9,straight|cov2|hp_repeat2|vstr2|mirror|hot2|vtrac_straight|set_chain2|draw_chain4;straight|cov2|hp_repeat2|vstr2|mirror|hot2|vtrac_straight|set_chain2|draw_chain4,set_chain2|draw_chain4|hot1x5|hot2x3|vstrx7
Combined,33449,34.0,39.5,29.5,3,3,0,False,1,0,2,0,0,3,0,8,straight|cov3|hp_repeat2|vstr2|vstr3|mirror|hot1|hidden3v|vtrac_straight|set_chain3|draw_chain2;straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hidden3v|set_chain3,set_chain3|draw_chain3|col1x2|hot1x1|vstrx3
Combined,469,25.0,39.5,21.0,2,4,0,False,5,3,0,0,0,7,0,9,straight|cov2|hp_repeat2|vstr2|mirror|hot2|vtrac_straight|set_chain2|draw_chain4;straight|cov2|hp_repeat2|vstr2|mirror|hot2|vtrac_straight|set_chain2|draw_chain4,set_chain2|draw_chain4|hot1x5|hot2x3|vstrx7
Combined,4459,15.0,39.0,26.5,1,4,0,False,1,2,4,0,0,3,0,4,boxed|cov4|vstr2|vstr3|mirror|hot2|perm2|hidden3v|draw_chain4;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x2|vstrx3
Combined,144699,25.0,39.0,21.0,2,4,0,False,5,3,0,0,0,6,0,9,boxed|cov4|hp_repeat2|mirror|hot1|perm4|set_chain2;boxed|cov4|hp_repeat2|mirror|hot1|perm4|set_chain2,set_chain2|draw_chain4|hot1x5|hot2x3|vstrx6
Combined,114499,25.0,39.0,21.0,1,5,0,False,3,4,0,0,0,9,0,12,straight|cov1|hp_repeat4|mirror|hot2|vtrac_straight|draw_chain5;straight|cov1|hp_repeat4|mirror|hot1|vtrac_straight|draw_chain5,draw_chain5|hot1x3|hot2x4|vstrx9
Combined,3349,33.0,38.5,28.5,3,3,0,False,1,0,2,0,0,3,0,8,straight|cov3|hp_repeat2|vstr2|vstr3|mirror|hot1|hidden3v|vtrac_straight|set_chain3|draw_chain2;straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hidden3v|set_chain3,set_chain3|draw_chain3|col1x2|hot1x1|vstrx3
Combined,3447,30.0,38.5,21.0,3,5,0,False,1,2,3,0,0,6,0,14,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain3|draw_chain3;straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain3|draw_chain3,set_chain3|draw_chain5|col1x3|hot1x1|hot2x2|vstrx6
Combined,1699,19.0,38.5,19.5,2,4,0,False,6,3,0,0,0,6,0,13,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain4;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain4,set_chain2|draw_chain4|hot1x6|hot2x3|vstrx6
Combined,34499,34.0,38.0,28.5,3,3,0,False,1,1,0,0,0,2,0,6,straight|cov3|vstr2|vstr3|mirror|single_left|hot1|hidden3v|set_chain3;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain3|hot1x1|hot2x1|vstrx2
Combined,1199,19.0,37.5,19.5,1,5,0,False,3,4,0,0,0,9,0,15,straight|cov1|hp_repeat5|hot2|hidden3v|vtrac_straight|draw_chain5;straight|cov1|hp_repeat5|hot1|hidden3v|vtrac_straight|draw_chain5,draw_chain5|hot1x3|hot2x4|vstrx9
Combined,455,5.0,37.5,19.5,2,3,0,False,1,2,3,0,0,6,7,7,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain3,set_chain2|draw_chain3|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx7
Combined,4479,31.0,37.5,18.0,1,4,0,False,0,6,4,0,0,3,0,6,boxed|cov2|hp_repeat3|mirror|hot2|perm2|draw_chain4;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot2x6|vstrx3
Combined,3499,34.0,37.0,27.5,3,3,0,False,1,1,0,0,0,2,0,6,straight|cov3|vstr2|vstr3|mirror|single_left|hot1|hidden3v|set_chain3;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain3|hot1x1|hot2x1|vstrx2
Combined,114479,22.0,37.0,26.5,1,3,0,False,0,3,3,0,0,0,0,3,boxed|cov4|mirror|hot2|dom_last|perm4|hidden3v|draw_chain3;boxed|cov4|mirror|hot2|dom_last|perm4|hidden3v|draw_chain3,draw_chain3|col1x3|hot2x3
Combined,14699,25.0,37.0,19.0,2,4,0,False,5,3,0,0,0,6,0,9,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|set_chain2|draw_chain4;straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|set_chain2|draw_chain4,set_chain2|draw_chain4|hot1x5|hot2x3|vstrx6
Combined,557,3.0,37.0,19.0,2,3,0,False,1,2,3,0,0,6,7,7,straight|cov1|hp_repeat3|hot2|double_mirror|vtrac_straight|set_chain2|draw_chain3;straight|cov1|hp_repeat3|hot2|double_mirror|vtrac_straight|set_chain2|draw_chain3,set_chain2|draw_chain3|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx7
Combined,1446799,22.0,36.5,22.5,1,4,0,False,3,3,0,0,0,6,0,7,boxed|cov4|mirror|hot1|perm4|hidden3v|draw_chain4;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|hot1x3|hot2x3|vstrx6
Combined,11446799,22.0,36.0,25.5,1,3,0,False,3,3,0,0,0,0,0,8,boxed|cov4|hp_repeat3|mirror|hot2|perm4|hidden3v|draw_chain3;boxed|cov4|hp_repeat3|mirror|hot2|perm4|hidden3v|draw_chain3,draw_chain3|hot1x3|hot2x3
Combined,116,16.0,35.5,16.0,1,4,0,False,3,4,0,0,0,2,11,11,boxed|cov2|hp_repeat3|mirror|hot2|perm2|double_mirror|draw_chain4;boxed|cov2|hp_repeat3|mirror|hot2|perm2|double_mirror|draw_chain4,draw_chain4|hot1x3|hot2x4|vstrx2|dblmirrorx11
Combined,14799,22.0,35.0,18.5,1,3,0,False,5,4,0,0,0,4,0,11,straight|cov1|hp_repeat4|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;boxed|cov2|hp_repeat4|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|hot1x5|hot2x4|vstrx4
Combined,11799,22.0,34.5,18.5,1,5,0,False,3,4,0,0,0,5,0,14,boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|draw_chain5;boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|draw_chain5,draw_chain5|hot1x3|hot2x4|vstrx5
Combined,44799,31.0,34.5,18.0,1,3,0,False,5,4,0,0,0,4,0,11,straight|cov1|hp_repeat4|mirror|hot2|vtrac_straight|draw_chain3;boxed|cov2|hp_repeat4|mirror|hot2|perm2|draw_chain3,draw_chain3|hot1x5|hot2x4|vstrx4
Combined,4799,31.0,34.5,17.0,1,3,0,False,5,4,0,0,0,6,0,11,straight|cov1|hp_repeat4|mirror|hot2|vtrac_straight|draw_chain3;straight|cov1|hp_repeat4|mirror|hot2|vtrac_straight|draw_chain3,draw_chain3|hot1x5|hot2x4|vstrx6
Combined,177,20.0,34.0,20.5,1,4,0,False,1,2,3,0,0,0,7,7,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain3;boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain3,draw_chain4|col1x3|hot1x1|hot2x2|dblmirrorx7
Combined,4455,15.0,34.0,19.5,2,3,0,False,1,2,3,0,0,6,0,7,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain3,set_chain2|draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,113,18.0,34.0,17.5,1,4,0,False,1,2,3,0,0,6,7,7,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3,draw_chain4|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx7
Combined,244,31.0,33.5,26.0,3,2,0,False,0,0,0,0,0,0,5,5,straight|cov3|vstr2|vstr3|single_left|double_mirror|set_chain3|draw_chain2;straight|cov3|vstr2|vstr3|single_left|double_mirror|set_chain3|draw_chain2,set_chain3|draw_chain2|dblmirrorx5
Combined,5579,12.0,33.5,19.0,2,3,0,False,1,2,3,0,0,6,0,7,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain2|draw_chain3;straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain2|draw_chain3,set_chain2|draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,14467,22.0,33.5,18.5,1,4,0,False,4,3,0,0,0,6,0,10,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|hot1x4|hot2x3|vstrx6
Combined,167,17.0,33.5,17.5,2,4,0,False,3,3,0,0,0,6,0,9,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain4;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain4,set_chain2|draw_chain4|hot1x3|hot2x3|vstrx6
Combined,477,28.0,33.5,17.0,1,4,0,False,1,2,3,0,0,6,7,7,straight|cov1|hp_repeat3|hot2|double_mirror|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|double_mirror|vtrac_straight|draw_chain3,draw_chain4|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx7
Combined,5599,5.0,33.0,26.5,2,2,0,False,0,1,0,0,0,3,0,4,straight|cov3|vstr2|vstr3|single_left|hidden3v|vtrac_straight|set_chain2|draw_chain2;straight|cov3|hp_repeat2|vstr2|vstr3|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain2|hot2x1|vstrx3
Combined,446799,22.0,32.5,18.5,1,4,0,False,3,3,0,0,0,6,0,7,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|hot1x3|hot2x3|vstrx6
Combined,144679,22.0,32.5,18.5,1,4,0,False,3,3,0,0,0,6,0,7,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|hot1x3|hot2x3|vstrx6
Combined,577,10.0,32.5,17.0,1,3,0,False,1,2,3,0,0,6,6,6,straight|cov1|hp_repeat3|hot2|double_mirror|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|double_mirror|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx6
Combined,334499,34.0,32.0,26.5,3,2,0,False,0,0,0,0,0,1,0,6,straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hidden3v|set_chain3;straight|cov1|hp_repeat3|mirror|hidden3v|set_chain3,set_chain3|draw_chain2|vstrx1
Combined,114477,22.0,32.0,19.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,114469,19.0,32.0,18.5,1,3,0,False,3,3,0,0,0,6,0,8,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|hot1x3|hot2x3|vstrx6
Combined,133,23.0,32.0,17.5,3,3,0,False,1,0,2,0,0,3,9,9,straight|cov1|hp_repeat2|hot1|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain3|col1x2|hot1x1|vstrx3|dblmirrorx9
Combined,149,25.0,32.0,16.0,1,4,0,False,0,4,4,0,0,4,0,4,straight|cov1|mirror|hot2|vtrac_straight|draw_chain4;straight|cov1|mirror|hot2|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot2x4|vstrx4
Combined,113449,24.0,31.5,19.5,1,3,0,False,1,2,3,0,0,5,0,6,boxed|cov2|hp_repeat3|mirror|hot2|perm2|hidden3v|draw_chain3;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx5
Combined,114459,9.0,31.5,19.0,1,4,0,False,1,2,4,0,0,3,0,4,straight|cov1|mirror|hot2|vtrac_straight|draw_chain4;boxed|cov2|mirror|hot2|perm2|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x2|vstrx3
