Set,Draw,RowType,7,6,5,4,3,2,1
Set1,Draw1,draw_data,891,657,458,234,452,841,741
Set1,Draw1,R2,522440036677,224400367,22400367*,20067*,067**,067**,006**
Set1,Draw1,R4,225006634477,220063447,22006347*,20067*,067**,067**,006**
Set1,Draw1,R6,667700532244,670032244,67003224*,67002*,6700**,6700**,600**
Set1,Draw1,R8,770036622445,700362244,70036224*,70062*,7006**,7006**,006**
Set1,Draw2,draw_data,N/A,657,458,234,452,841,741
Set1,Draw2,R2,N/A,92244003867,922400367,920067*,90067*,90067**,9006**
Set1,Draw2,R4,N/A,22900683447,229006347,290067*,90067*,90067**,9006**
Set1,Draw2,R6,N/A,68700932244,670093224,670092*,67009*,67009**,6009**
Set1,Draw2,R8,N/A,70098362244,700936224,700962*,70096*,70096**,096**
Set1,Draw3,draw_data,N/A,N/A,458,234,452,841,741
Set1,Draw3,R2,N/A,N/A,92240013367,92001367,9001367*,900367**,90036**
Set1,Draw3,R4,N/A,N/A,22900633471,29006371,9006371*,900637**,90063**
Set1,Draw3,R6,N/A,N/A,61700933224,61700932,6170093*,670093**,60093**
Set1,Draw3,R8,N/A,N/A,70019336224,70019362,7001936*,700936**,936**
Set1,Draw4,draw_data,N/A,N/A,N/A,234,452,841,741
Set1,Draw4,R2,N/A,N/A,N/A,99200113867,9900113867,99001367**,990036**
Set1,Draw4,R4,N/A,N/A,N/A,29900683711,9900683711,99006371**,990063**
Set1,Draw4,R6,N/A,N/A,N/A,68117009932,6811700993,61700993**,600993**
Set1,Draw4,R8,N/A,N/A,N/A,70011998362,7001199836,70019936**,9936**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,452,841,741
Set1,Draw5,R2,N/A,N/A,N/A,N/A,990011386677,9900136677**,99003667**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,990066837711,9900663771**,99006637**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,668117700993,6617700993**,66700993**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,770011998366,7700199366**,70099366**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,841,741
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,599001386677,5990038667*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,599006683771,5990066837*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,668177005993,6687005993*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,770019983665,7009983665*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,741
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,599200338667
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,259900668337
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,668700599332
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,700998336625
Set2,Draw1,draw_data,351,891,657,458,234,452,841
Set2,Draw1,R2,592440386677,5244036677,2440367,240367*,067*,067*,067*
Set2,Draw1,R4,259066834477,2506634477,2063447,206347*,067*,067*,067*
Set2,Draw1,R6,668770593244,6677053244,6703244,670324*,670*,670*,670*
Set2,Draw1,R8,770983662445,7703662445,7036244,703624*,706*,706*,706*
Set3,Draw1,draw_data,891,351,891,657,458,234,452
Set3,Draw1,R2,55440386677,544086677,54406677,44067*,4067*,067*,067*
Set3,Draw1,R4,55066834477,506684477,50664477,6447*,647*,067*,067*
Set3,Draw1,R6,66877055344,668770544,66770544,67044*,6704*,670*,670*
Set3,Draw1,R8,77083664455,770866445,77066445,70644*,7064*,706*,706*
