section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why
Combined,Set2,Draw1,1,022,straight,37.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,2,022,4,10.0,True,8,2,0,0.0,9,0,4,2,0,4.5,0,0.5,2,4,0,3,1,1,True,straight|cov4|hp_repeat2|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|hidden3v|double_mirror|vtrac_straight|set_chain3
Combined,Set1,Draw2,1,003,straight,36.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,2,1,0,2,003,4,4.0,False,8,2,0,0.0,9,0,4,4,0,4.5,0,0.0,2,0,2,1,3,1,True,straight|cov4|hp_repeat2|vstr2|vstr3|cons_full|hot2|dom_last|cons_3v|double_mirror|vtrac_straight|draw_chain3
Combined,Set1,Draw1,1,003,straight,35.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,2,1,0,1,003,4,4.0,False,8,1,0,0.0,9,0,4,4,0,4.5,0,0.0,2,0,2,1,3,1,True,straight|cov4|vstr2|vstr3|cons_full|hot2|dom_last|cons_3v|double_mirror|vtrac_straight|draw_chain3
Combined,Set1,Draw3,1,038,boxed,35.5,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,2,3,0,4,083,2,13.0,True,8,4,2,0.0,3,0,0,4,1,3.0,0,0.5,0,4,6,3,7,0,False,boxed|cov4|hp_repeat4|vstr2|mirror|hot2|dom_last|perm3|hidden3v|set_chain3|draw_chain7
Evening,Set3,Draw1,2,007,straight,35.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,1,007,4,3.0,True,8,1,0,0.0,9,0,4,1,0,4.5,0,0.5,2,4,0,3,1,1,True,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|hidden3v|double_mirror|vtrac_straight|set_chain3
Midday,Set3,Draw1,1,002,straight,34.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,2,002,4,3.0,False,8,2,0,0.0,9,0,4,2,0,4.5,0,0.0,2,2,0,2,1,1,True,straight|cov4|hp_repeat2|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|double_mirror|vtrac_straight|set_chain2
Evening,Set1,Draw1,1,003,straight,34.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,2,1,0,2,003,4,4.0,False,8,2,0,0.0,9,0,4,4,0,4.5,0,0.0,2,0,0,1,1,1,True,straight|cov4|hp_repeat2|vstr2|vstr3|cons_full|hot2|dom_last|cons_3v|double_mirror|vtrac_straight
Evening,Set1,Draw5,1,334,straight,34.0,"R4,R6,R8",False,True,True,False,False,False,False,True,False,2,1,0,3,334,3,33.0,True,6,3,0,0.0,9,0,0,4,0,4.5,0,0.5,2,0,4,1,5,1,True,straight|cov3|hp_repeat3|vstr2|vstr3|hot2|dom_last|hidden3v|double_mirror|vtrac_straight|draw_chain5
Evening,Set1,Draw7,1,334,straight,32.0,"R4,R6,R8",False,True,True,True,False,False,False,True,False,0,1,0,1,334,3,33.0,True,6,1,0,0.0,9,4,0,0,0,4.5,0,0.5,2,0,4,1,5,1,True,straight|cov3|vstr2|vstr3|single_left|dom_last|hidden3v|double_mirror|vtrac_straight|draw_chain5
Combined,Set1,Draw2,3,033,straight,31.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,1,1,0,4,033,4,13.0,True,8,4,0,0.0,9,0,4,1,0,0.0,0,0.5,2,0,2,1,3,1,True,straight|cov4|hp_repeat4|vstr2|vstr3|cons_full|hot1|cons_3v|hidden3v|double_mirror|vtrac_straight|draw_chain3
