date,state,section,overlap,stable_cols_count,stable_cols,consensus_col1,consensus_col2,cross_section_echo,hot_count,superhot_count,mask_drop,mirror_supported,double_hits,confidence_score,tier,flags,top_tokens,recommended_tokens,top_straights,section_prior,state_prior,why,source
,Indiana4,Evening,1,4,"[4,3,2,1]",false,false,0,8,12,10,true,392,23.983,C,[],"[""V2x2_3x2_5x2""]","[""V2x2_3x2_5x2""]","[""683"",""386"",""836""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Indiana4,Combined,3,3,"[3,2,1]",false,false,1,8,12,19,true,401,23.421,B+,[],"[""V2x2_4x2_3x1"",""V2x2_4x2"",""V2x2_4x1""]","[""V2x2_4x2"",""V2x2_4x2_3x1"",""V2x2_4x1""]","[""683"",""386"",""836""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=6.000*1.90->11.40; echo=1.000*2.00->2.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.692*0.80->0.55; mirror=1.000*0.60->0.60; doubles=0.065*0.40->0.03; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.15,validation_report.json
,Michigan4,Midday,3,4,"[4,3,2,1]",false,false,0,8,12,15,true,338,20.916,B+,[],"[""V2x3"",""V2x3_4x2_1x1"",""V2x3_1x1""]","[""V2x3"",""V2x3_1x1"",""V2x3_4x2_1x1""]","[""016"",""061"",""610""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Michigan4,Evening,2,3,"[3,2,1]",false,false,0,8,12,11,true,250,17.466,B,[],"[""V1x2_2x2_4x2"",""V2x2_1x1_4x1""]","[""V1x2_2x2_4x2"",""V2x2_1x1_4x1""]","[""016"",""061"",""610""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.318*0.40->0.13; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Michigan4,Combined,2,4,"[4,3,2,1]",false,false,0,8,12,14,true,209,23.033,B,[],"[""V2x2_5x1"",""V2x2_1x1""]","[""V2x2_1x1"",""V2x2_5x1""]","[""016"",""061"",""610""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.750*0.80->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NewJersey4,Midday,0,0,[],false,false,0,8,12,17,true,779,6.0,Z,"[""zero_overlap""]",[],[],"[""924"",""982"",""928""]",1.0,1.0,hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; vt_only=2.000*1.00->2.00; straight_lane=1.500*0.80->1.20; section_prior=1.00,validation_report.json
,NewJersey4,Evening,2,5,"[5,4,3,2,1]",false,false,0,8,12,13,true,743,21.359,B,[],"[""V3x3_5x2"",""V3x3_5x3_4x1""]","[""V3x3_5x2"",""V3x3_5x3_4x1""]","[""924"",""982"",""928""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.550*0.40->0.22; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewJersey4,Combined,1,3,"[3,2,1]",false,false,0,8,12,15,true,699,25.637,C,[],"[""V5x2_3x1_4x1""]","[""V5x2_3x1_4x1""]","[""924"",""982"",""928""]",1.15,1.0,overlap=0.693*1.00->0.69; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.500*0.80->0.40; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NewYork4,Midday,4,6,"[6,5,4,3,2,1]",false,false,0,8,12,11,true,487,23.779,A,[],"[""V1x2_3x2_2x1"",""V1x2_2x1_3x1"",""V1x4_2x3_3x3"",""V1x4_2x2_3x2""]","[""V1x2_2x1_3x1"",""V1x2_3x2_2x1"",""V1x4_2x2_3x2""]","[""206"",""062"",""067""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=8.700*1.90->16.53; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewYork4,Evening,5,6,"[6,5,4,3,2,1]",false,false,0,8,12,9,true,499,23.194,A,[],"[""V3x3_4x2_5x2"",""V3x4_5x3_4x2"",""V3x4_4x2_5x2"",""V3x2_4x2_5x1"",""V4x2_3x1_5x1""]","[""V3x2_4x2_5x1"",""V3x3_4x2_5x2"",""V3x4_4x2_5x2""]","[""837"",""387"",""783""]",1.0,1.0,overlap=1.792*1.00->1.79; stable=8.700*1.90->16.53; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.082*0.40->0.03; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NewYork4,Combined,1,1,[1],false,false,0,8,12,11,true,634,17.633,C,[],"[""V4x2_1x1""]","[""V4x2_1x1""]","[""206"",""062"",""837""]",1.15,1.0,overlap=0.693*1.00->0.69; stable=2.400*1.90->4.56; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.000*1.50->1.50; vt_lane_rescue=0.700*1.20->0.84; winner_lane_rescue=1.400*2.50->3.50; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,NorthCarolina4,Midday,1,1,[1],false,false,0,8,12,9,true,712,14.36,C,[],"[""V3x2_1x1_5x1""]","[""V3x2_1x1_5x1""]","[""093"",""932"",""034""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=2.400*1.90->4.56; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.566*0.40->0.23; recency_lane=1.000*1.50->1.50; vt_lane_rescue=0.700*1.20->0.84; winner_lane_rescue=1.400*2.50->3.50; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NorthCarolina4,Evening,2,3,"[3,2,1]",false,false,0,8,12,13,true,571,18.139,B,[],"[""V1x2_5x1"",""V1x2_4x1_5x1""]","[""V1x2_5x1"",""V1x2_4x1_5x1""]","[""093"",""034"",""540""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,NorthCarolina4,Combined,2,3,"[3,2,1]",false,false,0,8,12,13,true,820,21.319,B,[],"[""V3x2_5x1"",""V3x2_4x1_5x1""]","[""V3x2_4x1_5x1"",""V3x2_5x1""]","[""093"",""932"",""034""]",1.15,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Ohio4,Midday,4,6,"[6,5,4,3,2,1]",false,false,0,8,12,18,true,313,23.693,A,[],"[""V1x3_3x2_2x1"",""V1x2_3x1"",""V1x3_3x3_2x2"",""V1x2_3x2""]","[""V1x2_3x1"",""V1x2_3x2"",""V1x3_3x2_2x1""]","[""527"",""725"",""987""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=8.700*1.90->16.53; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.429*0.80->0.34; mirror=1.000*0.60->0.60; doubles=0.928*0.40->0.37; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Ohio4,Evening,2,3,"[3,2,1]",false,false,0,8,12,15,true,185,17.339,B,[],"[""V1x2_4x1"",""V1x2_2x1_4x1""]","[""V1x2_2x1_4x1"",""V1x2_4x1""]","[""527"",""725"",""987""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Ohio4,Combined,1,3,"[3,2,1]",false,false,0,8,12,22,true,323,26.557,C,[],"[""V1x3_3x1_4x1""]","[""V1x3_3x1_4x1""]","[""527"",""725"",""987""]",1.15,1.0,overlap=0.693*1.00->0.69; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; vt_lane_rescue=0.800*1.20->0.96; winner_lane_rescue=1.600*2.50->4.00; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,OntarioCanada4,Midday,2,2,"[2,1]",false,false,0,8,12,21,true,303,15.499,B,[],"[""V3x2_1x1_2x1"",""V3x2_2x1""]","[""V3x2_1x1_2x1"",""V3x2_2x1""]","[""267"",""675"",""567""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Evening,2,2,"[2,1]",false,false,0,8,12,21,true,204,15.099,B,[],"[""V2x2_4x2"",""V1x1_2x1_4x1""]","[""V2x2_4x2"",""V1x1_2x1_4x1""]","[""675"",""567"",""752""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,OntarioCanada4,Combined,3,4,"[4,3,2,1]",false,false,0,8,12,16,true,228,22.785,B+,[],"[""V2x2_3x1"",""V2x3_1x1_3x1"",""V1x2_3x1""]","[""V1x2_3x1"",""V2x2_3x1"",""V2x3_1x1_3x1""]","[""267"",""675"",""567""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.242*0.40->0.10; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,Pennsylvania4,Midday,2,2,"[2,1]",false,false,0,8,12,16,true,400,15.499,B,[],"[""V1x1_3x1_5x1"",""V1x2_5x1""]","[""V1x2_5x1"",""V1x1_3x1_5x1""]","[""590"",""095"",""907""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Pennsylvania4,Evening,4,5,"[5,4,3,2,1]",false,false,0,8,12,11,true,315,21.649,A,[],"[""V1x2_3x1"",""V4x3_2x2_3x2"",""V4x2_2x1_3x1"",""V4x2_3x1""]","[""V1x2_3x1"",""V4x2_2x1_3x1"",""V4x2_3x1""]","[""705"",""537"",""371""]",1.0,1.0,overlap=1.609*1.00->1.61; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Pennsylvania4,Combined,3,4,"[4,3,2,1]",false,false,0,8,12,15,true,399,23.864,B+,[],"[""V1x3_5x2_3x1"",""V1x3_5x2"",""V1x2_5x2""]","[""V1x2_5x2"",""V1x3_5x2"",""V1x3_5x2_3x1""]","[""590"",""095"",""907""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.800*0.80->0.64; mirror=1.000*0.60->0.60; doubles=0.988*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,PuertoRico4,Midday,2,2,"[2,1]",false,false,0,8,12,22,true,636,15.099,B,[],"[""V2x1_4x1_5x1"",""V1x2_4x1""]","[""V1x2_4x1"",""V2x1_4x1_5x1""]","[""136"",""534"",""134""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.500*0.80->0.40; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,PuertoRico4,Evening,2,3,"[3,2,1]",false,false,0,8,12,23,true,610,18.477,B,[],"[""V1x1_2x1_3x1"",""V2x1_3x1_4x1""]","[""V1x1_2x1_3x1"",""V2x1_3x1_4x1""]","[""136"",""134"",""631""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=6.000*1.90->11.40; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=0.845*0.40->0.34; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,PuertoRico4,Combined,3,5,"[5,4,3,2,1]",false,false,0,8,12,21,true,468,24.64,B+,[],"[""V3x2_2x1"",""V2x3_3x2_4x1"",""V2x2_3x2_4x1""]","[""V2x2_3x2_4x1"",""V2x3_3x2_4x1"",""V3x2_2x1""]","[""136"",""134"",""631""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=8.000*1.90->15.20; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
,SouthCarolina4,Midday,2,2,"[2,1]",false,false,2,8,12,16,true,323,18.488,B,[],"[""V1x1_3x1_4x1"",""V1x2_3x1""]","[""V1x2_3x1"",""V1x1_3x1_4x1""]","[""087"",""870"",""028""]",1.0,1.0,overlap=1.099*1.00->1.10; stable=4.400*1.90->8.36; echo=2.000*2.00->4.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; doubles=0.073*0.40->0.03; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.00,validation_report.json
,SouthCarolina4,Evening,3,4,"[4,3,2,1]",false,false,0,8,12,19,true,305,20.059,B+,[],"[""V1x2_2x1"",""V1x2_2x2_4x1"",""V2x2_1x1_4x1""]","[""V1x2_2x1"",""V1x2_2x2_4x1"",""V2x2_1x1_4x1""]","[""087"",""870"",""028""]",1.0,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.429*0.80->0.34; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,SouthCarolina4,Combined,3,4,"[4,3,2,1]",false,false,2,8,12,23,true,552,28.838,B+,[],"[""V1x2_3x1"",""V3x2_4x2_2x1"",""V1x1_3x1_4x1""]","[""V1x2_3x1"",""V1x1_3x1_4x1"",""V3x2_4x2_2x1""]","[""087"",""870"",""028""]",1.15,1.0,overlap=1.386*1.00->1.39; stable=7.100*1.90->13.49; echo=2.000*2.00->4.00; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.200*1.50->1.80; straight_lane=2.000*0.80->1.60; section_prior=1.15,validation_report.json
,Virginia4,Midday,1,1,[1],false,false,0,8,12,16,true,860,15.333,C,[],"[""V3x2_4x2""]","[""V3x2_4x2""]","[""712"",""247"",""752""]",1.0,1.0,overlap=0.693*1.00->0.69; stable=2.400*1.90->4.56; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=1.000*0.80->0.80; mirror=1.000*0.60->0.60; doubles=1.000*0.40->0.40; recency_lane=1.000*1.50->1.50; vt_lane_rescue=0.700*1.20->0.84; winner_lane_rescue=1.400*2.50->3.50; straight_lane=1.800*0.80->1.44; section_prior=1.00,validation_report.json
,Virginia4,Evening,0,0,[],false,false,0,8,12,15,true,814,5.737,Z,"[""zero_overlap""]",[],[],"[""712"",""247"",""752""]",1.0,1.0,hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mask_drop=0.833*0.80->0.67; mirror=1.000*0.60->0.60; doubles=0.676*0.40->0.27; vt_only=2.000*1.00->2.00; straight_lane=1.500*0.80->1.20; section_prior=1.00,validation_report.json
,Virginia4,Combined,4,4,"[4,3,2,1]",false,false,0,8,12,10,true,718,22.93,A,[],"[""V3x4_1x2_5x2"",""V3x4_1x1_5x1"",""V3x4_1x1"",""V3x3""]","[""V3x3"",""V3x4_1x1"",""V3x4_1x1_5x1""]","[""712"",""247"",""752""]",1.15,1.0,overlap=1.609*1.00->1.61; stable=7.100*1.90->13.49; hot=1.000*0.40->0.40; superhot=1.000*0.60->0.60; mirror=1.000*0.60->0.60; recency_lane=1.200*1.50->1.80; straight_lane=1.800*0.80->1.44; section_prior=1.15,validation_report.json
