section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,hp_span,orders_modal_value,orders_modal_rows,why,family_id,is_exact_straight
Combined,Set2,Draw1,1,002,straight,29.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1.0,0.0,2.0,002,4.0,straight|cov4|span2|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v,3.0,False
Combined,Set3,Draw1,1,002,straight,28.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1.0,0.0,1.0,002,4.0,straight|cov4|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v,3.0,False
Combined,Set2,Draw1,2,002,straight,24.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,1,1.0,0.0,2.0,002,4.0,straight|cov4|span2|vstr2|vstr3|cons_full|hot1|cons_3v,3.0,False
Combined,Set1,Draw1,4,00557,boxed,20.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,2.0,0.0,4.0,55007,2.0,boxed|cov4|span4|vstr2|mirror|hot1|perm2,3.0,False
Combined,Set1,Draw1,4,0057,boxed,19.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,2.0,0.0,4.0,5007,2.0,boxed|cov4|span4|vstr2|mirror|hot1|perm2,3.0,False
Combined,Set1,Draw3,2,255,boxed,18.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,552,2.0,boxed|cov4|span4|vstr2|hot2|perm2,3.0,True
Combined,Set1,Draw2,2,025,boxed,17.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,2,3.0,0.0,5.0,520,1.0,boxed|cov3|span5|mirror|hot2|perm3,3.0,False
Combined,Set1,Draw3,3,255,boxed,17.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,4.0,552,2.0,boxed|cov4|span4|vstr2|hot1|perm2,3.0,True
Combined,Set1,Draw1,4,007,boxed,17.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,4.0,007,2.0,boxed|cov4|span4|vstr2|hot1|perm2,3.0,False
Combined,Set1,Draw5,1,488,straight,16.0,"R4,R8",False,True,False,False,False,False,False,False,False,2,1.0,0.0,3.0,884,2.0,straight|cov2|span3|vstr2|hot2,33.0,False
Combined,Set1,Draw3,4,255,boxed,16.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,4.0,552,2.0,boxed|cov4|span4|vstr2|perm2,3.0,True
Combined,Set1,Draw2,3,025,boxed,16.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,1,3.0,0.0,5.0,520,1.0,boxed|cov3|span5|mirror|hot1|perm3,3.0,False
Combined,Set1,Draw3,2,007,boxed,16.0,"R2,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,4.0,700,2.0,boxed|cov3|span4|vstr2|hot2|perm2,3.0,False
Combined,Set1,Draw2,4,025,boxed,16.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,1,3.0,0.0,5.0,520,1.0,boxed|cov3|span5|mirror|hot1|perm3,3.0,False
Combined,Set1,Draw3,2,0255,boxed,16.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,2,3.0,0.0,3.0,5520,1.0,boxed|cov3|span3|mirror|hot2|perm3,3.0,False
Combined,Set1,Draw5,1,255,straight,16.0,"R4,R8",False,True,False,False,False,False,False,False,False,2,1.0,0.0,3.0,255,2.0,straight|cov2|span3|vstr2|hot2,3.0,False
Combined,Set1,Draw1,5,0077,boxed,15.0,"R2,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,3.0,7700,2.0,boxed|cov3|span3|vstr2|hot1|perm2,3.0,False
Combined,Set1,Draw1,5,007,boxed,15.0,"R2,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,4.0,700,2.0,boxed|cov3|span4|vstr2|hot1|perm2,3.0,False
Combined,Set1,Draw2,5,025,boxed,15.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,0,3.0,0.0,5.0,520,1.0,boxed|cov3|span5|mirror|perm3,3.0,False
Combined,Set1,Draw3,3,0255,boxed,15.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,1,3.0,0.0,3.0,5520,1.0,boxed|cov3|span3|mirror|hot1|perm3,3.0,False
Combined,Set1,Draw4,2,007,boxed,15.0,"R2,R6,R8",False,True,False,False,False,False,False,False,False,2,2.0,0.0,3.0,700,2.0,boxed|cov3|span3|vstr2|hot2|perm2,3.0,False
Combined,Set1,Draw2,6,025,boxed,15.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,0,3.0,0.0,5.0,520,1.0,boxed|cov3|span5|mirror|perm3,3.0,False
Combined,Set1,Draw5,2,488,straight,14.0,"R4,R8",False,True,False,False,False,False,False,False,False,2,1.0,0.0,3.0,884,2.0,straight|cov2|span3|vstr2|hot2,33.0,False
Combined,Set1,Draw3,4,0255,boxed,14.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,0,3.0,0.0,3.0,5520,1.0,boxed|cov3|span3|mirror|perm3,3.0,False
Combined,Set1,Draw4,2,255,straight,14.0,"R4,R8",False,True,False,False,False,False,False,False,False,2,1.0,0.0,3.0,255,2.0,straight|cov2|span3|vstr2|hot2,3.0,False
Combined,Set1,Draw5,2,255,straight,14.0,"R4,R8",False,True,False,False,False,False,False,False,False,2,1.0,0.0,3.0,255,2.0,straight|cov2|span3|vstr2|hot2,3.0,False
Combined,Set1,Draw1,3,057,straight,14.0,R6,True,False,False,False,False,False,False,False,False,2,1.0,0.0,6.0,705,1.0,straight|cov1|span6|mirror|hot2,3.0,False
Combined,Set1,Draw1,2,057,straight,14.0,R6,True,False,False,False,False,False,False,False,False,2,1.0,0.0,6.0,705,1.0,straight|cov1|span6|mirror|hot2,3.0,False
Combined,Set1,Draw3,3,0077,straight,14.0,"R6,R8",False,True,False,False,False,False,False,False,False,1,1.0,0.0,3.0,7700,2.0,straight|cov2|span3|vstr2|hot1,3.0,False
Combined,Set1,Draw3,3,007,straight,14.0,"R6,R8",False,True,False,False,False,False,False,False,False,1,1.0,0.0,4.0,700,2.0,straight|cov2|span4|vstr2|hot1,3.0,False
Combined,Set1,Draw1,6,0077,boxed,14.0,"R2,R6,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,3.0,7700,2.0,boxed|cov3|span3|vstr2|perm2,3.0,False
Combined,Set1,Draw1,6,007,boxed,14.0,"R2,R6,R8",False,True,False,False,False,False,False,False,False,0,2.0,0.0,4.0,700,2.0,boxed|cov3|span4|vstr2|perm2,3.0,False
Combined,Set1,Draw2,4,007,boxed,14.0,"R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2.0,0.0,3.0,700,2.0,boxed|cov3|span3|vstr2|hot1|perm2,3.0,False
Combined,Set1,Draw1,3,0577,straight,14.0,R6,True,False,False,False,False,False,False,False,False,2,1.0,0.0,5.0,7705,1.0,straight|cov1|span5|mirror|hot2,3.0,False
Combined,Set1,Draw3,5,0077,straight,13.0,"R6,R8",False,True,False,False,False,False,False,False,False,0,1.0,0.0,3.0,7700,2.0,straight|cov2|span3|vstr2,3.0,False
Combined,Set1,Draw2,2,057,straight,13.0,R6,True,False,False,False,False,False,False,False,False,2,1.0,0.0,5.0,705,1.0,straight|cov1|span5|mirror|hot2,3.0,False
