section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Evening,Set1,Draw1,7,3,3,1,0.0,7,0.0,True,False,False,False,False,False,True,3,7,3,7,4,0,0,0,007:1;0057:1;00557:1,700:2;7005:1;70055:1,6,7,0,0.0,0,0,2,0,0,0,0.5,1,10,4,1,0.0,31.5,100.0,3,True,False,138,070,True,True,True
Evening,Set1,Draw1,2,3,3,2,0.0,7,1.0,True,False,False,False,False,False,True,3,7,3,7,1,0,1,0,007:1,700:2,6,7,1,0.0,0,1,2,0,0,0,0.5,1,10,0,1,0.0,29.5,100.0,1,True,False,138,070,True,True,True
Evening,Set1,Draw1,1,3,3,2,0.0,7,1.0,True,False,False,False,False,False,True,3,7,3,7,1,0,1,0,007:1,700:2,6,7,1,0.0,0,1,2,0,0,0,0.5,1,10,0,1,0.0,29.5,100.0,1,True,False,138,070,True,True,True
Evening,Set1,Draw1,6,3,2,1,0.0,7,0.0,True,False,False,False,False,False,True,3,7,3,7,1,0,0,0,007:1,700:2,4,7,0,0.0,0,0,2,0,0,0,0.5,1,10,4,1,0.0,29.5,100.0,3,True,False,138,070,True,True,True
Evening,Set1,Draw1,3,3,2,1,0.0,7,1.0,True,False,False,False,False,True,True,3,7,3,7,1,0,1,0,007:1,700:2,4,7,0,0.0,0,1,2,0,0,1,0.5,1,10,1,1,0.0,28.5,100.0,2,True,False,138,070,True,True,True
Combined,Set1,Draw1,7,3,4,2,0.0,5,0.0,True,False,False,False,False,False,False,2,5,2,5,0,0,0,0,007:1;255:1;0077:1,700:2;552:2;7700:2,8,5,1,0.0,0,0,2,0,0,0,0.0,1,6,4,1,0.0,28.0,100.0,3,True,False,138,070,True,True,True
Combined,Set1,Draw1,6,3,4,2,0.0,5,0.0,True,False,False,False,False,False,False,2,5,2,5,0,0,0,0,007:1;255:1;0077:1,700:2;552:2;7700:2,8,5,1,0.0,0,0,2,0,0,0,0.0,1,6,4,1,0.0,28.0,100.0,3,True,False,138,070,True,True,True
Evening,Set1,Draw1,5,3,2,1,0.0,7,1.0,True,False,False,False,False,False,True,3,7,3,7,1,1,0,0,007:1,700:2,4,7,0,0.0,0,1,2,0,0,0,0.5,1,10,1,1,0.0,27.5,100.0,2,True,False,138,070,True,True,True
Evening,Set1,Draw2,1,3,3,2,0.0,6,1.0,True,False,False,False,False,False,True,3,7,3,7,1,0,1,0,007:1,700:2,6,6,1,0.0,0,1,2,0,0,0,0.5,1,10,0,0,0.0,27.5,100.0,1,False,False,138,070,True,True,True
Evening,Set1,Draw1,4,3,2,1,0.0,7,1.0,True,False,False,False,False,False,True,3,7,3,7,1,1,0,0,007:1,700:2,4,7,0,0.0,0,1,2,0,0,0,0.5,1,10,1,1,0.0,27.5,100.0,2,True,False,138,070,True,True,True
Evening,Set1,Draw2,2,3,3,2,0.0,6,1.0,True,False,False,False,False,False,True,3,7,3,7,1,0,1,0,007:1,700:2,6,6,1,0.0,0,1,2,0,0,0,0.5,1,10,0,0,0.0,27.5,100.0,1,False,False,138,070,True,True,True
Evening,Set1,Draw2,6,3,2,1,0.0,6,0.0,True,False,False,False,False,False,True,3,7,3,7,1,0,0,0,007:1,700:2,4,6,0,0.0,0,0,2,0,0,0,0.5,1,10,4,0,0.0,27.5,100.0,3,False,False,138,070,True,True,True
Evening,Set2,Draw1,2,3,4,2,0.0,7,1.0,True,False,False,False,False,True,True,3,1,3,1,3,3,0,0,007:1;0027:1;002:1,700:2;7002:2;002:2,8,7,1,0.0,0,1,2,0,0,1,0.5,1,4,0,1,0.0,26.5,100.0,1,True,False,138,070,True,True,True
Evening,Set2,Draw1,1,3,4,2,0.0,7,1.0,True,False,False,False,False,True,True,3,1,3,1,3,3,0,0,007:1;0027:1;002:1,700:2;7002:2;002:2,8,7,1,0.0,0,1,2,0,0,1,0.5,1,4,0,1,0.0,26.5,100.0,1,True,False,138,070,True,True,True
Evening,Set3,Draw1,3,3,4,2,0.0,7,1.0,True,False,False,False,False,True,True,3,1,3,1,4,4,0,0,007:1;0027:1;002:1,700:2;7002:2;002:2,8,7,1,0.0,0,1,2,0,0,1,0.5,1,4,0,1,0.0,26.5,100.0,1,True,False,138,070,True,True,True
Evening,Set1,Draw4,3,3,2,1,0.0,4,0.0,True,False,False,False,False,True,True,3,7,3,7,2,0,0,0,007:1;0077:1,700:2;7700:2,4,4,0,0.0,0,0,2,0,0,1,0.5,1,10,4,0,0.0,26.5,100.0,3,False,False,138,070,True,True,True
Evening,Set1,Draw2,3,3,2,1,0.0,6,1.0,True,False,False,False,False,True,True,3,7,3,7,1,1,0,0,007:1,700:2,4,6,0,0.0,0,1,2,0,0,1,0.5,1,10,1,0,0.0,26.5,100.0,2,False,False,138,070,True,True,True
Evening,Set2,Draw1,4,3,4,2,0.0,7,1.0,True,False,False,False,False,False,True,3,1,3,1,4,4,0,0,007:1;002:1;0027:1,700:2;002:2;7002:2,8,7,1,0.0,0,1,2,0,0,0,0.5,1,4,1,1,0.0,26.5,100.0,2,True,False,138,070,True,True,True
Evening,Set3,Draw1,2,3,4,2,0.0,7,1.0,True,False,False,False,False,True,True,3,1,3,1,3,3,0,0,007:1;0027:1;002:1,700:2;7002:2;002:2,8,7,1,0.0,0,1,2,0,0,1,0.5,1,4,0,1,0.0,26.5,100.0,1,True,False,138,070,True,True,True
Evening,Set2,Draw1,3,3,4,2,0.0,7,1.0,True,False,False,False,False,True,True,3,1,3,1,3,3,0,0,007:1;0027:1;002:1,700:2;7002:2;002:2,8,7,1,0.0,0,1,2,0,0,1,0.5,1,4,0,1,0.0,26.5,100.0,1,True,False,138,070,True,True,True
Evening,Set3,Draw1,1,3,4,2,0.0,7,1.0,True,False,False,False,False,True,True,3,1,3,1,3,3,0,0,007:1;0027:1;002:1,700:2;7002:2;002:2,8,7,1,0.0,0,1,2,0,0,1,0.5,1,4,0,1,0.0,26.5,100.0,1,True,False,138,070,True,True,True
Evening,Set2,Draw1,7,3,4,2,0.0,7,0.0,True,False,False,False,False,False,True,3,1,3,1,8,0,0,0,007:1;0057:1;00557:1,700:2;7005:1;70055:1,8,7,1,0.0,0,0,2,0,0,0,0.5,1,4,1,1,0.0,25.5,100.0,2,True,False,138,070,True,True,True
Evening,Set1,Draw3,3,3,2,1,0.0,5,1.0,True,False,False,False,False,True,True,3,7,3,7,2,2,0,0,007:1;0077:1,700:2;7700:2,4,5,0,0.0,0,1,2,0,0,1,0.5,1,10,1,0,0.0,25.5,100.0,2,False,False,138,070,True,True,True
Evening,Set1,Draw5,3,3,2,1,0.0,3,0.0,True,False,False,False,False,True,True,3,7,3,7,4,0,0,0,007:1;0077:1;0057:1,700:2;7700:2;7005:1,4,3,0,0.0,0,0,2,0,0,1,0.5,1,10,4,0,0.0,25.5,100.0,3,False,False,138,070,True,True,True
Evening,Set1,Draw2,4,3,2,1,0.0,6,1.0,True,False,False,False,False,False,True,3,7,3,7,1,1,0,0,007:1,700:2,4,6,0,0.0,0,1,2,0,0,0,0.5,1,10,1,0,0.0,25.5,100.0,2,False,False,138,070,True,True,True
Evening,Set1,Draw4,4,3,2,1,0.0,4,0.0,True,False,False,False,False,False,True,3,7,3,7,2,0,0,0,007:1;0077:1,700:2;7700:2,4,4,0,0.0,0,0,2,0,0,0,0.5,1,10,4,0,0.0,25.5,100.0,3,False,False,138,070,True,True,True
Evening,Set2,Draw1,6,3,4,2,0.0,7,0.0,True,False,False,False,False,False,True,3,1,3,1,8,0,0,0,007:1;0057:1;00557:1,700:2;7005:1;70055:1,8,7,1,0.0,0,0,2,0,0,0,0.5,1,4,1,1,0.0,25.5,100.0,2,True,False,138,070,True,True,True
Midday,Set1,Draw1,7,23,4,3,0.0,2,0.0,True,False,False,False,False,False,True,3,2,3,2,10,0,0,0,3688:1;688:1;36688:1,688:2;3886:1;38866:1,8,2,2,0.0,0,0,2,0,0,0,0.5,1,5,4,1,0.0,25.5,28.0,3,True,False,138,070,True,True,True
