section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,337,29.0,49.0,23.5,2,7,0,False,3,2,3,0,0,8,12,12,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain7;straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain2|draw_chain7,set_chain2|draw_chain7|col1x3|hot1x3|hot2x2|vstrx8|dblmirrorx12
Combined,3345,14.0,46.0,25.0,1,3,0,False,3,6,3,0,0,3,0,13,boxed|cov4|hp_repeat5|vstr2|hot2|perm3|draw_chain3;boxed|cov4|hp_repeat5|vstr2|hot2|perm3|draw_chain3,draw_chain3|col1x3|hot1x3|hot2x6|vstrx3
Combined,445,15.0,44.0,19.5,1,4,0,False,1,4,4,0,0,9,10,10,straight|cov1|hp_repeat4|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9|dblmirrorx10
Combined,2244,28.0,43.5,31.0,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov3|hp_repeat3|vstr2|vstr3|hot2|dom_last|hidden3v|vtrac_straight|draw_chain3;straight|cov3|vstr2|vstr3|single_left|dom_last|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,344,34.0,43.5,19.0,1,4,0,False,1,4,4,0,0,9,10,10,straight|cov1|hp_repeat4|hot2|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|double_mirror|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9|dblmirrorx10
Combined,224,28.0,43.0,27.5,1,3,0,False,1,2,3,0,0,6,6,6,straight|cov3|hp_repeat3|vstr2|vstr3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3;straight|cov3|hp_repeat3|vstr2|vstr3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx6
Combined,338,32.0,42.5,26.0,2,4,0,False,5,0,0,0,0,0,15,15,boxed|cov4|hp_repeat5|vstr2|vstr3|mirror|hot1|perm2|double_mirror|set_chain2;boxed|cov3|hp_repeat4|vstr2|mirror|hot1|perm2|double_mirror|set_chain2|draw_chain4,set_chain2|draw_chain4|hot1x5|dblmirrorx15
Combined,4455,15.0,39.0,19.5,1,4,0,False,1,4,4,0,0,9,0,10,straight|cov1|hp_repeat4|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9
Combined,3344,33.0,38.5,19.0,1,4,0,False,1,4,4,0,0,9,0,10,straight|cov1|hp_repeat4|hot2|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9
Combined,2335,11.0,38.5,19.0,1,4,0,False,1,4,4,0,0,9,0,10,straight|cov1|hp_repeat4|hot2|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9
Combined,255,3.0,38.5,18.5,1,4,0,False,1,4,4,0,0,0,10,10,boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|double_mirror|draw_chain4;boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|double_mirror|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|dblmirrorx10
Combined,1233,21.0,38.0,18.5,1,4,0,False,1,4,4,0,0,9,0,9,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9
Combined,24455,12.0,37.5,19.5,1,4,0,False,1,4,4,0,0,6,0,10,boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx6
Combined,223,27.0,37.0,21.5,1,3,0,False,1,2,3,0,0,6,6,6,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3;straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx6
Combined,23355,11.0,37.0,19.0,1,4,0,False,1,4,4,0,0,6,0,10,boxed|cov2|hp_repeat4|hot2|perm2|draw_chain4;straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx6
Combined,2445,12.0,36.5,18.5,1,4,0,False,1,4,4,0,0,6,0,10,boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx6
Combined,008,4.0,36.0,32.0,1,0,0,False,1,0,0,1,0,1,3,3,straight|cov4|hp_repeat2|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|hidden3v|double_mirror|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|double_mirror,hot1x1|consensusx1|vstrx1|dblmirrorx3
Combined,223344,30.0,36.0,23.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,447,31.0,36.0,18.5,1,4,0,False,1,2,3,0,0,7,8,8,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x2|vstrx7|dblmirrorx8
Combined,22334,30.0,35.0,22.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,22344,30.0,35.0,22.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,1337,21.0,34.5,19.5,1,5,0,False,2,2,3,0,0,7,0,8,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain5;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x2|vstrx7
Combined,0224455,12.0,34.0,21.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,2233,27.0,34.0,21.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,2234,30.0,34.0,21.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,099,15.0,33.5,22.5,3,2,0,False,1,0,0,0,0,0,10,10,boxed|cov4|hp_repeat4|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain3;boxed|cov4|hp_repeat4|vstr2|perm2|hidden3v|double_mirror|set_chain3,set_chain3|draw_chain2|hot1x1|dblmirrorx10
Combined,688,23.0,33.5,22.5,3,2,0,False,1,0,0,0,0,0,10,10,boxed|cov4|hp_repeat4|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain3;boxed|cov4|hp_repeat4|vstr2|perm2|hidden3v|double_mirror|set_chain3,set_chain3|draw_chain2|hot1x1|dblmirrorx10
Combined,022445,12.0,33.0,20.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,33447,30.0,33.0,19.5,1,4,0,False,1,2,3,0,0,7,0,8,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x2|vstrx7
Combined,044,15.0,33.0,17.5,1,3,0,False,1,2,3,0,0,6,6,6,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx6
Combined,068,8.0,32.0,23.5,3,1,0,False,4,0,0,0,0,0,0,10,boxed|cov4|hp_repeat5|vstr2|hot1|perm3|hidden3v|set_chain3;straight|cov1|hp_repeat5|hot1|hidden3v|set_chain3,set_chain3|draw_chain1|hot1x4
Combined,02255,3.0,32.0,19.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,3447,30.0,32.0,18.5,1,4,0,False,1,2,3,0,0,7,0,8,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x2|vstrx7
Combined,055,1.0,32.0,17.0,1,5,0,False,1,2,3,0,0,0,9,9,boxed|cov2|hp_repeat3|mirror|hot2|perm2|double_mirror|draw_chain3;boxed|cov2|hp_repeat3|mirror|hot2|perm2|double_mirror|draw_chain3,draw_chain5|col1x3|hot1x1|hot2x2|dblmirrorx9
Combined,147,22.0,32.0,17.0,1,5,0,False,2,2,3,0,0,7,0,10,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain5;straight|cov1|hp_repeat3|hot1|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x2|vstrx7
Combined,02233557,11.0,31.5,21.0,1,2,0,False,1,2,2,0,0,5,0,5,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x2|vstrx5
Combined,223355,11.0,31.5,19.0,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,336,23.0,31.5,16.5,2,4,0,False,4,0,0,0,0,0,14,14,straight|cov1|hp_repeat4|hot1|hidden3v|double_mirror|set_chain2|draw_chain4;straight|cov1|hp_repeat4|hot1|hidden3v|double_mirror|set_chain2|draw_chain4,set_chain2|draw_chain4|hot1x4|dblmirrorx14
Combined,22455,12.0,31.0,18.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,02244,12.0,31.0,18.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,0255,3.0,31.0,18.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,12233,21.0,31.0,18.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,3455,14.0,31.0,16.0,1,2,0,False,3,4,2,0,0,2,0,7,boxed|cov2|hp_repeat4|hot2|perm2|draw_chain2;boxed|cov2|hp_repeat3|hot2|perm2|draw_chain2,draw_chain2|col1x2|hot1x3|hot2x4|vstrx2
Combined,0334455,14.0,30.5,20.0,1,2,0,False,1,2,2,0,0,5,0,5,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x2|vstrx5
Combined,0233557,11.0,30.5,20.0,1,2,0,False,1,2,2,0,0,5,0,5,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x2|vstrx5
Combined,033455,14.0,30.5,19.0,1,4,0,False,1,2,2,0,0,5,0,7,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2,draw_chain4|col1x2|hot1x1|hot2x2|vstrx5
Combined,033557,11.0,30.5,19.0,1,4,0,False,1,2,2,0,0,5,0,7,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2,draw_chain4|col1x2|hot1x1|hot2x2|vstrx5
Combined,03344,14.0,30.5,18.0,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,22335,11.0,30.5,18.0,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,017,7.0,30.5,17.5,2,4,0,False,1,2,3,0,0,2,0,8,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|set_chain2|draw_chain3;boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|set_chain2|draw_chain3,set_chain2|draw_chain4|col1x3|hot1x1|hot2x2|vstrx2
Combined,0223355,11.0,30.0,20.0,1,3,0,False,1,2,3,0,0,1,0,6,boxed|cov2|hp_repeat3|mirror|hot2|perm2|draw_chain3;boxed|cov2|hp_repeat3|mirror|hot2|perm2|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx1
Combined,113,18.0,30.0,19.0,1,3,0,False,0,2,0,0,0,5,6,6,straight|cov2|hp_repeat3|vstr2|hot2|double_mirror|vtrac_straight|draw_chain3;straight|cov2|hp_repeat2|vstr2|hot2|double_mirror|vtrac_straight|draw_chain3,draw_chain3|hot2x2|vstrx5|dblmirrorx6
Combined,2245,12.0,30.0,17.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,0244,12.0,30.0,17.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,0334,14.0,30.0,17.0,1,4,0,False,1,2,3,0,0,6,0,8,straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain3,draw_chain4|col1x3|hot1x1|hot2x2|vstrx6
Combined,1447,22.0,30.0,17.0,1,4,0,False,1,2,3,0,0,6,0,7,straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain4;straight|cov1|hp_repeat2|hot2|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x2|vstrx6
Combined,345,14.0,30.0,15.0,1,2,0,False,3,4,2,0,0,2,0,7,boxed|cov2|hp_repeat4|hot2|perm2|draw_chain2;boxed|cov2|hp_repeat3|hot2|perm2|draw_chain2,draw_chain2|col1x2|hot1x3|hot2x4|vstrx2
Combined,3368,23.0,29.5,21.5,2,4,0,False,4,0,0,0,0,0,0,14,boxed|cov3|hp_repeat4|mirror|hot1|perm3|hidden3v|set_chain2|draw_chain4;boxed|cov3|hp_repeat4|mirror|hot1|perm3|hidden3v|set_chain2|draw_chain4,set_chain2|draw_chain4|hot1x4
Combined,022355,11.0,29.5,19.0,1,2,0,False,1,2,2,0,0,5,0,5,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x2|vstrx5
Combined,033445,14.0,29.5,19.0,1,2,0,False,1,2,2,0,0,5,0,5,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x2|vstrx5
Combined,03355,4.0,29.5,18.5,1,5,0,False,1,2,3,0,0,1,0,8,boxed|cov2|hp_repeat3|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat3|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain5|col1x3|hot1x1|hot2x2|vstrx1
Combined,03557,11.0,29.5,18.0,1,4,0,False,1,2,2,0,0,5,0,7,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2,draw_chain4|col1x2|hot1x1|hot2x2|vstrx5
Combined,0335,4.0,29.5,17.5,1,3,0,False,2,2,2,0,0,5,0,6,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain3|col1x2|hot1x2|hot2x2|vstrx5
Combined,144,25.0,29.0,20.0,1,1,0,False,0,2,1,0,0,3,4,4,straight|cov2|hp_repeat4|vstr2|hot2|double_mirror|vtrac_straight;straight|cov2|hp_repeat4|vstr2|hot2|double_mirror|vtrac_straight,draw_chain1|col1x1|hot2x2|vstrx3|dblmirrorx4
Combined,0133,8.0,29.0,19.5,1,4,0,False,1,1,3,0,0,3,0,4,straight|cov2|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov2|vstr2|hot1|hidden3v|vtrac_straight|draw_chain3,draw_chain4|col1x3|hot1x1|hot2x1|vstrx3
Combined,023355,11.0,29.0,19.0,1,3,0,False,1,2,3,0,0,1,0,6,boxed|cov2|hp_repeat3|mirror|hot2|perm2|draw_chain3;boxed|cov2|hp_repeat3|mirror|hot2|perm2|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx1
Combined,03345,14.0,29.0,18.0,1,3,0,False,1,2,2,0,0,5,0,6,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2,draw_chain3|col1x2|hot1x1|hot2x2|vstrx5
Combined,0557,3.0,29.0,17.5,1,4,0,False,1,2,2,0,0,5,0,8,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain4|col1x2|hot1x1|hot2x2|vstrx5
Combined,23344,30.0,28.5,21.5,1,1,0,False,0,2,1,0,0,3,0,4,straight|cov2|hp_repeat4|vstr2|hot2|hidden3v|vtrac_straight;straight|cov2|hp_repeat4|vstr2|hot2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot2x2|vstrx3
Combined,02355,11.0,28.5,18.0,1,2,0,False,1,2,2,0,0,5,0,5,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x2|vstrx5
Combined,0355,4.0,28.5,17.5,1,5,0,False,1,2,3,0,0,1,0,8,boxed|cov2|hp_repeat3|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat3|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain5|col1x3|hot1x1|hot2x2|vstrx1
Combined,035,4.0,28.5,16.5,1,3,0,False,2,2,2,0,0,5,0,6,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain3|col1x2|hot1x2|hot2x2|vstrx5
Combined,225,10.0,28.5,16.0,1,3,0,False,1,2,3,0,0,0,6,6,boxed|cov2|hp_repeat3|hot2|perm2|double_mirror|draw_chain3;boxed|cov2|hp_repeat3|hot2|perm2|double_mirror|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|dblmirrorx6
Combined,009,5.0,28.0,20.5,3,1,0,False,0,0,0,0,0,0,6,6,boxed|cov4|hp_repeat3|vstr2|perm2|hidden3v|double_mirror|set_chain3;boxed|cov4|hp_repeat2|vstr2|perm2|hidden3v|double_mirror|set_chain3,set_chain3|draw_chain1|dblmirrorx6
Combined,224455,12.0,28.0,18.5,1,3,0,False,1,2,3,0,0,0,0,6,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2
Combined,013,8.0,28.0,18.5,1,4,0,False,1,1,3,0,0,3,0,4,straight|cov2|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov2|vstr2|hot1|hidden3v|vtrac_straight|draw_chain3,draw_chain4|col1x3|hot1x1|hot2x1|vstrx3
Combined,01557,7.0,28.0,17.5,1,3,0,False,1,2,2,0,0,4,0,5,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain3|col1x2|hot1x1|hot2x2|vstrx4
