section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Evening,Set1,Draw1,5,33,4,2,0.0,3,1.0,True,True,False,False,False,False,True,3,3,3,3,3,3,0,0,339:1;334:1;3349:1,933:3;433:1;9334:1,8,3,1,0.0,0,1,2,4,0,0,0.5,1,6,0,1,0.0,27.5,58.0,1,True,False,325,438,True,True,True
Evening,Set1,Draw1,6,33,4,2,0.0,3,0.0,True,True,False,False,False,False,True,3,3,3,3,3,0,0,0,339:1;334:1;3349:1,933:3;433:1;9334:1,8,3,1,0.0,0,0,2,4,0,0,0.5,1,6,1,1,0.0,27.5,58.0,2,True,False,325,438,True,True,True
Evening,Set3,Draw1,4,33,4,2,0.0,5,1.0,True,True,False,False,False,False,True,3,1,3,1,3,3,0,0,339:1;334:1;3349:1,933:3;433:1;9334:1,8,5,1,0.0,0,1,2,4,0,0,0.5,1,4,0,1,0.0,27.5,58.0,1,True,False,325,438,True,True,True
Evening,Set3,Draw1,3,33,4,2,0.0,5,1.0,True,True,False,False,False,True,True,3,1,3,1,3,3,0,0,339:1;334:1;3349:1,933:3;433:1;9334:1,8,5,1,0.0,0,1,2,4,0,1,0.5,1,4,0,0,0.0,27.5,58.0,1,False,False,325,438,True,True,True
Evening,Set2,Draw1,4,33,4,2,0.0,4,1.0,True,True,False,False,False,False,True,3,1,3,1,3,3,0,0,339:1;334:1;3349:1,933:3;433:1;9334:1,8,4,1,0.0,0,1,2,4,0,0,0.5,1,4,0,1,0.0,26.5,58.0,1,True,False,325,438,True,True,True
Evening,Set3,Draw1,5,33,4,2,0.0,5,0.0,True,True,False,False,False,False,True,3,1,3,1,4,0,0,0,339:1;3399:1;334:1,933:3;9933:3;433:1,8,5,1,0.0,0,0,2,4,0,0,0.5,1,4,0,1,0.0,26.5,58.0,1,True,False,325,438,True,True,True
Evening,Set2,Draw1,5,33,4,2,0.0,4,0.0,True,True,False,False,False,False,True,3,1,3,1,3,0,0,0,339:1;334:1;3349:1,933:3;433:1;9334:1,8,4,1,0.0,0,0,2,4,0,0,0.5,1,4,0,1,0.0,25.5,58.0,1,True,False,325,438,True,True,True
Evening,Set3,Draw1,7,33,4,2,0.0,5,0.0,False,False,False,False,False,False,True,3,1,3,1,10,0,0,0,334:1;339:1;3348:1,433:1;933:1;4338:1,8,5,1,0.0,0,0,0,0,0,0,0.5,1,4,4,1,0.0,24.5,58.0,3,True,False,325,438,True,True,True
Midday,Set1,Draw3,2,33,4,2,0.0,5,1.0,True,False,False,False,False,True,True,1,5,1,5,3,0,3,0,334:1;339:1;3349:1,334:2;933:2;9433:1,8,5,1,0.0,0,1,2,0,0,1,0.5,1,4,0,0,0.0,23.5,58.0,1,False,False,325,438,True,True,True
Evening,Set3,Draw1,6,33,4,2,0.0,5,0.0,True,False,False,False,False,False,True,3,1,3,1,10,0,0,0,33899:1;3899:1;3389:1,99833:2;9983:2;9833:2,8,5,1,0.0,0,0,2,0,0,0,0.5,1,4,1,1,0.0,23.5,58.0,2,True,False,325,438,True,True,True
