Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,191,528,292,778,059,070,201
Set3,Draw1,R2,5924003386677,9400336677,400336677,4003366*,403366*,43366*,43366*
Set3,Draw1,R4,2590066833477,9006633477,006633477,0066334*,066334*,66334*,66334*
Set3,Draw1,R6,6687700593324,6677009334,667700334,6600334*,660334*,66334*,66334*
Set3,Draw1,R8,7700983366245,7700933664,770033664,0033664*,033664*,33664*,33664*
Set2,Draw1,draw_data,528,292,778,059,070,201,763
Set2,Draw1,R2,5924400336677,54400336677,544003366,4403366*,443366*,443366*,4436*
Set2,Draw1,R4,2590066334477,50066334477,500663344,0663344*,663344*,663344*,6344*
Set2,Draw1,R6,6677005933244,66770053344,660053344,6603344*,663344*,663344*,6344*
Set2,Draw1,R8,7700933662445,77003366445,003366445,0336644*,336644*,336644*,3644*
Set1,Draw1,draw_data,292,778,059,070,201,763,155
Set1,Draw1,R2,544003386677,544003366,4403366*,443366*,443366**,4436**,4436**
Set1,Draw1,R4,500668334477,500663344,0663344*,663344*,663344**,6344**,6344**
Set1,Draw1,R6,668770053344,660053344,6603344*,663344*,663344**,6344**,6344**
Set1,Draw1,R8,770083366445,003366445,0336644*,336644*,336644**,3644**,3644**
Set1,Draw2,draw_data,N/A,778,059,070,201,763,155
Set1,Draw2,R2,N/A,594400113366,440113366,44113366*,4413366*,44136**,4436**
Set1,Draw2,R4,N/A,590066334411,066334411,66334411*,6633441*,63441**,6344**
Set1,Draw2,R6,N/A,661100593344,661103344,66113344*,6613344*,61344**,6344**
Set1,Draw2,R8,N/A,001193366445,011336644,11336644*,1336644*,13644**,3644**
Set1,Draw3,draw_data,N/A,N/A,059,070,201,763,155
Set1,Draw3,R2,N/A,N/A,54401133866,5441133866,544133866*,5441386**,44386**
Set1,Draw3,R4,N/A,N/A,50668334411,5668334411,566833441*,5683441**,68344**
Set1,Draw3,R6,N/A,N/A,66811053344,6681153344,668153344*,6815344**,68344**
Set1,Draw3,R8,N/A,N/A,01183366445,1183366445,183366445*,1836445**,83644**
Set1,Draw4,draw_data,N/A,N/A,N/A,070,201,763,155
Set1,Draw4,R2,N/A,N/A,N/A,5922441133866,59244133866,592441386**,9244386**
Set1,Draw4,R4,N/A,N/A,N/A,2259668334411,25966833441,259683441**,2968344**
Set1,Draw4,R6,N/A,N/A,N/A,6681159332244,66815933244,681593244**,6893244**
Set1,Draw4,R8,N/A,N/A,N/A,1198336622445,19833662445,198362445**,9836244**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,201,763,155
Set1,Draw5,R2,N/A,N/A,N/A,N/A,5924413388667,5924413886**,92443886**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,2596688334471,2596883441**,29688344**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,6688175933244,6881593244**,68893244**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,7198833662445,1988362445**,98836244**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,763,155
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,559924413886,992443886*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,255996883441,299688344*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,688155993244,688993244*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,199883624455,998836244*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,155
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,99244038867
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,29906883447
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,68870993244
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,70998836244
