Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,692,668,010,564,775,379,480
Set3,Draw1,R2,59244033877,5924403377,592443377,9243377*,92433*,243*,023*
Set3,Draw1,R4,25908334477,2590334477,259334477,2933477*,29334*,234*,023*
Set3,Draw1,R6,87705933244,7705933244,775933244,7793324*,93324*,324*,032*
Set3,Draw1,R8,77098332445,7709332445,779332445,7793324*,93324*,324*,032*
Set2,Draw1,draw_data,668,010,564,775,379,480,722
Set2,Draw1,R2,5592440013377,5592443377,59243377,92433*,243*,023*,003*
Set2,Draw1,R4,2559003344771,2559334477,25933477,29334*,234*,023*,003*
Set2,Draw1,R6,1770055933244,7755933244,77593324,93324*,324*,032*,003*
Set2,Draw1,R8,7700193324455,7793324455,77933245,93324*,324*,032*,003*
Set1,Draw1,draw_data,010,564,775,379,480,722,267
Set1,Draw1,R2,559244133877,5924133877,9241338*,24138*,213**,013**,013**
Set1,Draw1,R4,255983344771,2598334771,2983341*,28341*,231**,031**,031**
Set1,Draw1,R6,817755933244,8177593324,8193324*,81324*,132**,013**,013**
Set1,Draw1,R8,771983324455,7719833245,1983324*,18324*,132**,013**,013**
Set1,Draw2,draw_data,N/A,564,775,379,480,722,267
Set1,Draw2,R2,N/A,599224133877,992241338,9224138*,92213*,913**,913**
Set1,Draw2,R4,N/A,225998334771,229983341,2298341*,22931*,931**,931**
Set1,Draw2,R6,N/A,817759933224,819933224,8193224*,19322*,193**,193**
Set1,Draw2,R8,N/A,771998332245,199833224,1983224*,19322*,193**,193**
Set1,Draw3,draw_data,N/A,N/A,775,379,480,722,267
Set1,Draw3,R2,N/A,N/A,99224133886,922413886,9221386*,91386**,9138**
Set1,Draw3,R4,N/A,N/A,22996883341,229688341,2296831*,96831**,9831**
Set1,Draw3,R6,N/A,N/A,68819933224,688193224,6819322*,68193**,8193**
Set1,Draw3,R8,N/A,N/A,19988336224,198836224,1983622*,19836**,1983**
Set1,Draw4,draw_data,N/A,N/A,N/A,379,480,722,267
Set1,Draw4,R2,N/A,N/A,N/A,922400113886,922011386,9011386**,901138**
Set1,Draw4,R4,N/A,N/A,N/A,229006883411,229068311,9068311**,908311**
Set1,Draw4,R6,N/A,N/A,N/A,688110093224,681109322,6811093**,811093**
Set1,Draw4,R8,N/A,N/A,N/A,001198836224,011983622,0119836**,011983**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,480,722,267
Set1,Draw5,R2,N/A,N/A,N/A,N/A,592240113866,5940113866**,594011386**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,225906683411,5906683411**,590683411**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,668110593224,6681105934**,681105934**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,011983662245,0119836645**,011983645**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,722,267
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,55940113866,5594011386*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,55906683411,5590683411*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,66811055934,6811055934*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,01198366455,0119836455*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,267
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,559940113386
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,559906833411
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,681105599334
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,011998336455
