section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set1,Draw3,1,16788,boxed,30.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,5,18867,1,21,True,8,5,3,0.0,1,0,0,4,1,3.0,2,0.5,0,0,3,1,4,0,False,boxed|cov4|hp_repeat5|mirror|hot2|dom_last|perm4|hidden3v|draw_chain4,16788,128,182,554,False,False,True
Evening,Set1,Draw2,1,6788,boxed,29.5,"R2,R4,R6",False,True,False,False,False,False,False,True,False,2,2,0,6,6887,2,21,True,6,6,1,0.0,3,0,0,4,0,3.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat6|vstr2|hot2|dom_last|perm2|hidden3v|draw_chain6,6788,128,182,554,False,False,True
Combined,Set1,Draw4,1,1266788,boxed,28.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,3,2188667,1,21,True,8,3,3,0.0,1,0,0,4,1,3.0,4,0.5,0,0,1,1,2,0,False,boxed|cov4|hp_repeat3|mirror|hot2|dom_last|perm4|hidden3v|draw_chain2,1266788,128,182,554,False,False,True
Combined,Set1,Draw5,1,12266788,boxed,28.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,3,22188667,1,21,True,8,3,3,0.0,1,0,0,4,1,3.0,5,0.5,0,0,0,1,1,0,False,boxed|cov4|hp_repeat3|mirror|hot2|dom_last|perm4|hidden3v,12266788,128,182,554,False,False,True
Evening,Set1,Draw3,1,6788,boxed,28.5,"R2,R4,R6",False,True,False,False,False,False,False,True,False,2,2,0,5,6887,2,21,True,6,5,1,0.0,3,0,0,4,0,3.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat5|vstr2|hot2|dom_last|perm2|hidden3v|draw_chain6,6788,128,182,554,False,False,True
Evening,Set1,Draw4,1,6788,boxed,27.5,"R2,R4,R6",False,True,False,False,False,False,False,True,False,2,2,0,4,6887,2,21,True,6,4,1,0.0,3,0,0,4,0,3.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat4|vstr2|hot2|dom_last|perm2|hidden3v|draw_chain6,6788,128,182,554,False,False,True
Combined,Set1,Draw4,1,166788,boxed,26.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4,0,4,188667,1,21,True,8,4,3,0.0,1,0,0,4,1,0.0,3,0.5,0,0,2,1,3,0,False,boxed|cov4|hp_repeat4|mirror|hot2|perm4|hidden3v|draw_chain3,166788,128,182,554,False,False,True
Evening,Set1,Draw5,1,6788,boxed,26.5,"R2,R4,R6",False,True,False,False,False,False,False,True,False,2,2,0,3,6887,2,21,True,6,3,1,0.0,3,0,0,4,0,3.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat3|vstr2|hot2|dom_last|perm2|hidden3v|draw_chain6,6788,128,182,554,False,False,True
Combined,Set1,Draw3,2,16788,boxed,25.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4,0,5,18867,1,21,True,8,5,3,0.0,1,0,0,2,1,0.0,2,0.5,0,0,3,1,4,0,False,boxed|cov4|hp_repeat5|mirror|hot2|perm4|hidden3v|draw_chain4,16788,128,182,554,False,False,True
Combined,Set1,Draw5,1,1266788,boxed,25.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4,0,3,2188667,1,21,True,8,3,3,0.0,1,0,0,4,1,0.0,4,0.5,0,0,1,1,2,0,False,boxed|cov4|hp_repeat3|mirror|hot2|perm4|hidden3v|draw_chain2,1266788,128,182,554,False,False,True
Combined,Set1,Draw5,1,166788,boxed,25.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4,0,3,188667,1,21,True,8,3,3,0.0,1,0,0,4,1,0.0,3,0.5,0,0,2,1,3,0,False,boxed|cov4|hp_repeat3|mirror|hot2|perm4|hidden3v|draw_chain3,166788,128,182,554,False,False,True
Combined,Set1,Draw6,1,1166788,boxed,25.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,1,4,0,2,1188667,1,21,True,8,2,3,0.0,1,0,0,2,1,3.0,4,0.5,0,0,1,1,2,0,False,boxed|cov4|hp_repeat2|mirror|hot1|dom_last|perm4|hidden3v|draw_chain2,1166788,128,182,554,False,False,True
Combined,Set1,Draw4,2,166788,boxed,24.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4,0,4,188667,1,21,True,8,4,3,0.0,1,0,0,2,1,0.0,3,0.5,0,0,2,1,3,0,False,boxed|cov4|hp_repeat4|mirror|hot2|perm4|hidden3v|draw_chain3,166788,128,182,554,False,False,True
Evening,Set1,Draw2,2,6788,boxed,24.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2,0,6,6887,2,21,True,6,6,1,0.0,3,0,0,2,0,0.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat6|vstr2|hot2|perm2|hidden3v|draw_chain6,6788,128,182,554,False,False,True
Combined,Set1,Draw3,1,178,boxed,23.5,"R4,R6,R8",False,False,False,False,False,False,False,False,False,2,3,0,5,871,1,21,True,6,5,2,0.0,1,0,0,4,0,0.0,0,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat5|hot2|perm3|hidden3v|draw_chain6,178,128,182,554,False,False,True
Combined,Set1,Draw4,1,16788,boxed,23.5,"R4,R6,R8",True,False,False,False,False,False,False,False,False,2,3,0,4,68871,1,21,True,6,4,2,0.0,1,0,0,4,1,0.0,2,0.5,0,0,3,1,4,0,False,boxed|cov3|hp_repeat4|mirror|hot2|perm3|hidden3v|draw_chain4,16788,128,182,554,False,False,True
Combined,Set1,Draw5,2,166788,boxed,23.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,4,0,3,188667,1,21,True,8,3,3,0.0,1,0,0,2,1,0.0,3,0.5,0,0,2,1,3,0,False,boxed|cov4|hp_repeat3|mirror|hot2|perm4|hidden3v|draw_chain3,166788,128,182,554,False,False,True
Midday,Set3,Draw1,4,6788,boxed,23.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,3,0,4,6887,2,21,True,8,4,2,0.0,3,0,0,1,0,0.0,1,0.5,0,4,0,3,1,0,False,boxed|cov4|hp_repeat4|vstr2|hot1|perm3|hidden3v|set_chain3,6788,128,182,554,False,False,True
Midday,Set2,Draw1,4,6788,boxed,23.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,3,0,4,6887,2,21,True,8,4,2,0.0,3,0,0,1,0,0.0,1,0.5,0,4,0,3,1,0,False,boxed|cov4|hp_repeat4|vstr2|hot1|perm3|hidden3v|set_chain3,6788,128,182,554,False,False,True
Evening,Set1,Draw2,4,6788,boxed,23.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,1,2,0,6,6887,2,21,True,6,6,1,0.0,3,0,0,1,0,0.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat6|vstr2|hot1|perm2|hidden3v|draw_chain6,6788,128,182,554,False,False,True
Evening,Set1,Draw2,3,6788,boxed,23.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,1,2,0,6,6887,2,21,True,6,6,1,0.0,3,0,0,1,0,0.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat6|vstr2|hot1|perm2|hidden3v|draw_chain6,6788,128,182,554,False,False,True
Evening,Set1,Draw3,2,6788,boxed,23.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2,0,5,6887,2,21,True,6,5,1,0.0,3,0,0,2,0,0.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat5|vstr2|hot2|perm2|hidden3v|draw_chain6,6788,128,182,554,False,False,True
Combined,Set1,Draw3,1,1788,boxed,22.5,"R4,R6,R8",False,False,False,False,False,False,False,False,False,2,3,0,5,8871,1,21,True,6,5,2,0.0,1,0,0,4,0,0.0,1,0.5,0,0,3,1,4,0,False,boxed|cov3|hp_repeat5|hot2|perm3|hidden3v|draw_chain4,1788,128,182,554,False,False,True
Combined,Set1,Draw4,1,178,boxed,22.5,"R4,R6,R8",False,False,False,False,False,False,False,False,False,2,3,0,4,871,1,21,True,6,4,2,0.0,1,0,0,4,0,0.0,0,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat4|hot2|perm3|hidden3v|draw_chain6,178,128,182,554,False,False,True
Combined,Set1,Draw5,1,16788,boxed,22.5,"R4,R6,R8",True,False,False,False,False,False,False,False,False,2,3,0,3,68871,1,21,True,6,3,2,0.0,1,0,0,4,1,0.0,2,0.5,0,0,3,1,4,0,False,boxed|cov3|hp_repeat3|mirror|hot2|perm3|hidden3v|draw_chain4,16788,128,182,554,False,False,True
Midday,Set2,Draw1,5,6788,boxed,22.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,0,3,0,4,6887,2,21,True,8,4,2,0.0,3,0,0,0,0,0.0,1,0.5,0,4,0,3,1,0,False,boxed|cov4|hp_repeat4|vstr2|perm3|hidden3v|set_chain3,6788,128,182,554,False,False,True
Evening,Set1,Draw3,3,6788,boxed,22.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,1,2,0,5,6887,2,21,True,6,5,1,0.0,3,0,0,1,0,0.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat5|vstr2|hot1|perm2|hidden3v|draw_chain6,6788,128,182,554,False,False,True
Evening,Set1,Draw4,2,6788,boxed,22.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2,0,4,6887,2,21,True,6,4,1,0.0,3,0,0,2,0,0.0,1,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat4|vstr2|hot2|perm2|hidden3v|draw_chain6,6788,128,182,554,False,False,True
Combined,Set1,Draw3,3,16788,boxed,21.5,"R2,R4,R6",True,False,False,False,False,False,False,False,False,1,3,0,5,18867,1,21,True,6,5,2,0.0,1,0,0,1,1,0.0,2,0.5,0,0,3,1,4,0,False,boxed|cov3|hp_repeat5|mirror|hot1|perm3|hidden3v|draw_chain4,16788,128,182,554,False,False,True
