section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Combined,Set1,Draw4,2,21,4,4,0.0,4,1.0,False,False,False,False,False,True,True,2,6,2,6,14,0,14,0,166788:1;16788:1;178:1,188667:1;68871:1;871:1,8,4,3,0.0,0,1,0,0,0,1,0.5,0,7,4,0,0.0,28.5,59.5,3,False,False,182,554,True,True,True
Combined,Set1,Draw4,1,21,4,4,0.0,4,1.0,False,False,False,True,False,True,True,2,6,2,6,18,0,18,0,1266788:1;166788:1;16788:1,2188667:1;188667:1;68871:1,8,4,3,0.0,0,1,0,0,0,1,0.5,0,7,4,0,0.0,28.5,59.5,3,False,False,182,554,True,True,True
Combined,Set1,Draw5,1,21,4,4,0.0,3,1.0,False,False,False,True,False,True,True,2,6,2,6,29,0,29,0,12266788:1;1266788:1;166788:1,22188667:1;2188667:1;188667:1,8,3,3,0.0,0,1,0,0,0,1,0.5,0,7,4,0,0.0,27.5,59.5,3,False,False,182,554,True,True,True
Combined,Set1,Draw5,2,21,4,4,0.0,3,1.0,False,False,False,False,False,True,True,2,6,2,6,21,0,21,0,166788:1;16788:1;178:1,188667:1;68871:1;871:1,8,3,3,0.0,0,1,0,0,0,1,0.5,0,7,4,0,0.0,27.5,59.5,3,False,False,182,554,True,True,True
Combined,Set1,Draw3,1,21,4,4,0.0,5,1.0,False,False,False,True,False,True,True,2,6,2,6,5,0,5,0,16788:1;178:1;1788:1,18867:1;871:1;8871:1,8,5,3,0.0,0,1,0,0,0,1,0.5,0,7,1,0,0.0,26.5,59.5,2,False,False,182,554,True,True,True
Combined,Set1,Draw3,2,21,4,4,0.0,5,1.0,False,False,False,False,False,True,True,2,6,2,6,5,0,5,0,16788:1;178:1;1788:1,18867:1;871:1;8871:1,8,5,3,0.0,0,1,0,0,0,1,0.5,0,7,1,0,0.0,26.5,59.5,2,False,False,182,554,True,True,True
Combined,Set1,Draw6,1,21,4,4,0.0,2,1.0,False,False,False,True,False,True,True,2,6,2,6,26,26,0,0,1166788:1;116788:1;66788:1,1188667:1;688711:1;88667:1,8,2,3,0.0,0,1,0,0,0,1,0.5,0,7,4,0,0.0,26.5,59.5,3,False,False,182,554,True,True,True
Combined,Set1,Draw4,3,21,4,3,0.0,4,0.0,False,False,False,False,False,True,True,2,6,2,6,14,0,0,0,166788:1;66788:1;6678:1,188667:1;88667:1;8667:1,8,4,2,0.0,0,0,0,0,0,1,0.5,0,7,4,0,0.0,26.5,59.5,3,False,False,182,554,True,True,True
Evening,Set1,Draw3,5,21,4,3,0.0,5,0.0,False,False,False,False,False,False,True,2,6,2,6,16,0,0,0,6788:1;1667788:1;67788:1,6887:1;1886677:1;68877:1,8,5,2,0.0,0,0,0,0,0,0,0.5,0,7,4,0,0.0,26.5,59.5,3,False,False,182,554,True,True,True
Evening,Set1,Draw2,5,21,4,2,0.0,6,0.0,True,False,False,False,False,False,True,1,6,1,6,8,0,0,0,6788:1;67788:1;667788:1,6887:2;68877:2;668877:2,8,6,1,0.0,0,0,2,0,0,0,0.5,0,5,4,0,0.0,26.5,59.5,3,False,False,182,554,True,True,True
Combined,Set1,Draw4,4,21,4,3,0.0,4,0.0,False,False,False,False,False,False,True,2,6,2,6,16,0,0,0,66788:1;166788:1;1667788:1,88667:1;188667:1;1886677:1,8,4,2,0.0,0,0,0,0,0,0,0.5,0,7,4,0,0.0,25.5,59.5,3,False,False,182,554,True,True,True
Combined,Set1,Draw5,3,21,4,3,0.0,3,0.0,False,False,False,False,False,True,True,2,6,2,6,21,0,0,0,166788:1;1226688:1;12266788:1,188667:1;2218866:1;22188667:1,8,3,2,0.0,0,0,0,0,0,1,0.5,0,7,4,0,0.0,25.5,59.5,3,False,False,182,554,True,True,True
Evening,Set1,Draw5,1,21,4,2,0.0,3,1.0,True,False,False,True,False,True,True,1,6,1,6,4,0,4,0,6788:1;678:1;2688:1,6887:2;867:1;8862:1,8,3,1,0.0,0,1,2,0,0,1,0.5,0,5,4,0,0.0,25.5,59.5,3,False,False,182,554,True,True,True
Evening,Set1,Draw5,2,21,4,2,0.0,3,1.0,True,False,False,False,False,True,True,1,6,1,6,4,0,4,0,6788:1;678:1;2688:1,6887:2;867:1;8862:1,8,3,1,0.0,0,1,2,0,0,1,0.5,0,5,4,0,0.0,25.5,59.5,3,False,False,182,554,True,True,True
Evening,Set1,Draw2,4,21,3,2,0.0,6,1.0,True,False,False,False,False,False,True,1,6,1,6,4,4,0,0,6788:1;67788:1;678:1,6887:2;68877:2;867:1,6,6,1,0.0,0,1,2,0,0,0,0.5,0,5,4,0,0.0,25.5,59.5,3,False,False,182,554,True,True,True
Combined,Set1,Draw6,2,21,4,4,0.0,2,0.0,False,False,False,False,False,True,True,2,6,2,6,26,0,0,0,1166788:1;116788:1;66788:1,1188667:1;688711:1;88667:1,8,2,3,0.0,0,0,0,0,0,1,0.5,0,7,4,0,0.0,25.5,59.5,3,False,False,182,554,True,True,True
Midday,Set1,Draw6,1,21,4,3,0.0,2,1.0,False,False,False,True,False,True,True,3,4,3,4,11,11,0,0,116678:1;1178:1;678:1,118667:1;8711:1;687:1,8,2,2,0.0,0,1,0,0,0,1,0.5,0,7,4,0,0.0,25.5,59.5,3,False,False,182,554,True,True,True
