section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,8,4,3,0.0,5,1.0,True,False,False,True,False,True,True,1,5,1,5,3,0,3,0,0136:1;013:1;036:1,0136:2;013:2;063:1,8,5,2,0.0,0,1,2,0,0,1,0.5,0,4,0,0,0.0,23.5,61.0,1,False,False
Combined,Set1,Draw1,1,18,3,2,0.0,1,1.0,True,False,False,False,False,False,True,1,2,1,2,1,0,1,0,136:1,136:2,6,1,1,0.0,0,1,2,0,0,0,0.5,0,1,0,0,0.0,12.5,56.5,1,False,False
Combined,Set1,Draw1,1,6,1,1,0.0,1,1.0,False,False,False,False,False,True,True,1,4,1,4,1,0,1,0,016:1,610:1,2,1,0,0.0,0,1,0,0,0,1,0.5,0,3,0,0,0.0,8.5,54.5,1,False,False
Combined,Set1,Draw1,2,23,3,3,0.0,6,1.0,False,False,False,False,False,False,True,3,7,3,7,2,0,2,0,368:1;138:1,386:1;138:1,6,6,2,0.0,0,1,0,0,0,0,0.5,0,10,0,1,0.0,26.5,70.0,1,True,False
Combined,Set1,Draw1,2,18,4,3,0.0,5,1.0,False,False,False,False,False,True,True,2,7,2,7,2,0,2,0,168:1;1368:1,681:1;1386:1,8,5,2,0.0,0,1,0,0,0,1,0.5,0,8,0,1,0.0,26.5,56.5,1,True,False
Combined,Set1,Draw1,2,8,4,4,0.0,5,1.0,False,False,False,False,False,True,True,1,7,1,7,7,0,7,0,01368:1;0168:1;0138:1,01386:1;6810:1;0138:1,8,5,3,0.0,0,1,0,0,0,1,0.5,0,6,0,1,0.0,25.5,61.0,1,True,False
Combined,Set1,Draw1,3,18,4,3,0.0,5,1.0,True,False,False,False,False,True,True,2,7,2,7,6,0,6,0,668:1;168:1;1368:1,668:2;681:1;1386:1,8,5,2,0.0,0,1,2,0,0,1,0.5,1,8,0,1,0.0,29.5,56.5,1,True,False
Combined,Set1,Draw1,3,23,3,3,0.0,6,1.0,False,False,False,False,False,False,True,3,7,3,7,3,0,3,0,368:1;3668:1;138:1,386:1;3866:1;138:1,6,6,2,0.0,0,1,0,0,0,0,0.5,0,10,0,1,0.0,26.5,70.0,1,True,False
Combined,Set1,Draw1,3,8,4,4,0.0,5,1.0,False,False,False,False,False,True,True,2,5,2,5,21,0,21,0,0135668:1;013668:1;0668:1,5013866:1;013866:1;0668:1,8,5,3,0.0,0,1,0,0,0,1,0.5,0,6,0,1,0.0,25.5,61.0,1,True,False
Combined,Set1,Draw1,3,6,2,1,0.0,5,1.0,False,False,False,False,False,True,True,2,5,2,5,2,0,2,0,066:1;566:1,066:1;665:1,4,5,0,0.0,0,1,0,0,0,1,0.5,1,6,1,1,0.0,20.5,54.5,2,True,False
Combined,Set1,Draw1,3,2,3,2,0.0,5,1.0,False,False,False,False,False,True,True,1,3,1,3,3,0,3,0,015:1;0566:1;056:1,501:1;5066:1;506:1,6,5,1,0.0,0,1,0,0,0,1,0.5,0,2,0,1,0.0,17.5,44.0,1,True,False
