section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set1,Draw7,1,244,straight,25.5,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1,0,1,244,3,31,True,6,1,0,0.0,9,4,0,0,0,0.0,0,0.5,2,2,0,2,1,1,True,straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|vtrac_straight|set_chain2,244,799,979,127,False,False,True
Midday,Set1,Draw1,5,244,straight,24.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,4,244,3,31,False,6,4,0,0.0,9,0,0,1,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat4|vstr2|vstr3|hot1|double_mirror|draw_chain4,244,799,979,127,False,False,True
Midday,Set1,Draw1,4,244,straight,24.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,4,244,3,31,False,6,4,0,0.0,9,0,0,1,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat4|vstr2|vstr3|hot1|double_mirror|draw_chain4,244,799,979,127,False,False,True
Midday,Set1,Draw4,4,244,straight,24.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1,0,1,244,3,31,False,6,1,0,0.0,9,4,0,0,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|vstr2|vstr3|single_left|double_mirror|draw_chain4,244,799,979,127,False,False,True
Combined,Set2,Draw1,7,244,straight,23.5,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1,0,1,244,3,31,True,6,1,0,0.0,9,4,0,0,0,0.0,0,0.5,0,2,0,2,1,1,True,straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|set_chain2,244,799,979,127,False,False,True
Midday,Set1,Draw1,7,244,straight,23.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,4,244,3,31,False,6,4,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat4|vstr2|vstr3|double_mirror|draw_chain4,244,799,979,127,False,False,True
Midday,Set1,Draw1,6,244,straight,23.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,4,244,3,31,False,6,4,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat4|vstr2|vstr3|double_mirror|draw_chain4,244,799,979,127,False,False,True
Midday,Set1,Draw2,4,244,straight,23.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,3,244,3,31,False,6,3,0,0.0,9,0,0,1,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat3|vstr2|vstr3|hot1|double_mirror|draw_chain4,244,799,979,127,False,False,True
Evening,Set2,Draw1,7,244,straight,23.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1,0,1,244,3,31,False,6,1,0,0.0,9,4,0,0,0,0.0,0,0.0,0,2,0,2,1,1,True,straight|cov3|vstr2|vstr3|single_left|double_mirror|set_chain2,244,799,979,127,False,False,True
Midday,Set1,Draw2,6,244,straight,22.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,3,244,3,31,False,6,3,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat3|vstr2|vstr3|double_mirror|draw_chain4,244,799,979,127,False,False,True
Midday,Set1,Draw2,5,244,straight,22.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,3,244,3,31,False,6,3,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat3|vstr2|vstr3|double_mirror|draw_chain4,244,799,979,127,False,False,True
Midday,Set3,Draw1,3,2667,boxed,21.0,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3,0,1,2667,2,20,False,8,1,2,0.0,3,0,0,1,1,0.0,1,0.0,0,4,0,3,1,0,False,boxed|cov4|vstr2|mirror|hot1|perm3|set_chain3,2667,127,979,127,False,False,True
Midday,Set1,Draw3,5,244,straight,21.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,2,244,3,31,False,6,2,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat2|vstr2|vstr3|double_mirror|draw_chain4,244,799,979,127,False,False,True
Midday,Set1,Draw3,4,244,straight,21.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,2,244,3,31,False,6,2,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,3,1,4,1,True,straight|cov3|hp_repeat2|vstr2|vstr3|double_mirror|draw_chain4,244,799,979,127,False,False,True
Evening,Set3,Draw1,7,244,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,2,244,3,31,False,6,2,0,0.0,9,0,0,0,0,0.0,0,0.0,0,2,0,2,1,1,True,straight|cov3|hp_repeat2|vstr2|vstr3|double_mirror|set_chain2,244,799,979,127,False,False,True
Evening,Set3,Draw1,6,244,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,2,244,3,31,False,6,2,0,0.0,9,0,0,0,0,0.0,0,0.0,0,2,0,2,1,1,True,straight|cov3|hp_repeat2|vstr2|vstr3|double_mirror|set_chain2,244,799,979,127,False,False,True
Midday,Set1,Draw1,3,2266,straight,19.0,R8,False,False,False,False,False,False,False,False,False,2,1,0,5,6622,1,20,False,2,5,0,0.0,3,0,0,2,0,0.0,1,0.0,2,0,4,1,5,0,False,straight|cov1|hp_repeat5|hot2|vtrac_straight|draw_chain5,2266,127,979,127,False,False,True
Midday,Set1,Draw1,3,226,straight,19.0,R8,False,False,False,False,False,False,False,False,False,2,1,0,5,622,1,20,False,2,5,0,0.0,3,0,0,2,0,0.0,0,0.0,2,0,4,1,5,1,True,straight|cov1|hp_repeat5|hot2|double_mirror|vtrac_straight|draw_chain5,226,127,979,127,False,False,True
Midday,Set1,Draw2,3,2266,straight,17.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,4,6622,1,20,False,2,4,0,0.0,3,0,0,1,0,0.0,1,0.0,2,0,4,1,5,0,False,straight|cov1|hp_repeat4|hot1|vtrac_straight|draw_chain5,2266,127,979,127,False,False,True
Midday,Set1,Draw2,3,226,straight,17.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,4,622,1,20,False,2,4,0,0.0,3,0,0,1,0,0.0,0,0.0,2,0,4,1,5,1,True,straight|cov1|hp_repeat4|hot1|double_mirror|vtrac_straight|draw_chain5,226,127,979,127,False,False,True
Midday,Set1,Draw1,5,2266,straight,16.0,R8,False,False,False,False,False,False,False,False,False,1,1,0,5,6622,1,20,False,2,5,0,0.0,3,0,0,1,0,0.0,1,0.0,0,0,4,1,5,0,False,straight|cov1|hp_repeat5|hot1|draw_chain5,2266,127,979,127,False,False,True
