section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why
Evening,Set1,Draw1,1,003,straight,42.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,2,1,0,6,003,4,4.0,False,8,6,0,0.0,9,0,4,4,0,0.0,0,0.0,2,4,4,3,5,1,True,straight|cov4|hp_repeat6|vstr2|vstr3|cons_full|hot2|cons_3v|double_mirror|vtrac_straight|set_chain3|draw_chain5
Midday,Set3,Draw1,1,033,straight,41.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,True,False,1,1,0,7,033,4,13.0,False,8,7,0,0.0,9,0,4,2,0,4.5,0,0.0,2,4,0,3,1,1,True,straight|cov4|hp_repeat7|vstr2|vstr3|cons_full|hot1|dom_last|cons_3v|double_mirror|vtrac_straight|set_chain3
Evening,Set1,Draw2,1,003,straight,41.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,2,1,0,5,003,4,4.0,False,8,5,0,0.0,9,0,4,4,0,0.0,0,0.0,2,4,4,3,5,1,True,straight|cov4|hp_repeat5|vstr2|vstr3|cons_full|hot2|cons_3v|double_mirror|vtrac_straight|set_chain3|draw_chain5
Evening,Set1,Draw3,1,003,straight,41.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,2,1,0,5,003,4,4.0,False,8,5,0,0.0,9,0,4,4,0,0.0,0,0.0,2,4,4,3,5,1,True,straight|cov4|hp_repeat5|vstr2|vstr3|cons_full|hot2|cons_3v|double_mirror|vtrac_straight|set_chain3|draw_chain5
Evening,Set1,Draw1,3,003,straight,40.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,2,1,0,6,003,4,4.0,False,8,6,0,0.0,9,0,4,2,0,0.0,0,0.0,2,4,4,3,5,1,True,straight|cov4|hp_repeat6|vstr2|vstr3|cons_full|hot2|cons_3v|double_mirror|vtrac_straight|set_chain3|draw_chain5
Evening,Set1,Draw1,2,003,straight,40.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,2,1,0,6,003,4,4.0,False,8,6,0,0.0,9,0,4,2,0,0.0,0,0.0,2,4,4,3,5,1,True,straight|cov4|hp_repeat6|vstr2|vstr3|cons_full|hot2|cons_3v|double_mirror|vtrac_straight|set_chain3|draw_chain5
Evening,Set1,Draw2,2,003,straight,39.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,2,1,0,5,003,4,4.0,False,8,5,0,0.0,9,0,4,2,0,0.0,0,0.0,2,4,4,3,5,1,True,straight|cov4|hp_repeat5|vstr2|vstr3|cons_full|hot2|cons_3v|double_mirror|vtrac_straight|set_chain3|draw_chain5
Evening,Set1,Draw3,2,003,straight,39.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,2,1,0,5,003,4,4.0,False,8,5,0,0.0,9,0,4,2,0,0.0,0,0.0,2,4,4,3,5,1,True,straight|cov4|hp_repeat5|vstr2|vstr3|cons_full|hot2|cons_3v|double_mirror|vtrac_straight|set_chain3|draw_chain5
Evening,Set1,Draw2,3,003,straight,38.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,1,1,0,5,003,4,4.0,False,8,5,0,0.0,9,0,4,1,0,0.0,0,0.0,2,4,4,3,5,1,True,straight|cov4|hp_repeat5|vstr2|vstr3|cons_full|hot1|cons_3v|double_mirror|vtrac_straight|set_chain3|draw_chain5
Evening,Set1,Draw3,3,003,straight,38.0,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,1,1,0,5,003,4,4.0,False,8,5,0,0.0,9,0,4,1,0,0.0,0,0.0,2,4,4,3,5,1,True,straight|cov4|hp_repeat5|vstr2|vstr3|cons_full|hot1|cons_3v|double_mirror|vtrac_straight|set_chain3|draw_chain5
