section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,001,2.0,48.5,25.5,3,4,0,False,1,2,3,0,0,6,12,12,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain3;straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain3,set_chain3|draw_chain4|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx12
Combined,019,9.0,48.5,22.5,2,7,1,False,4,4,3,0,0,9,0,18,straight|cov1|hp_repeat5|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain7;straight|cov1|hp_repeat5|hot1|hidden3v|vtrac_straight|set_chain2|draw_chain7,set_chain2|draw_chain7|col1x3|hot1x4|hot2x4|vstrx9
Combined,0348,14.0,46.0,29.0,3,1,0,False,9,1,1,0,0,1,0,14,boxed|cov4|hp_repeat5|vstr2|mirror|hot1|dom_last|perm3|set_chain3;boxed|cov4|hp_repeat5|vstr2|mirror|hot1|perm3|set_chain3,set_chain3|draw_chain1|col1x1|hot1x9|hot2x1|vstrx1
Combined,348,33.0,45.0,25.5,3,1,0,False,9,1,1,0,0,6,0,18,straight|cov2|hp_repeat7|vstr2|mirror|hot1|hidden3v|vtrac_straight|set_chain3;straight|cov2|hp_repeat7|vstr2|mirror|hot1|hidden3v|vtrac_straight|set_chain3,set_chain3|draw_chain1|col1x1|hot1x9|hot2x1|vstrx6
Combined,688,23.0,44.5,24.5,1,4,0,False,1,4,4,0,0,0,10,10,boxed|cov4|hp_repeat4|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain4;boxed|cov4|hp_repeat3|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|dblmirrorx10
Combined,018,8.0,44.5,21.5,3,6,1,False,1,4,3,0,0,6,0,11,straight|cov1|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain6;straight|cov1|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain6,set_chain3|draw_chain6|col1x3|hot1x1|hot2x4|vstrx6
Combined,178,21.0,44.0,20.0,1,7,1,False,4,4,3,0,0,9,0,16,straight|cov1|hp_repeat5|hot2|vtrac_straight|draw_chain7;straight|cov1|hp_repeat5|hot1|vtrac_straight|draw_chain7,draw_chain7|col1x3|hot1x4|hot2x4|vstrx9
Combined,677,20.0,43.5,19.0,1,4,0,False,1,4,4,0,0,9,10,10,straight|cov1|hp_repeat4|hot2|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|double_mirror|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9|dblmirrorx10
Combined,1788,21.0,43.0,20.0,1,7,1,False,4,4,3,0,0,7,0,16,boxed|cov2|hp_repeat5|hot2|perm2|draw_chain7;straight|cov1|hp_repeat5|hot1|vtrac_straight|draw_chain7,draw_chain7|col1x3|hot1x4|hot2x4|vstrx7
Combined,038,13.0,42.5,25.5,3,1,0,False,9,1,1,0,0,1,0,14,boxed|cov4|hp_repeat5|vstr2|mirror|hot1|perm3|hidden3v|set_chain3;boxed|cov4|hp_repeat5|vstr2|mirror|hot1|perm3|hidden3v|set_chain3,set_chain3|draw_chain1|col1x1|hot1x9|hot2x1|vstrx1
Combined,67788,21.0,42.5,25.0,1,4,0,False,1,4,4,0,0,5,0,9,boxed|cov3|hp_repeat3|vstr2|hot2|dom_last|perm2|draw_chain4;boxed|cov2|hp_repeat3|hot2|perm2|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx5
Combined,006,2.0,42.5,21.5,3,3,0,False,1,2,3,0,0,6,9,9,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain3,set_chain3|draw_chain3|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx9
Combined,189,24.0,42.0,19.5,2,4,0,False,3,5,1,0,0,9,0,16,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain4;straight|cov1|hp_repeat4|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain4,set_chain2|draw_chain4|col1x1|hot1x3|hot2x5|vstrx9
Combined,0788,11.0,40.5,23.0,1,3,0,False,2,5,3,0,0,2,0,8,boxed|cov3|hp_repeat6|vstr2|hot2|perm2|draw_chain3;boxed|cov3|hp_repeat6|vstr2|hot2|perm2|draw_chain3,draw_chain3|col1x3|hot1x2|hot2x5|vstrx2
Combined,388,32.0,40.0,23.0,1,5,0,False,5,1,0,0,0,0,15,15,boxed|cov3|hp_repeat5|vstr2|mirror|hot2|perm2|double_mirror|draw_chain5;boxed|cov3|hp_repeat5|vstr2|mirror|hot1|perm2|double_mirror|draw_chain5,draw_chain5|hot1x5|hot2x1|dblmirrorx15
Combined,177,20.0,40.0,18.0,1,5,0,False,2,4,3,0,0,0,13,13,boxed|cov2|hp_repeat3|hot2|perm2|double_mirror|draw_chain5;boxed|cov2|hp_repeat4|hot2|perm2|double_mirror|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x4|dblmirrorx13
Combined,334,33.0,39.5,26.5,1,4,0,True,3,0,0,0,0,4,10,10,straight|cov3|hp_repeat4|vstr2|vstr3|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4;straight|cov3|hp_repeat3|vstr2|vstr3|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4|dblmirrorx10
Combined,344,34.0,39.5,26.5,1,4,0,True,3,0,0,0,0,4,10,10,straight|cov3|hp_repeat4|vstr2|vstr3|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4;straight|cov3|hp_repeat3|vstr2|vstr3|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4|dblmirrorx10
Combined,009,5.0,39.5,22.5,2,4,0,False,1,2,3,0,0,1,9,9,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|double_mirror|set_chain2|draw_chain3;boxed|cov3|hp_repeat2|vstr2|hot1|perm2|hidden3v|double_mirror|set_chain2|draw_chain3,set_chain2|draw_chain4|col1x3|hot1x1|hot2x2|vstrx1|dblmirrorx9
Combined,1889,24.0,39.0,18.5,1,4,0,False,3,5,1,0,0,9,0,14,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat4|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x1|hot1x3|hot2x5|vstrx9
Combined,167788,21.0,38.5,25.0,1,4,0,False,1,3,3,0,0,3,0,8,boxed|cov3|hp_repeat2|mirror|hot2|dom_last|perm3|draw_chain4;boxed|cov3|hp_repeat2|mirror|hot1|dom_last|perm3|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x3|vstrx3
Combined,6788,21.0,38.5,21.0,1,4,0,False,1,4,4,0,0,5,0,9,boxed|cov3|hp_repeat3|vstr2|hot2|perm2|draw_chain4;boxed|cov2|hp_repeat3|hot2|perm2|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx5
Combined,007,3.0,38.0,21.5,1,4,0,False,1,2,3,0,0,6,7,7,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3;straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3,draw_chain4|col1x3|hot1x1|hot2x2|vstrx6|dblmirrorx7
Combined,0177,7.0,38.0,19.5,1,5,0,False,2,4,3,0,0,6,0,13,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain5;boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x4|vstrx6
Combined,0188,8.0,37.5,18.5,1,6,1,False,1,4,3,0,0,6,0,6,straight|cov1|hot2|hidden3v|vtrac_straight|draw_chain6;straight|cov1|hot2|hidden3v|vtrac_straight|draw_chain6,draw_chain6|col1x3|hot1x1|hot2x4|vstrx6
Combined,0688,8.0,37.5,18.5,1,4,0,False,1,4,4,0,0,8,0,9,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4;boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx8
Combined,6778,21.0,37.5,18.0,1,4,0,False,1,4,4,0,0,9,0,9,straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9
Combined,008,4.0,37.0,28.5,3,1,0,False,1,0,1,0,0,0,4,4,boxed|cov4|vstr2|vstr3|hot1|dom_last|perm2|hidden3v|double_mirror|set_chain3;straight|cov1|hidden3v|double_mirror|set_chain3,set_chain3|draw_chain1|col1x1|hot1x1|dblmirrorx4
Combined,0779,12.0,37.0,22.0,1,2,0,False,1,4,2,0,0,6,0,9,straight|cov2|hp_repeat5|vstr2|hot2|vtrac_straight|draw_chain2;straight|cov2|hp_repeat4|vstr2|hot2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x4|vstrx6
Combined,068,8.0,37.0,17.5,1,4,0,False,1,4,4,0,0,9,0,9,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9
Combined,678,21.0,36.5,17.0,1,4,0,False,1,4,4,0,0,9,0,9,straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9
Combined,6889,24.0,36.0,17.5,1,4,0,False,1,4,4,0,0,7,0,7,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx7
Combined,488,33.0,35.0,19.5,1,5,0,False,0,4,0,0,0,5,5,5,straight|cov2|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain5;straight|cov2|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain5,draw_chain5|hot2x4|vstrx5|dblmirrorx5
Combined,3344,33.0,34.5,26.5,1,4,0,True,3,0,0,0,0,4,0,10,straight|cov3|hp_repeat4|vstr2|vstr3|hot1|hidden3v|vtrac_straight|draw_chain4;straight|cov3|hp_repeat3|vstr2|vstr3|hot1|hidden3v|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,049,15.0,34.5,18.5,1,6,0,False,2,5,0,0,0,2,0,8,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain6;straight|cov1|hp_repeat3|mirror|hot1|hidden3v|draw_chain6,draw_chain6|hot1x2|hot2x5|vstrx2
Combined,1778,21.0,34.5,18.0,1,5,1,False,2,3,3,0,0,4,0,10,straight|cov1|hp_repeat4|hot2|vtrac_straight|draw_chain5;straight|cov1|hp_repeat4|hot1|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x3|vstrx4
Combined,477,28.0,34.5,17.0,1,4,0,False,1,3,0,0,0,7,10,10,straight|cov1|hp_repeat4|hot2|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat4|hot1|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x1|hot2x3|vstrx7|dblmirrorx10
Combined,0077,3.0,34.0,21.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,0069,9.0,34.0,19.5,2,3,0,False,1,2,3,0,0,6,0,7,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain3,set_chain2|draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,17788,21.0,34.0,18.0,1,5,1,False,2,3,3,0,0,3,0,10,boxed|cov2|hp_repeat4|hot2|perm2|draw_chain5;straight|cov1|hp_repeat4|hot1|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x3|vstrx3
Combined,034,14.0,34.0,17.0,3,1,0,False,9,1,1,0,0,1,0,12,straight|cov1|hp_repeat4|hot2|vtrac_straight|set_chain3;boxed|cov2|hp_repeat4|hot1|perm2|set_chain3,set_chain3|draw_chain1|col1x1|hot1x9|hot2x1|vstrx1
Combined,078,11.0,33.0,18.0,1,2,0,False,2,4,2,0,0,4,0,7,straight|cov1|hp_repeat6|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat6|hot2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x2|hot2x4|vstrx4
Combined,3889,33.0,32.5,20.5,1,5,0,False,5,1,0,0,0,5,0,15,straight|cov1|hp_repeat5|mirror|hot2|hidden3v|vtrac_straight|draw_chain5;straight|cov1|hp_repeat4|mirror|hot1|hidden3v|vtrac_straight|draw_chain5,draw_chain5|hot1x5|hot2x1|vstrx5
Combined,0018,8.0,32.5,19.5,3,3,0,False,1,1,3,0,0,3,0,8,straight|cov1|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain3;straight|cov1|hot1|hidden3v|vtrac_straight|set_chain3|draw_chain3,set_chain3|draw_chain3|col1x3|hot1x1|hot2x1|vstrx3
Combined,039,14.0,32.0,18.0,2,5,0,False,5,1,0,0,0,5,0,13,straight|cov1|hp_repeat3|hot2|vtrac_straight|set_chain2|draw_chain5;straight|cov1|hp_repeat3|hot1|vtrac_straight|set_chain2|draw_chain5,set_chain2|draw_chain5|hot1x5|hot2x1|vstrx5
Combined,334488,33.0,31.5,23.5,1,4,0,True,3,0,0,0,0,4,0,10,straight|cov2|hp_repeat4|vstr2|mirror|hot1|hidden3v|vtrac_straight|draw_chain4;straight|cov2|hp_repeat3|vstr2|mirror|hot1|hidden3v|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,01688,8.0,31.5,18.5,1,4,1,False,1,2,3,0,0,4,0,4,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x2|vstrx4
Combined,16788,21.0,31.5,18.0,1,4,0,False,1,3,3,0,0,3,0,8,boxed|cov2|hp_repeat2|mirror|hot2|perm2|draw_chain4;boxed|cov2|hp_repeat3|mirror|hot2|perm2|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x3|vstrx3
Combined,013,8.0,31.0,19.5,3,4,0,True,3,0,0,0,0,3,0,15,straight|cov1|hp_repeat4|hot1|hidden3v|vtrac_straight|set_chain3|draw_chain4;straight|cov1|hp_repeat3|hot1|hidden3v|vtrac_straight|set_chain3|draw_chain4,set_chain3|draw_chain4|hot1x3|vstrx3
Combined,00688,8.0,31.0,18.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,1688,18.0,31.0,18.0,1,4,0,False,1,3,3,0,0,2,0,9,boxed|cov2|hp_repeat3|mirror|hot2|perm2|draw_chain4;boxed|cov2|hp_repeat3|mirror|hot2|perm2|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x3|vstrx2
Combined,004,5.0,31.0,17.5,3,3,0,False,0,1,0,0,0,3,9,9,straight|cov1|hp_repeat2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain3|hot2x1|vstrx3|dblmirrorx9
Combined,33488,33.0,30.5,22.5,1,4,0,True,3,0,0,0,0,4,0,10,straight|cov2|hp_repeat4|vstr2|mirror|hot1|hidden3v|vtrac_straight|draw_chain4;straight|cov2|hp_repeat3|vstr2|mirror|hot1|hidden3v|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,33448,33.0,30.5,22.5,1,4,0,True,3,0,0,0,0,4,0,10,straight|cov2|hp_repeat4|vstr2|mirror|hot1|hidden3v|vtrac_straight|draw_chain4;straight|cov2|hp_repeat3|vstr2|mirror|hot1|hidden3v|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,0017,7.0,30.5,17.5,1,4,0,False,1,2,3,0,0,6,0,7,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain4|col1x3|hot1x1|hot2x2|vstrx6
Combined,338,32.0,30.0,20.0,1,4,0,False,3,0,0,0,0,0,10,10,boxed|cov3|hp_repeat4|vstr2|mirror|hot1|perm2|double_mirror|draw_chain4;boxed|cov3|hp_repeat4|vstr2|mirror|hot1|perm2|double_mirror|draw_chain4,draw_chain4|hot1x3|dblmirrorx10
Combined,0068,8.0,30.0,17.5,1,3,0,False,1,2,3,0,0,6,0,6,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx6
Combined,014,9.0,30.0,16.5,1,3,0,False,3,3,0,0,0,6,0,12,straight|cov1|hp_repeat5|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat5|hot1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|hot1x3|hot2x3|vstrx6
Combined,3348,33.0,29.5,21.5,1,4,0,True,3,0,0,0,0,4,0,10,straight|cov2|hp_repeat4|vstr2|mirror|hot1|hidden3v|vtrac_straight|draw_chain4;straight|cov2|hp_repeat3|vstr2|mirror|hot1|hidden3v|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,1477,22.0,29.5,17.0,1,4,0,False,1,3,0,0,0,7,0,10,straight|cov1|hp_repeat4|hot2|vtrac_straight|draw_chain4;straight|cov1|hp_repeat4|hot1|vtrac_straight|draw_chain4,draw_chain4|hot1x1|hot2x3|vstrx7
Combined,044,15.0,29.5,16.5,1,4,0,True,3,0,0,0,0,4,10,10,straight|cov1|hp_repeat4|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4|dblmirrorx10
Combined,133,23.0,29.5,16.5,1,4,0,True,3,0,0,0,0,4,10,10,straight|cov1|hp_repeat4|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4|dblmirrorx10
Combined,339,33.0,29.5,16.5,1,4,0,True,3,0,0,0,0,4,10,10,straight|cov1|hp_repeat4|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4|dblmirrorx10
Combined,017,7.0,29.5,16.5,1,4,0,False,3,3,0,0,0,4,0,13,boxed|cov2|hp_repeat5|hot2|perm2|hidden3v|draw_chain4;straight|cov1|hp_repeat4|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|hot1x3|hot2x3|vstrx4
Combined,447,31.0,29.0,16.0,1,4,0,True,3,0,0,0,0,4,10,10,straight|cov1|hp_repeat4|hot1|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot1|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4|dblmirrorx10
Combined,07788,11.0,28.5,21.0,1,2,0,False,0,2,2,0,0,1,0,2,boxed|cov3|vstr2|hot2|dom_last|perm2|draw_chain2;straight|cov1|hot2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot2x2|vstrx1
Combined,3344788,30.0,28.0,20.0,1,4,0,True,3,0,0,0,0,4,0,10,straight|cov1|hp_repeat4|mirror|hot1|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|mirror|hot1|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,3788,29.0,28.0,18.0,1,3,0,False,5,1,0,0,0,3,0,12,straight|cov1|hp_repeat5|mirror|hot2|vtrac_straight|draw_chain3;straight|cov1|hp_repeat4|mirror|hot1|vtrac_straight|draw_chain3,draw_chain3|hot1x5|hot2x1|vstrx3
Combined,449,35.0,28.0,16.0,1,4,0,True,3,0,0,0,0,4,8,8,straight|cov1|hp_repeat3|mirror|hot1|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat2|mirror|hot1|double_mirror|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4|dblmirrorx8
Combined,4788,30.0,28.0,15.0,1,5,0,False,0,4,0,0,0,5,0,5,straight|cov1|hot2|vtrac_straight|draw_chain5;straight|cov1|hot2|vtrac_straight|draw_chain5,draw_chain5|hot2x4|vstrx5
Combined,001688,8.0,27.5,18.5,1,3,0,False,1,1,3,0,0,3,0,3,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|mirror|hot1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x1|vstrx3
Combined,00779,12.0,27.5,17.0,1,2,0,False,1,2,2,0,0,5,0,5,straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|hot2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|hot2x2|vstrx5
Combined,599,15.0,27.0,23.5,1,2,0,False,0,0,1,0,0,1,2,2,straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|vtrac_straight;straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror,draw_chain2|col1x1|vstrx1|dblmirrorx2
Combined,334478,30.0,27.0,19.0,1,4,0,True,3,0,0,0,0,4,0,10,straight|cov1|hp_repeat4|mirror|hot1|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|mirror|hot1|vtrac_straight|draw_chain4,draw_chain4|hot1x3|vstrx4
Combined,0388,13.0,27.0,17.5,1,3,0,False,5,1,0,0,0,2,0,12,boxed|cov2|hp_repeat5|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat5|mirror|hot1|perm2|hidden3v|draw_chain3,draw_chain3|hot1x5|hot2x1|vstrx2
Combined,00177,7.0,27.0,17.5,1,3,0,False,1,2,3,0,0,0,0,6,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2
Combined,16889,24.0,27.0,17.5,1,2,0,False,0,3,1,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x1|hot2x3|vstrx3
Combined,478,30.0,27.0,14.0,1,5,0,False,0,4,0,0,0,5,0,5,straight|cov1|hot2|vtrac_straight|draw_chain5;straight|cov1|hot2|vtrac_straight|draw_chain5,draw_chain5|hot2x4|vstrx5
