section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Evening,Set1,Draw4,4,224,straight,24.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1,0,1,224,3,28,False,6,1,0,0.0,9,4,0,0,0,0.0,0,0.0,0,2,1,2,2,1,True,straight|cov3|vstr2|vstr3|single_left|double_mirror|set_chain2|draw_chain2,224,279,927,120,False,False,True
Evening,Set3,Draw1,7,224,straight,23.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1,0,1,224,3,28,False,6,1,0,0.0,9,4,0,0,0,0.0,0,0.0,0,2,0,2,1,1,True,straight|cov3|vstr2|vstr3|single_left|double_mirror|set_chain2,224,279,927,120,False,False,True
Combined,Set3,Draw1,7,224,straight,21.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,1,0,1,224,3,28,False,6,1,0,0.0,9,4,0,0,0,0.0,0,0.0,0,0,0,1,1,1,True,straight|cov3|vstr2|vstr3|single_left|double_mirror,224,279,927,120,False,False,True
Evening,Set1,Draw3,5,224,straight,21.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,2,224,3,28,False,6,2,0,0.0,9,0,0,0,0,0.0,0,0.0,0,2,1,2,2,1,True,straight|cov3|hp_repeat2|vstr2|vstr3|double_mirror|set_chain2|draw_chain2,224,279,927,120,False,False,True
Evening,Set1,Draw3,4,224,straight,21.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,2,224,3,28,False,6,2,0,0.0,9,0,0,0,0,0.0,0,0.0,0,2,1,2,2,1,True,straight|cov3|hp_repeat2|vstr2|vstr3|double_mirror|set_chain2|draw_chain2,224,279,927,120,False,False,True
Combined,Set1,Draw5,1,0177,straight,19.5,R6,False,False,False,False,False,False,False,False,False,2,1,0,3,1770,1,7,True,2,3,0,0.0,3,0,0,4,0,0.0,1,0.5,2,0,4,1,5,0,False,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain5,0177,012,927,120,False,False,True
Evening,Set2,Draw1,4,002267,boxed,19.5,"R2,R4,R6,R8",True,True,False,False,False,False,False,False,False,1,3,0,1,220067,2,7,True,8,1,2,0.0,3,0,0,1,1,0.0,3,0.5,0,0,0,1,1,0,False,boxed|cov4|vstr2|mirror|hot1|perm3|hidden3v,002267,012,927,120,False,False,True
Evening,Set1,Draw4,2,0017,boxed,19.5,"R6,R8",False,False,False,False,False,False,False,False,False,2,2,0,3,1700,1,7,True,4,3,1,0.0,1,0,0,2,0,0.0,1,0.5,0,4,3,3,4,0,False,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|set_chain3|draw_chain4,0017,012,927,120,False,False,True
Evening,Set1,Draw5,2,0017,straight,19.5,R8,False,False,False,False,False,False,False,False,False,2,1,0,2,7001,1,7,True,2,2,0,0.0,3,0,0,2,0,0.0,1,0.5,2,4,3,3,4,0,False,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain4,0017,012,927,120,False,False,True
Evening,Set1,Draw6,1,0017,straight,19.5,R8,False,False,False,False,False,False,False,False,False,1,1,0,2,7001,1,7,True,2,2,0,0.0,3,0,0,2,0,0.0,1,0.5,2,4,3,3,4,0,False,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight|set_chain3|draw_chain4,0017,012,927,120,False,False,True
